Marijampolės TV
-----
Sausis
-----
2026-01-01 - Ketvirtadienis
10:00 Geroji naujiena, Marijampolės TV k.
10:30 Tiesioginė Šv. Mišių transliacija iš Išlaužo Švč. Mergelės Marijos krikščionių pagalbos bažnyčios
12:30 Mama kalba, Etaplius TV
13:00 Uodegų istorijos, Marijampolės TV k.
13:30 Įjunkim šviesą, Žinių radijas k.
14:00 Tylūs dalykai garsiai, Marijampolės TV k.
14:30 Moteriškoji Marijampolė. Istorija ir dabartis, Marijampolės TV k.
15:00 Sveikatos laikas, Žinių radijas
16:00 Sveikinimų koncertas, Marijampolės TV k.
16:30 Mano trejetas, Žinių radijas
17:00 Moterims 45+, Etaplius TV k.
18:00 Ramybė chaose, Tinklalaidė k.
19:30 Būti kartu, Žinių radijas k.
20:00 Ką klausai? Etaplius TV k.
20:30 Savaitgalis su muzika
22:00 Programos pabaiga

2026-02-16 - Pirmadienis
07:30 Marijampolės TV žinios
08:00 Geroji naujiena
08:30 Mama kalba. Visai šeimai. Lietuva
09:00 Uodegų istorijos. Apie gamtą. Lietuva
09:30 Savaitės tema
10:00 Moteriškoji Marijampolė: Istorija ir dabartis
10:30 Lietuvos kariuomenė. Karinis. Lietuva
11:30 Įjunkim šviesą
12:00 Baltų šventviečių ekspedicija. Istorinis. Lietuva, 2024
12:30 Marijampolės TV žinios
13:00 Tylūs dalykai garsiai
13:30 Atviras pokalbis
14:30 Talentai po priedanga
15:00 Proto mankšta
15:30 Baltų šventviečių ekspedicija. Istorinis. Lietuva, 2024
16:00 Kas? Kaip? Kodėl? Apie valstybingumo šventes vaikams: Vasario 16-oji, Valstybės pažinimo centras. Lietuva, 2025
16:30 Dienos klausimas
17:30 Ten kur gyvena atmintis. Istorinis, 2025
18:30 Marijampolės TV žinios
19:00 Kaip tu? 2025
19:30 Baltų šventviečių ekspedicija. Istorinis. Lietuva, 2024
20:00 Marijampolės TV žinios
20:30 Alfa taškas
21:00 Delfi diena. Svarbiausių įvykių apžvalga
22:00 Marijampolės TV žinios
22:30 Programos pabaiga

2026-02-17 - Antradienis
07:30 Marijampolės TV žinios
08:00 Delfi diena. Svarbiausių įvykių apžvalga
09:00 Baltų šventviečių ekspedicija. Istorinis. Lietuva, 2024
09:30 Alfa taškas
10:00 Ten kur gyvena atmintis. Istorinis, 2025
11:00 Kaip tu? 2025
11:30 Proto mankšta
12:00 Kas? Kaip? Kodėl? Apie valstybingumo šventes vaikams. Lietuva, 2025
12:30 Marijampolės TV žinios
13:00 Baltų šventviečių ekspedicija. Istorinis. Lietuva, 2024
13:30 Atviras pokalbis
14:30 Žinomi, bet nežinomi
15:00 Ekspertai pataria
15:30 Kultūros sunkiasvoriai
16:30 Dienos klausimas
17:30 Užeikite, kas laukiate
18:30 Marijampolės TV žinios
19:00 Ofiso dramos
20:00 Marijampolės TV žinios
20:30 Alfa taškas
21:00 Delfi diena. Svarbiausių įvykių apžvalga
22:00 Marijampolės TV žinios
22:30 Programos pabaiga

2026-02-18 - Trečiadienis
07:30 Marijampolės TV žinios
08:00 Delfi diena. Svarbiausių įvykių apžvalga
09:00 Ofiso dramos
09:30 Alfa taškas
10:00 Užeikite, kas laukiate
11:00 Ekspertai pataria
11:30 Kultūros sunkiasvoriai
12:30 Marijampolės TV žinios
13:00 Laisvalaikio alchemija
13:30 Atviras pokalbis
14:00 Ramybė chaose
14:30 Verslo pulsas
16:30 Dienos klausimas
17:30 Ekonomika šiandien
18:00 Verslios mamos
18:30 Marijampolės TV žinios
19:00 Savivaldybės aktualijos ir komentarai
19:30 Kūrybinės sferos
20:00 Marijampolės TV žinios
20:30 Alfa taškas
21:00 Delfi diena. Svarbiausių įvykių apžvalga
22:00 Marijampolės TV žinios
22:30 Programos pabaiga

2026-02-19 - Ketvirtadienis
07:30 Marijampolės TV žinios
08:00 Delfi diena. Svarbiausių įvykių apžvalga
09:00 Kūrybinės sferos
09:30 Alfa taškas
10:00 Verslios mamos
10:30 Ekonomika šiandien
11:00 Savivaldybės aktualijos ir komentarai
11:30 Verslo pulsas
12:00 Talentai po priedanga
12:30 Marijampolės TV žinios
13:00 Ramybė chaose
14:30 Dūzės ir Mūzės nuotykiai (Dūzės ir Būzės nuotykiai)
15:00 Verslo TOP
16:00 Regiono herojai
16:30 Dienos klausimas
17:30 Moterims 45+
18:00 Moteriškoji Marijampolė: Istorija ir dabartis
18:30 Marijampolės TV žinios
19:00 Prie baro
19:30 O tai kaip?
20:00 Marijampolės TV žinios
20:30 Alfa taškas
21:00 Delfi diena. Svarbiausių įvykių apžvalga
22:00 Marijampolės TV žinios
22:30 Programos pabaiga

2026-02-20 - Penktadienis
07:30 Marijampolės TV žinios
08:00 Delfi diena. Svarbiausių įvykių apžvalga
09:00 O tai kaip?
09:30 Alfa taškas
10:00 Prie baro
11:00 Alano podkastas (Alano podkastas FITME)
12:30 Marijampolės TV žinios
13:00 Moterims 45+
13:30 Bėgimo mokyklėlė
14:30 Verslo TOP
15:30 Lietuvos kariuomenė. Karinis. Lietuva
16:30 Moteriškoji Marijampolė: Istorija ir dabartis
17:00 JJG ritmu 365
17:30 Ką klausai?
18:00 Regiono herojai
18:30 Marijampolės TV žinios
19:00 Savaitės tema
19:30 Gimę po laiminga žvaigžde
20:00 Marijampolės TV žinios
20:30 Alfa taškas
21:00 Delfi diena. Svarbiausių įvykių apžvalga
22:00 Marijampolės TV žinios
22:30 Programos pabaiga

2026-02-21 - Šeštadienis
08:00 Savaitgalis su muzika
09:30 Žvilgsnis giliau
10:00 Uodegų istorijos. Apie gamtą. Lietuva
10:30 Grožio principai
11:00 Dūzės ir Mūzės nuotykiai (Dūzės ir Būzės nuotykiai)
11:30 Laisvalaikio alchemija
12:00 Gatvės meno pėdsakai
12:30 Alano podkastas (Alano podkastas FITME)
14:00 Verslios mamos
14:30 Sveikatos IQ
15:00 Sodo ritmu
15:30 Nediplomatinis pokalbis
16:30 Timas klausia
17:00 Bėgimo mokyklėlė
18:00 Kultūros sunkiasvoriai
19:00 Savaitės tema
19:30 Įvykiai ir komentarai
20:30 Savaitgalis su muzika
22:00 Programos pabaiga

2026-02-22 - Sekmadienis
08:00 Savaitgalis su muzika
10:00 Geroji naujiena
10:30 Šv Mišių transliacija iš Išlaužo Švč. Mergelės Marijos krikščionių pagalbos bažnyčios. 2025
12:30 Gimę po laiminga žvaigžde
13:00 Uodegų istorijos. Apie gamtą. Lietuva
13:30 Grožio principai
14:00 Tylūs dalykai garsiai
14:30 Timas klausia
15:00 Žvilgsnis giliau
15:30 Ką klausai?
16:00 Nediplomatinis pokalbis
17:00 Dūzės ir Mūzės nuotykiai (Dūzės ir Būzės nuotykiai)
17:30 JJG ritmu 365
18:00 Sveikatos IQ
18:30 Regiono herojai
19:00 Užeikite, kas laukiate
20:00 Įvykiai ir komentarai
20:30 Savaitgalis su muzika
22:00 Programos pabaiga

2026-02-23 - Pirmadienis
07:30 Marijampolės TV žinios, Marijampolės TV k.
08:00 Geroji naujiena, Marijampolės TV k.
08:30 Mama kalba, Etaplius TV k.
09:00 Uodegų istorijos, Marijampolės TV k.
09:30 Savaitės tema, Marijampolės TV k.
10:00 Moteriškoji Marijampolė. Istorija ir dabartis, Marijampolės TV k.
10:30 Lietuvos kariuomenė, tinklalaidė k.
11:30 Įjunkim šviesą, Žinių radijas
12:00 Sveikatos IQ, Alfa TV k.
12:30 Marijampolės TV žinios, Marijampolės TV k.
13:00 Tylūs dalykai garsiai, Marijampolės TV k.
13:30 Atviras pokalbis, Žinių radijas
14:30 Talentai po priedanga, Žinių radijas
15:00 Proto mankšta, Žinių radijas
15:30 Mokslas suprantamai, Žinių radijas
16:30 Dienos klausimas, Žinių radijas
17:30 Nediplomatinis pokalbis, Alfa TV k.
18:30 Marijampolės TV žinios, Marijampolės TV
19:00 Kaip tu? Alfa TV
19:30 Gatvės meno pėdsakai, Marijampolės TV k.
20:00 Marijampolės TV žinios, Marijampolės TV k.
20:30 Alfa taškas, Alfa TV
21:00 Delfi diena, Delfi TV
22:00 Marijampolės TV žinios, Marijampolės TV k.
22:30 Programos pabaiga

2026-02-24 - Antradienis
07:30 Marijampolės TV žinios, Marijampolės TV k.
08:00 Delfi diena, Delfi TV k.
09:00 Grožio principai, Marijampolės TV k.
09:30 Alfa taškas, Alfa TV k.
10:00 Nediplomatinis pokalbis, Alfa TV k.
11:00 Kaip tu? Alfa TV k.
11:30 Proto mankšta, Žinių radijas k.
12:00 Laisvalaikio alchemija, Etaplius TV k.
12:30 Marijampolės TV žinios, Marijampolės TV k.
13:00 Įjunkim šviesą, Žinių radijas k.
13:30 Atviras pokalbis, Žinių radijas
14:30 Žinomi, bet nežinomi, Marijampolės TV
15:00 Ekspertai pataria, Žinių radijas
15:30 Kultūros sunkiasvoriai, Žinių radijas
16:30 Dienos klausimas, Žinių radijas
17:30 Užeikite kas laukiate, Tinklalaidė
18:30 Marijampolės TV žinios, Marijampolės TV
19:00 Ofiso dramos, Alfa TV
20:00 Marijampolės TV žinios, Marijampolės TV k.
20:30 Alfa taškas, Alfa TV
21:00 Delfi diena, Delfi TV
22:00 Marijampolės TV žinios, Marijampolės TV k.
22:30 Programos pabaiga

2026-02-25 - Trečiadienis
07:30 Marijampolės TV žinios, Marijampolės TV k.
08:00 Delfi diena, Delfi TV k.
09:00 Ofiso dramos, Alfa TV k.
09:30 Alfa taškas, Alfa TV k.
10:00 Užeikite kas laukiate, Tinklalaidė k.
11:00 Ekspertai pataria, Žinių radijas k.
11:30 Kultūros sunkiasvoriai, Žinių radijas k.
12:30 Marijampolės TV žinios, Marijampolės TV k.
13:00 Laisvalaikio alchemija, Etaplius TV k.
13:30 Atviras pokalbis, Žinių radijas
14:30 Verslo pulsas, Žinių radijas
14:00 Ramybė chaose, Tinklalaidė
16:30 Dienos klausimas, Žinių radijas
17:30 Ekonomika šiandien, Žinių radijas
18:00 Verslios mamos, Alfa TV
18:30 Marijampolės TV žinios, Marijampolės
19:00 Savivaldybės aktualijos ir komentarai, Marijampolės TV
19:30 Kūrybinės sferos, Marijampolės TV
20:00 Marijampolės TV žinios, Marijampolės TV k.
20:30 Alfa taškas, Alfa TV
21:00 Delfi diena, Delfi TV radijas
22:00 Marijampolės TV žinios, Marijampolės TV k.
22:30 Programos pabaiga

2026-02-26 - Ketvirtadienis
07:30 Marijampolės TV žinios, Marijampolės TV k.
08:00 Delfi diena, Delfi TV k.
09:00 Kūrybinės sferos, Marijampolės TV k.
09:30 Alfa taškas, Alfa TV k.
10:00 Verslios mamos, Alfa TV k.
10:30 Ekonomika šiandien, Žinių radijas k.
11:00 Savivaldybės aktualijos ir komentarai, Marijampolės TV k.
11:30 Verslo pulsas, Žinių radijas k.
12:00 Talentai po priedanga, Žinių radijas k.
12:30 Marijampolės TV žinios, Marijampolės TV k.
13:00 Ramybė chaose, Tinklalaidė k.
14:30 Dūzės ir Mūzės nuotykiai, Etaplius TV k.
15:00 Verslo TOP, Alfa TV
16:00 Mama kalba, Etaplius TV
16:30 Dienos klausimas, Žinių radijas
17:30 Moterims 45+, Etaplius TV
18:00 Moteriškoji Marijampolė. Istorija ir dabartis, Marijampolės TV
18:30 Marijampolės TV žinios, Marijampolės
19:00 Prie baro, Marijampolės TV
19:30 O tai kaip?, Etaplius TV
20:00 Marijampolės TV žinios, Marijampolės TV k.
20:30 Alfa taškas, Alfa TV
21:00 Delfi diena, Delfi TV radijas
22:00 Marijampolės TV žinios, Marijampolės TV k.
22:30 Programos pabaiga

2026-02-27 - Penktadienis
07:30 Marijampolės TV žinios, Marijampolės TV k.
08:00 Delfi diena, Delfi TV k.
09:00 O tai kaip?, Etaplius TV k.
09:30 Alfa taškas, Alfa TV k.
10:00 Prie baro, Marijampolės TV k.
11:00 Alano podkastas, FITME – gyvenimo būdas
12:30 Marijampolės TV žinios, Marijampolės TV k.
13:00 Moterims 45+, Etaplius TV k.
13:30 Bėgimo mokyklėlė, tinklalaidė
14:30 Verslo TOP, Alfa TV k.
15:30 Lietuvos kariuomenė, tinklalaidė
16:30 Moteriškoji Marijampolė. Istorija ir dabartis, Marijampolės TV k.
17:00 JJG ritmu 365, Etaplius TV
17:30 Ką klausai? Etaplius TV
18:00 Mama kalba, Etaplius TV k.
18:30 Marijampolės TV žinios, Marijampolės TV
19:00 Savaitės tema, Marijampolės TV
19:30 Gimę po laiminga žvaigžde, Alfa TV
20:00 Marijampolės TV žinios, Marijampolės TV k.
20:30 Alfa taškas, Alfa TV
21:00 Delfi diena, Delfi TV radijas
22:00 Marijampolės TV žinios, Marijampolės TV k.
22:30 Programos pabaiga

2026-02-28 - Šeštadienis
08:00 Savaitgalis su muzika
09:30 Žvilgsnis giliau, Marijampolės TV
10:00 Uodegų istorijos, Marijampolės TV
10:30 Grožio principai, Marijampolės TV
11:00 Dūzės ir Mūzės nuotykiai, Etaplius TV
11:30 Laisvalaikio alchemija, Etaplius TV
12:00 Gatvės meno pėdsakai, Marijampolės TV
12:30 Alano podkastas, FITME – gyvenimo būdas k.
14:00 Verslios mamos, Alfa TV k.
14:30 Sveikatos IQ, Alfa TV
15:00 Nediplomatinis pokalbis, Alfa TV
16:00 Sveikinimų koncertas, Marijampolės TV
16:30 Timas klausia, Marijampolės TV
17:00 Bėgimo mokyklėlė, tinklalaidė k.
18:00 Kultūros sunkiasvoriai, Žinių radijas k.
19:00 Savaitės tema, Marijampolės TV k.
19:30 Įvykiai ir komentarai, Žinių radijas
20:30 Savaitgalis su muzika
22:00 Programos pabaiga

-----
Kovas
-----
2026-03-01 - Sekmadienis
08:00 Savaitgalis su muzika
10:00 Geroji naujiena
10:30 Šv Mišių transliacija iš Išlaužo Švč. Mergelės Marijos krikščionių pagalbos bažnyčios. 2025
12:30 Gimę po laiminga žvaigžde
13:00 Uodegų istorijos. Apie gamtą. Lietuva
13:30 Grožio principai
14:00 Tylūs dalykai garsiai
14:30 Timas klausia
15:00 Žvilgsnis giliau
15:30 Ką klausai?
16:00 Nediplomatinis pokalbis
17:00 Dūzės ir Mūzės nuotykiai (Dūzės ir Būzės nuotykiai)
17:30 JJG ritmu 365
18:00 Sveikatos IQ
18:30 Marijampolės TV sveikinimų koncertas
19:00 Užeikite, kas laukiate
20:00 Įvykiai ir komentarai
20:30 Savaitgalis su muzika
22:00 Programos pabaiga

2026-03-02 - Pirmadienis
07:30 Marijampolės TV žinios
08:00 Geroji naujiena
08:30 Mama kalba. Visai šeimai. Lietuva
09:00 Uodegų istorijos. Apie gamtą. Lietuva
09:30 Savaitės tema
10:00 Moteriškoji Marijampolė: Istorija ir dabartis
10:30 Lietuvos kariuomenė. Karinis. Lietuva
11:30 Įjunkim šviesą
12:00 Sveikatos IQ
12:30 Marijampolės TV žinios
13:00 Tylūs dalykai garsiai
13:30 Atviras pokalbis
14:30 Talentai po priedanga
15:00 Proto mankšta
15:30 Mokslas suprantamai
16:00 Lietuva. Asmeniškai
16:30 Dienos klausimas
17:30 Nediplomatinis pokalbis
18:30 Marijampolės TV žinios
19:00 Kaip tu? 2025
19:30 Gatvės meno pėdsakai
20:00 Marijampolės TV žinios
20:30 Alfa taškas
21:00 Delfi diena. Svarbiausių įvykių apžvalga
22:00 Marijampolės TV žinios
22:30 Programos pabaiga

2026-03-03 - Antradienis
07:30 Marijampolės TV žinios
08:00 Delfi diena. Svarbiausių įvykių apžvalga
09:00 Grožio principai
09:30 Alfa taškas
10:00 Nediplomatinis pokalbis
11:00 Kaip tu? 2025
11:30 Proto mankšta
12:00 Laisvalaikio alchemija
12:30 Marijampolės TV žinios
13:00 Įjunkim šviesą
13:30 Atviras pokalbis
14:30 Žinomi, bet nežinomi
15:00 Ekspertai pataria
15:30 Kultūros sunkiasvoriai
16:30 Dienos klausimas
17:30 Užeikite, kas laukiate
18:30 Marijampolės TV žinios
19:00 Ofiso dramos
19:30 Elektros detektyvai
20:00 Marijampolės TV žinios
20:30 Alfa taškas
21:00 Delfi diena. Svarbiausių įvykių apžvalga
22:00 Marijampolės TV žinios
22:30 Programos pabaiga

2026-03-04 - Trečiadienis
07:30 Marijampolės TV žinios
08:00 Delfi diena. Svarbiausių įvykių apžvalga
09:00 Ofiso dramos
09:30 Alfa taškas
10:00 Užeikite, kas laukiate
11:00 Ekspertai pataria
11:30 Kultūros sunkiasvoriai
12:30 Marijampolės TV žinios
13:00 Laisvalaikio alchemija
13:30 Atviras pokalbis
14:30 Verslo pulsas
15:00 Ramybė chaose
16:30 Dienos klausimas
17:30 Ekonomika šiandien
18:00 Verslios mamos
18:30 Marijampolės TV žinios
19:00 Savivaldybės aktualijos ir komentarai
19:30 Kūrybinės sferos
20:00 Marijampolės TV žinios
20:30 Alfa taškas
21:00 Delfi diena. Svarbiausių įvykių apžvalga
22:00 Marijampolės TV žinios
22:30 Programos pabaiga

2026-03-05 - Ketvirtadienis
07:30 Marijampolės TV žinios
08:00 Delfi diena. Svarbiausių įvykių apžvalga
09:00 Kūrybinės sferos
09:30 Alfa taškas
10:00 Verslios mamos
10:30 Ekonomika šiandien
11:00 Savivaldybės aktualijos ir komentarai
11:30 Verslo pulsas
12:00 Talentai po priedanga
12:30 Marijampolės TV žinios
13:00 Ramybė chaose
14:30 Dūzės ir Mūzės nuotykiai (Dūzės ir Būzės nuotykiai)
15:00 Sveikatos laikas
16:00 Mama kalba. Visai šeimai. Lietuva
16:30 Dienos klausimas
17:30 Moterims 45+
18:30 Marijampolės TV žinios
19:00 Prie baro
19:30 O tai kaip?
20:00 Marijampolės TV žinios
20:30 Alfa taškas
21:00 Delfi diena. Svarbiausių įvykių apžvalga
22:00 Marijampolės TV žinios
22:30 Programos pabaiga

2026-03-06 - Penktadienis
07:30 Marijampolės TV žinios
08:00 Delfi diena. Svarbiausių įvykių apžvalga
09:00 O tai kaip?
09:30 Alfa taškas
10:00 Prie baro
10:30 Elektros detektyvai
11:00 Alano podkastas (Alano podkastas FITME)
12:30 Marijampolės TV žinios
13:00 Moterims 45+
14:00 Bėgimo mokyklėlė
15:00 Sveikatos laikas
16:00 Lietuvos kariuomenė. Karinis. Lietuva
17:00 JJG ritmu 365
17:30 Ką klausai?
18:00 Lietuva. Asmeniškai
18:30 Marijampolės TV žinios
19:00 Savaitės tema
19:30 Gimę po laiminga žvaigžde
20:00 Marijampolės TV žinios
20:30 Alfa taškas
21:00 Delfi diena. Svarbiausių įvykių apžvalga
22:00 Marijampolės TV žinios
22:30 Programos pabaiga

2026-03-07 - Šeštadienis
08:00 Savaitgalis su muzika
09:30 Žvilgsnis giliau
10:00 Uodegų istorijos. Apie gamtą. Lietuva
10:30 Grožio principai
11:00 Dūzės ir Mūzės nuotykiai (Dūzės ir Būzės nuotykiai)
11:30 Laisvalaikio alchemija
12:00 Gatvės meno pėdsakai
12:30 Alano podkastas (Alano podkastas FITME)
14:00 Verslios mamos
14:30 Sveikatos IQ
15:00 Nediplomatinis pokalbis
16:00 Marijampolės TV sveikinimų koncertas
16:30 Timas klausia
17:00 Bėgimo mokyklėlė
18:00 Kultūros sunkiasvoriai
19:00 Savaitės tema
19:30 Įvykiai ir komentarai
20:30 Savaitgalis su muzika
22:00 Programos pabaiga

2026-03-08 - Sekmadienis
08:00 Savaitgalis su muzika
10:00 Geroji naujiena
10:30 Šv Mišių transliacija iš Išlaužo Švč. Mergelės Marijos krikščionių pagalbos bažnyčios. 2025
12:30 Mama kalba. Visai šeimai. Lietuva
13:00 Uodegų istorijos. Apie gamtą. Lietuva
13:30 Grožio principai
14:00 Tylūs dalykai garsiai
14:30 Timas klausia
15:00 Žvilgsnis giliau
15:30 Ką klausai?
16:00 Nediplomatinis pokalbis
17:00 Dūzės ir Mūzės nuotykiai (Dūzės ir Būzės nuotykiai)
17:30 JJG ritmu 365
18:00 Sveikatos IQ
18:30 Marijampolės TV sveikinimų koncertas
19:00 Užeikite, kas laukiate
20:00 Įvykiai ir komentarai
21:30 Savaitgalis su muzika
22:00 Programos pabaiga

2026-03-09 - Pirmadienis
07:30 Marijampolės TV žinios
08:00 Geroji naujiena
08:30 Mama kalba. Visai šeimai. Lietuva
09:00 Uodegų istorijos. Apie gamtą. Lietuva
09:30 Savaitės tema
10:00 Žinomi, bet nežinomi
10:30 Lietuvos kariuomenė. Karinis. Lietuva
11:30 Įjunkim šviesą
12:00 Sveikatos IQ
12:30 Marijampolės TV žinios
13:00 Tylūs dalykai garsiai
13:30 Atviras pokalbis
14:30 Talentai po priedanga
15:00 Proto mankšta
15:30 Mokslas suprantamai
16:00 Lietuva. Asmeniškai
16:30 Dienos klausimas
17:30 Nediplomatinis pokalbis
18:30 Marijampolės TV žinios
19:00 Kaip tu? 2025
19:30 Tarp juoda ir balta
20:00 Marijampolės TV žinios
20:30 Alfa taškas
21:00 Delfi diena. Svarbiausių įvykių apžvalga
22:00 Marijampolės TV žinios
22:30 Programos pabaiga

2026-03-10 - Antradienis
07:30 Marijampolės TV žinios
08:00 Delfi diena. Svarbiausių įvykių apžvalga
09:00 Grožio principai
09:30 Alfa taškas
10:00 Nediplomatinis pokalbis
11:00 Kaip tu? 2025
11:30 Proto mankšta
12:00 Laisvalaikio alchemija
12:30 Marijampolės TV žinios
13:00 Įjunkim šviesą
13:30 Atviras pokalbis
14:30 Žinomi, bet nežinomi
15:00 Ekspertai pataria
15:30 Kultūros sunkiasvoriai
16:30 Dienos klausimas
17:30 Užeikite, kas laukiate
18:30 Marijampolės TV žinios
19:00 Ofiso dramos
19:30 Elektros detektyvai
20:00 Marijampolės TV žinios
20:30 Alfa taškas
21:00 Delfi diena. Svarbiausių įvykių apžvalga
22:00 Marijampolės TV žinios
22:30 Programos pabaiga

2026-03-11 - Trečiadienis
07:30 Marijampolės TV žinios
08:00 Delfi diena. Svarbiausių įvykių apžvalga
09:00 Ofiso dramos
09:30 Alfa taškas
10:00 Užeikite, kas laukiate
11:00 Ekspertai pataria
11:30 Ten kur gyvena atmintis. Istorinis, 2025
12:30 Marijampolės TV žinios
13:00 Laisvalaikio alchemija
13:30 Atviras pokalbis
14:30 Verslo pulsas
15:00 Ramybė chaose
16:30 Dienos klausimas
17:30 Kas? Kaip? Kodėl? Apie valstybingumo šventes vaikams
18:00 Verslios mamos
18:30 Marijampolės TV žinios
19:00 Savivaldybės aktualijos ir komentarai
19:30 Kūrybinės sferos
20:00 Marijampolės TV žinios
20:30 Alfa taškas
21:00 Delfi diena. Svarbiausių įvykių apžvalga
22:00 Marijampolės TV žinios
22:30 Programos pabaiga

2026-03-12 - Ketvirtadienis
07:30 Marijampolės TV žinios
08:00 Delfi diena. Svarbiausių įvykių apžvalga
09:00 Kūrybinės sferos
09:30 Alfa taškas
10:00 Verslios mamos
10:30 Ekonomika šiandien
11:00 Savivaldybės aktualijos ir komentarai
11:30 Verslo pulsas
12:00 Talentai po priedanga
12:30 Marijampolės TV žinios
13:00 Ramybė chaose
14:30 Kas? Kaip? Kodėl? Apie valstybingumo šventes vaikams
15:00 Ten kur gyvena atmintis. Istorinis, 2025
16:00 Mama kalba. Visai šeimai. Lietuva
16:30 Dienos klausimas
17:30 Moterims 45+
18:30 Marijampolės TV žinios
19:00 Prie baro
19:30 O tai kaip?
20:00 Marijampolės TV žinios
20:30 Alfa taškas
21:00 Delfi diena. Svarbiausių įvykių apžvalga
22:00 Marijampolės TV žinios
22:30 Programos pabaiga

2026-03-13 - Penktadienis
07:30 Marijampolės TV žinios
08:00 Delfi diena. Svarbiausių įvykių apžvalga
09:00 O tai kaip?
09:30 Alfa taškas
10:00 Prie baro
10:30 Elektros detektyvai
11:00 Alano podkastas (Alano podkastas FITME)
12:30 Marijampolės TV žinios
13:00 Moterims 45+
14:00 Bėgimo mokyklėlė
15:00 Sveikatos laikas
16:00 Lietuvos kariuomenė. Karinis. Lietuva
17:00 Kaip tu? 2025
17:30 Ką klausai?
18:00 Lietuva. Asmeniškai
18:30 Marijampolės TV žinios
19:00 Savaitės tema
19:30 Gimę po laiminga žvaigžde
20:00 Marijampolės TV žinios
20:30 Alfa taškas
21:00 Delfi diena. Svarbiausių įvykių apžvalga
22:00 Marijampolės TV žinios
22:30 Programos pabaiga

2026-03-14 - Šeštadienis
08:00 Savaitgalis su muzika
09:30 Žvilgsnis giliau
10:00 Uodegų istorijos. Apie gamtą. Lietuva
10:30 Grožio principai
11:00 Dūzės ir Mūzės nuotykiai (Dūzės ir Būzės nuotykiai)
11:30 Laisvalaikio alchemija
12:00 Gatvės meno pėdsakai
12:30 Alano podkastas (Alano podkastas FITME)
14:00 Verslios mamos
14:30 Sveikatos IQ
15:00 Nediplomatinis pokalbis
16:00 Marijampolės TV sveikinimų koncertas
16:30 Timas klausia
17:00 Bėgimo mokyklėlė
18:00 Kultūros sunkiasvoriai
19:00 Savaitės tema
19:30 Įvykiai ir komentarai
20:30 Savaitgalis su muzika
22:00 Programos pabaiga

2026-03-15 - Sekmadienis
08:00 Savaitgalis su muzika
10:00 Geroji naujiena
10:30 Šv Mišių transliacija iš Išlaužo Švč. Mergelės Marijos krikščionių pagalbos bažnyčios. 2025
12:30 Mama kalba. Visai šeimai. Lietuva
13:00 Uodegų istorijos. Apie gamtą. Lietuva
13:30 Grožio principai
14:00 Tylūs dalykai garsiai
14:30 Timas klausia
15:00 Žvilgsnis giliau
15:30 Ką klausai?
16:00 Nediplomatinis pokalbis
17:00 Dūzės ir Mūzės nuotykiai (Dūzės ir Būzės nuotykiai)
17:30 Tarp juoda ir balta
18:00 Sveikatos IQ
18:30 Marijampolės TV sveikinimų koncertas
19:00 Užeikite, kas laukiate
20:00 Įvykiai ir komentarai
21:30 Savaitgalis su muzika
22:00 Programos pabaiga

2026-03-16 - Pirmadienis
07:30 Marijampolės TV žinios
08:00 Geroji naujiena
08:30 Mama kalba. Visai šeimai. Lietuva
09:00 Uodegų istorijos. Apie gamtą. Lietuva
09:30 Savaitės tema
10:00 Žinomi, bet nežinomi
10:30 Lietuvos kariuomenė. Karinis. Lietuva
11:30 Įjunkim šviesą
12:00 Sveikatos IQ
12:30 Marijampolės TV žinios
13:00 Tylūs dalykai garsiai
13:30 Atviras pokalbis
14:30 Talentai po priedanga
15:00 Proto mankšta
15:30 Mokslas suprantamai
16:00 Lietuva. Asmeniškai
16:30 Dienos klausimas
17:30 Girdžiu tavo nuomonę. 2024
18:30 Marijampolės TV žinios
19:00 Kaip tu? 2025
19:30 Tarp juoda ir balta
20:00 Marijampolės TV žinios
20:30 Alfa taškas
21:00 Delfi diena. Svarbiausių įvykių apžvalga
22:00 Marijampolės TV žinios
22:30 Programos pabaiga

2026-03-17 - Antradienis
07:30 Marijampolės TV žinios
08:00 Delfi diena. Svarbiausių įvykių apžvalga
09:00 Tarp juoda ir balta
09:30 Alfa taškas
10:00 Girdžiu tavo nuomonę. 2024
11:00 Kaip tu? 2025
11:30 Proto mankšta
12:00 Laisvalaikio alchemija
12:30 Marijampolės TV žinios
13:00 Įjunkim šviesą
13:30 Atviras pokalbis
14:30 Žinomi, bet nežinomi
15:00 Ekspertai pataria
15:30 Kultūros sunkiasvoriai
16:30 Dienos klausimas
17:30 Užeikite, kas laukiate
18:30 Marijampolės TV žinios
19:00 Ofiso dramos
19:30 Elektros detektyvai
20:00 Marijampolės TV žinios
20:30 Alfa taškas
21:00 Delfi diena. Svarbiausių įvykių apžvalga
22:00 Marijampolės TV žinios
22:30 Programos pabaiga

2026-03-18 - Trečiadienis
07:30 Marijampolės TV žinios
08:00 Delfi diena. Svarbiausių įvykių apžvalga
09:00 Ofiso dramos
09:30 Alfa taškas
10:00 Užeikite, kas laukiate
11:00 Ekspertai pataria
11:30 Kultūros sunkiasvoriai
12:30 Marijampolės TV žinios
13:00 Laisvalaikio alchemija
13:30 Atviras pokalbis
14:30 Verslo pulsas
15:00 Ramybė chaose
