Info TV
8.00 Bučiuoju. Rūta (k). N-7. Vedėja Rūta Mikelkevičiūtė.
9.00 Šeškinės 20. Giedriaus ir Džiugo šou (k). N-7.
10.00 KK2 penktadienis (k). N-7. Vedėjai. Keite Arai, Tomas Ališauskas ir Domininkas Ramonas.
11.30 KK2 (k). N-7. Infošou. Vedėjai Keite Arai ir Tomas Ališauskas.
12.00 KK2 (k). N-7. Infošou. Vedėjai Keite Arai ir Tomas Ališauskas.
12.30 KK2 (k). N-7. Infošou. Vedėjai Keite Arai ir Tomas Ališauskas.
13.00 Vidurdienio žinios.
14.00 Nuo.. Iki.. (k). Gyvenimo būdo žurnalas. Vedėja Giedrė Talmantienė.
15.00 Bus visko (k). N-7. Gyvenimo būdo laida. Vedėja Gintarė Gurevičiūtė.
16.00 „Tiesiog gyvūnai“ (7) (Just Animals II). 2020 m. Dokumentinis serialas. Australija.
17.00 Info diena.
17.30 Info komentarai su Arnu Mazėčiu.
18.00 Info diena.
18.30 „Didžiausios pasaulio paslaptys“ (9) (History’s Greatest Mysteries III). 2022 m. Dokumentinis serialas. JAV.
19.30 Info diena (k).
20.00 Info komentarai su Arnu Mazėčiu (k).
20.30 Info diena (k).
21.00 „Senovės Kinija iš aukštai“ (1) (Ancient China from Above). 2020 m. Dokumentinis serialas. JAV.
22.00 Labas vakaras, Lietuva. Pramoginė aktualijų laida. Vedėjai Karolina Liukaitytė, Mantas Bružas, Eglė Šantaraitė ir Adomas Grinius.
0.00 Dabar pasaulyje. Žinios rusų kalba.
0.30 Info diena (k).
1.00 Info komentarai su Arnu Mazėčiu (k).
1.30 Info diena (k).
2.00 Info diena (k).
2.30 Info komentarai su Arnu Mazėčiu (k).
3.00 Info diena (k).
3.30 Info diena (k).
4.00 Info komentarai su Arnu Mazėčiu (k).
4.30 Info diena (k).
5.00 Info diena (k).
5.30 Info komentarai su Arnu Mazėčiu (k).

2025-01-03 - Penktadienis
6.00 Žinios.
7.00 Info diena (k).
7.30 Info komentarai su Arnu Mazėčiu (k).
8.00 „Senovės Kinija iš aukštai“ (1) (k) (Ancient China from Above). 2020 m. Dokumentinis serialas. JAV.
9.00 „Tiesiog gyvūnai“ (7) (k) (Just Animals II). 2020 m. Dokumentinis serialas. Australija.
10.00 Labas vakaras, Lietuva (k). Pramoginė aktualijų laida. Vedėjai Karolina Liukaitytė, Mantas Bružas, Eglė Šantaraitė ir Adomas Grinius.
12.00 „Didžiausios pasaulio paslaptys“ (9) (k) (History’s Greatest Mysteries III). 2022 m. Dokumentinis serialas. JAV.
13.00 Vidurdienio žinios.
14.00 Kas čia? (k). N-7. TV žaidimas. Vedėjas Oskar Vygonovski.
14.30 Bučiuoju. Rūta (k). N-7. Vedėja Rūta Mikelkevičiūtė.
15.30 KK2 (k). N-7. Infošou. Vedėjai Keite Arai ir Tomas Ališauskas.
16.00 „Tiesiog gyvūnai“ (8) (Just Animals II). 2020 m. Dokumentinis serialas. Australija.
17.00 Info diena.
18.30 „Didžiausios pasaulio paslaptys“ (10) (History’s Greatest Mysteries III). 2022 m. Dokumentinis serialas. JAV.
19.30 Info diena (k).
21.00 „Senovės Kinija iš aukštai“ (2) (Ancient China from Above). 2020 m. Dokumentinis serialas. JAV.
22.00 Labas vakaras, Lietuva. Pramoginė aktualijų laida. Vedėjai Karolina Liukaitytė, Mantas Bružas, Eglė Šantaraitė ir Adomas Grinius.
0.00 Dabar pasaulyje. Žinios rusų kalba.
0.30 Info diena (k).
2.00 Info diena (k).
3.30 Info diena (k).
4.50 Info diena (k).

2025-01-04 - Šeštadienis
6.00 Labas vakaras, Lietuva (k). Pramoginė aktualijų laida. Vedėjai Karolina Liukaitytė, Mantas Bružas, Eglė Šantaraitė ir Adomas Grinius.
8.00 Info diena (k).
9.30 Info diena (k).
11.00 Info diena (k).
12.30 Info diena (k).
14.00 Info diena (k).
15.30 Gyvūnų pasaulis (k). N-7. 2023 m. Pramoginė gyvenimo būdo laida. Vedėjas Paulius Kaupelis.
16.00 KK2 penktadienis (k). N-7. Vedėjai. Keite Arai, Tomas Ališauskas ir Domininkas Ramonas.
17.30 KK2 (k). N-7. Infošou. Vedėjai Keite Arai ir Tomas Ališauskas.
18.00 KK2 (k). N-7. Infošou. Vedėjai Keite Arai ir Tomas Ališauskas.
18.30 KK2 (k). N-7. Infošou. Vedėjai Keite Arai ir Tomas Ališauskas.
19.00 Nuo.. Iki.. (k). Gyvenimo būdo žurnalas. Vedėja Giedrė Talmantienė.
20.00 Bučiuoju. Rūta (k). N-7. Vedėja Rūta Mikelkevičiūtė.
21.00 Noriu likti Lietuvoje. Gyvenimo būdo laida.
21.30 Miško atspalviai (k). 2023 m. Aktualijų laida Lietuvos gamtos mylėtojams. Vedėjas Darius Petkevičius.
22.00 Žinios.
23.00 Žmogus, kuris per daug pamatė (k) (The Man Who Saw Too Much). N-7. 2019 m. Dokumentika. Didžioji Britanija. Rež. Alan Yentob, Jill Nicholls.
0.00 Dabar pasaulyje. Išvados. Žinios rusų kalba.
0.30 Miško atspalviai (k). 2023 m. Aktualijų laida Lietuvos gamtos mylėtojams. Vedėjas Darius Petkevičius.
1.00 Gyvūnų pasaulis. N-7. 2023 m. Pramoginė gyvenimo būdo laida. Vedėjas Paulius Kaupelis.
1.30 Šeškinės 20. Giedriaus ir Džiugo šou (k). N-7.
2.20 VIDO VIDeO. N-7. Pokalbių ir eksperimentų šou. Vedėjas Vidas Bareikis.
3.10 VIDO VIDeO. N-7. Pokalbių ir eksperimentų šou. Vedėjas Vidas Bareikis.
4.00 Autopilotas. Laida apie automobilius. Vedėjas Ramūnas Fetingis.
4.30 Tauro ragas (k). N-7. Aktualijų laida medžiotojams. Laidos vedėjas Osvaldas Čalutka.
5.00 Miško atspalviai (k). 2023 m. Aktualijų laida Lietuvos gamtos mylėtojams. Vedėjas Darius Petkevičius.
5.30 Apie žūklę. Laida žvejams. Vedėjas Algirdas Vilius.

2025-01-05 - Sekmadienis
6.00 Žinios (k).
7.00 KK2 (k). N-7. Infošou. Vedėjai Keite Arai ir Tomas Ališauskas.
7.30 KK2 (k). N-7. Infošou. Vedėjai Keite Arai ir Tomas Ališauskas.
8.00 KK2 (k). N-7. Infošou. Vedėjai Keite Arai ir Tomas Ališauskas.
8.30 KK2 (k). N-7. Infošou. Vedėjai Keite Arai ir Tomas Ališauskas.
9.00 Nuo.. Iki.. (k). Gyvenimo būdo žurnalas. Vedėja Giedrė Talmantienė.
10.00 Bus visko (k). N-7. Gyvenimo būdo laida. Vedėja Gintarė Gurevičiūtė.
11.00 Gyvūnų pasaulis (k). N-7. 2023 m. Pramoginė gyvenimo būdo laida. Vedėjas Paulius Kaupelis.
11.30 „Rugsėjo 11-oji“ (1) (Inside 9/11). 2004 m. Dokumentinis serialas.
12.30 „Rugsėjo 11-oji“ (2) (Inside 9/11). 2004 m. Dokumentinis serialas.
13.30 KK2 penktadienis (k). N-7. Vedėjai. Keite Arai, Tomas Ališauskas ir Domininkas Ramonas.
15.00 Šeškinės 20. Giedriaus ir Džiugo šou (k). N-7.
16.00 Bus visko (k). N-7. Gyvenimo būdo laida. Vedėja Gintarė Gurevičiūtė.
17.00 Nuo.. Iki.. (k). Gyvenimo būdo žurnalas. Vedėja Giedrė Talmantienė.
18.00 Bučiuoju. Rūta (k). N-7. Vedėja Rūta Mikelkevičiūtė.
19.00 KK2 (k). N-7. Infošou. Vedėjai Keite Arai ir Tomas Ališauskas.
19.30 KK2 (k). N-7. Infošou. Vedėjai Keite Arai ir Tomas Ališauskas.
20.00 KK2 (k). N-7. Infošou. Vedėjai Keite Arai ir Tomas Ališauskas.
20.30 KK2 (k). N-7. Infošou. Vedėjai Keite Arai ir Tomas Ališauskas.
21.00 Miško atspalviai (k). 2023 m. Aktualijų laida Lietuvos gamtos mylėtojams. Vedėjas Darius Petkevičius.
21.30 Gyvūnų pasaulis (k). N-7. 2023 m. Pramoginė gyvenimo būdo laida. Vedėjas Paulius Kaupelis.
22.00 Žinios.
23.00 „Rugsėjo 11-oji“ (1) (k) (Inside 9/11). 2004 m. Dokumentinis serialas.
0.00 „Lietuvos komandinis galiūnų čempionatas“. Raseiniai rugsėjo 21 d. (k). 2024 m. Sporto laida.
1.00 KK2 penktadienis (k). N-7. Vedėjai. Keite Arai, Tomas Ališauskas ir Domininkas Ramonas.
2.15 Bučiuoju. Rūta (k). N-7. Vedėja Rūta Mikelkevičiūtė.
3.10 Šeškinės 20. Giedriaus ir Džiugo šou (k). N-7.
4.00 Autopilotas (k). Laida apie automobilius. Vedėjas Ramūnas Fetingis.
4.30 Tauro ragas (k). N-7. Aktualijų laida medžiotojams. Laidos vedėjas Osvaldas Čalutka.
5.00 Miško atspalviai (k). 2023 m. Aktualijų laida Lietuvos gamtos mylėtojams. Vedėjas Darius Petkevičius.
5.30 Apie žūklę (k). Laida žvejams. Vedėjas Algirdas Vilius.

2025-01-06 - Pirmadienis
6.00 Žinios (k).
7.00 Bus visko. N-7. Gyvenimo būdo laida. Vedėja Gintarė Gurevičiūtė.
8.00 „Senovės Kinija iš aukštai“ (2) (k) (Ancient China from Above). 2020 m. Dokumentinis serialas. JAV.
9.00 „Tiesiog gyvūnai“ (8) (k) (Just Animals II). 2020 m. Dokumentinis serialas. Australija.
10.00 KK2. N-7. Infošou. Vedėjai Keite Arai ir Tomas Ališauskas.
10.30 KK2. N-7. Infošou. Vedėjai Keite Arai ir Tomas Ališauskas.
11.00 KK2. N-7. Infošou. Vedėjai Keite Arai ir Tomas Ališauskas.
11.30 KK2 (k). N-7. Infošou. Vedėjai Keite Arai ir Tomas Ališauskas.
12.00 „Didžiausios pasaulio paslaptys“ (10) (k) (History’s Greatest Mysteries III). 2022 m. Dokumentinis serialas. JAV.
13.00 Vidurdienio žinios.
14.00 Kas čia? (k). N-7. TV žaidimas. Vedėjas Oskar Vygonovski.
14.30 KK2 penktadienis (k). N-7. Vedėjai. Keite Arai, Tomas Ališauskas ir Domininkas Ramonas.
16.00 „Tiesiog gyvūnai“ (9) (Just Animals II). 2020 m. Dokumentinis serialas. Australija.
17.00 Info diena.
17.30 Info komentarai su Arnu Mazėčiu.
18.00 Info diena.
18.30 „Didžiausios pasaulio paslaptys“ (11) (History’s Greatest Mysteries III). 2022 m. Dokumentinis serialas. JAV.
19.30 Info diena (k).
20.00 Info komentarai su Arnu Mazėčiu (k).
20.30 Info diena (k).
21.00 „Senovės Kinija iš aukštai“ (3) (Ancient China from Above). 2020 m. Dokumentinis serialas. JAV.
22.00 Labas vakaras, Lietuva. Pramoginė aktualijų laida. Vedėjai Karolina Liukaitytė, Mantas Bružas, Eglė Šantaraitė ir Adomas Grinius.
0.00 Dabar pasaulyje. Žinios rusų kalba.
0.30 Info diena (k).
1.00 Info komentarai su Arnu Mazėčiu (k).
1.30 Info diena (k).
2.00 Info diena (k).
2.30 Info komentarai su Arnu Mazėčiu (k).
3.00 Info diena (k).
3.30 Info diena (k).
4.00 Info komentarai su Arnu Mazėčiu (k).
4.30 Info diena (k).
5.00 Info diena (k).
5.30 Info komentarai su Arnu Mazėčiu (k).

2025-01-07 - Antradienis
6.00 Žinios.
7.00 Info diena (k).
7.30 Info komentarai su Arnu Mazėčiu (k).
8.00 „Senovės Kinija iš aukštai“ (3) (k) (Ancient China from Above). 2020 m. Dokumentinis serialas. JAV.
9.00 „Tiesiog gyvūnai“ (9) (k) (Just Animals II). 2020 m. Dokumentinis serialas. Australija.
10.00 Labas vakaras, Lietuva (k). Pramoginė aktualijų laida. Vedėjai Karolina Liukaitytė, Mantas Bružas, Eglė Šantaraitė ir Adomas Grinius.
12.00 „Didžiausios pasaulio paslaptys“ (11) (k) (History’s Greatest Mysteries III). 2022 m. Dokumentinis serialas. JAV.
13.00 Vidurdienio žinios.
14.00 Kas čia? (k). N-7. TV žaidimas. Vedėjas Oskar Vygonovski.
14.30 Nuo.. Iki.. (k). Gyvenimo būdo žurnalas. Vedėja Giedrė Talmantienė.
15.30 KK2 (k). N-7. Infošou. Vedėjai Keite Arai ir Tomas Ališauskas.
16.00 „Tiesiog gyvūnai“ (10) (Just Animals II). 2020 m. Dokumentinis serialas. Australija.
17.00 Info diena.
17.30 Info komentarai su Arnu Mazėčiu.
18.00 Info diena.
18.30 „Didžiausios pasaulio paslaptys“ (12) (History’s Greatest Mysteries III). 2022 m. Dokumentinis serialas. JAV.
19.30 Info diena (k).
20.00 Info komentarai su Arnu Mazėčiu (k).
20.30 Info diena (k).
21.00 Užtvindytos Nilo kapavietės (Flooded Tombs of the Nile). 2021 m. Dokumentika. JAV. Rež. Katie Bauer Murdock.
22.00 Labas vakaras, Lietuva. Pramoginė aktualijų laida. Vedėjai Karolina Liukaitytė, Mantas Bružas, Eglė Šantaraitė ir Adomas Grinius.
0.00 Dabar pasaulyje. Žinios rusų kalba.
0.30 Info diena (k).
1.00 Info komentarai su Arnu Mazėčiu (k).
1.30 Info diena (k).
2.00 Info diena (k).
2.30 Info komentarai su Arnu Mazėčiu (k).
3.00 Info diena (k).
3.30 Info diena (k).
4.00 Info komentarai su Arnu Mazėčiu (k).
4.30 Info diena (k).
5.00 Info diena (k).
5.30 Info komentarai su Arnu Mazėčiu (k).

2025-01-08 - Trečiadienis
6.00 Žinios.
7.00 Info diena (k).
7.30 Info komentarai su Arnu Mazėčiu (k).
8.00 Užtvindytos Nilo kapavietės (k) (Flooded Tombs of the Nile). 2021 m. Dokumentika. JAV. Rež. Katie Bauer Murdock.
9.00 „Tiesiog gyvūnai“ (10) (k) (Just Animals II). 2020 m. Dokumentinis serialas. Australija.
10.00 Labas vakaras, Lietuva (k). Pramoginė aktualijų laida. Vedėjai Karolina Liukaitytė, Mantas Bružas, Eglė Šantaraitė ir Adomas Grinius.
12.00 „Didžiausios pasaulio paslaptys“ (12) (k) (History’s Greatest Mysteries III). 2022 m. Dokumentinis serialas. JAV.
13.00 Vidurdienio žinios.
14.00 Kas čia? (k). N-7. TV žaidimas. Vedėjas Oskar Vygonovski.
14.30 Bus visko (k). N-7. Gyvenimo būdo laida. Vedėja Gintarė Gurevičiūtė.
15.30 KK2 (k). N-7. Infošou. Vedėjai Keite Arai ir Tomas Ališauskas.
16.00 Paskutinieji velniai (Last Devils). 2017 m. Dokumentika. Australija. Rež. Ian Marsh.
17.00 Info diena.
17.30 Info komentarai su Arnu Mazėčiu.
18.00 Info diena.
18.30 „Faktas ar pramanas? Galutinis verdiktas“ (1) (For Once and For All). Dokumentinis serialas.
19.30 Info diena (k).
20.00 Info komentarai su Arnu Mazėčiu (k).
20.30 Info diena (k).
21.00 Pompėja. Mirusiųjų paslaptys (Pompeii. Secrets of the Dead). 2019 m. Dokumentika. JAV. Rež. Ben Finney.
22.00 Labas vakaras, Lietuva. Pramoginė aktualijų laida. Vedėjai Karolina Liukaitytė, Mantas Bružas, Eglė Šantaraitė ir Adomas Grinius.
0.00 Dabar pasaulyje. Žinios rusų kalba.
0.30 Info diena (k).
1.00 Info komentarai su Arnu Mazėčiu (k).
1.30 Info diena (k).
2.00 Info diena (k).
2.30 Info komentarai su Arnu Mazėčiu (k).
3.00 Info diena (k).
3.30 Info diena (k).
4.00 Info komentarai su Arnu Mazėčiu (k).
4.30 Info diena (k).
5.00 Info diena (k).
5.30 Info komentarai su Arnu Mazėčiu (k).

2025-01-09 - Ketvirtadienis
6.00 Žinios.
7.00 Info diena (k).
7.30 Info komentarai su Arnu Mazėčiu (k).
8.00 Pompėja. Mirusiųjų paslaptys (k) (Pompeii. Secrets of the Dead). 2019 m. Dokumentika. JAV. Rež. Ben Finney.
9.00 Paskutinieji velniai (k) (Last Devils). 2017 m. Dokumentika. Australija. Rež. Ian Marsh.
10.00 Labas vakaras, Lietuva (k). Pramoginė aktualijų laida. Vedėjai Karolina Liukaitytė, Mantas Bružas, Eglė Šantaraitė ir Adomas Grinius.
12.00 „Faktas ar pramanas? Galutinis verdiktas“ (1) (k) (For Once and For All). Dokumentinis serialas.
13.00 Vidurdienio žinios.
14.00 Kas čia? (k). N-7. TV žaidimas. Vedėjas Oskar Vygonovski.
14.30 Šeškinės 20. Giedriaus ir Džiugo šou (k). N-7.
15.30 KK2 (k). N-7. Infošou. Vedėjai Keite Arai ir Tomas Ališauskas.
16.00 „Liūtai prieš hienas“ (1) (Lions versus Hyenas). 2021 m. Dokumentinis serialas. Vokietija. Rež. Reinhard Radke.
17.00 Info diena.
17.30 Info komentarai su Arnu Mazėčiu.
18.00 Info diena.
18.30 „Faktas ar pramanas? Galutinis verdiktas“ (2) (For Once and For All). Dokumentinis serialas.
19.30 Info diena (k).
20.00 Info komentarai su Arnu Mazėčiu (k).
20.30 Info diena (k).
21.00 „Mumijų karalystė“ (1) (Kingdom of the Mummies). 2020 m. Dokumentinis serialas. JAV.
22.00 Labas vakaras, Lietuva. Pramoginė aktualijų laida. Vedėjai Karolina Liukaitytė, Mantas Bružas, Eglė Šantaraitė ir Adomas Grinius.
0.00 Dabar pasaulyje. Žinios rusų kalba.
0.30 Info diena (k).
1.00 Info komentarai su Arnu Mazėčiu (k).
1.30 Info diena (k).
2.00 Info diena (k).
2.30 Info komentarai su Arnu Mazėčiu (k).
3.00 Info diena (k).
3.30 Info diena (k).
4.00 Info komentarai su Arnu Mazėčiu (k).
4.30 Info diena (k).
5.00 Info diena (k).
5.30 Info komentarai su Arnu Mazėčiu (k).

2025-01-10 - Penktadienis
6.00 Žinios.
7.00 Info diena (k).
7.30 Info komentarai su Arnu Mazėčiu (k).
8.00 „Mumijų karalystė“ (1) (k) (Kingdom of the Mummies). 2020 m. Dokumentinis serialas. JAV.
9.00 „Liūtai prieš hienas“ (1) (k) (Lions versus Hyenas). 2021 m. Dokumentinis serialas. Vokietija. Rež. Reinhard Radke.
10.00 Labas vakaras, Lietuva (k). Pramoginė aktualijų laida. Vedėjai Karolina Liukaitytė, Mantas Bružas, Eglė Šantaraitė ir Adomas Grinius.
12.00 „Faktas ar pramanas? Galutinis verdiktas“ (2) (k) (For Once and For All). Dokumentinis serialas.
13.00 Vidurdienio žinios.
14.00 Kas čia? (k). N-7. TV žaidimas. Vedėjas Oskar Vygonovski.
14.30 Bučiuoju. Rūta (k). N-7. Vedėja Rūta Mikelkevičiūtė.
15.30 KK2 (k). N-7. Infošou. Vedėjai Keite Arai ir Tomas Ališauskas.
16.00 „Liūtai prieš hienas“ (2) (Lions versus Hyenas). 2021 m. Dokumentinis serialas. Vokietija. Rež. Reinhard Radke.
17.00 Info diena.
18.30 „Faktas ar pramanas? Galutinis verdiktas“ (3) (For Once and For All). Dokumentinis serialas.
19.30 Info diena (k).
21.00 „Mumijų karalystė“ (2) (Kingdom of the Mummies). 2020 m. Dokumentinis serialas. JAV.
22.00 Labas vakaras, Lietuva. Pramoginė aktualijų laida. Vedėjai Karolina Liukaitytė, Mantas Bružas, Eglė Šantaraitė ir Adomas Grinius.
0.00 Dabar pasaulyje. Žinios rusų kalba.
0.30 Info diena (k).
2.00 Info diena (k).
3.30 Info diena (k).
4.50 Info diena (k).

2025-01-11 - Šeštadienis
6.00 Labas vakaras, Lietuva (k). Pramoginė aktualijų laida. Vedėjai Karolina Liukaitytė, Mantas Bružas, Eglė Šantaraitė ir Adomas Grinius.
8.00 Info diena (k).
9.30 Info diena (k).
11.00 Info diena (k).
12.30 Info diena (k).
14.00 Info diena (k).
15.30 Gyvūnų pasaulis (k). N-7. 2023 m. Pramoginė gyvenimo būdo laida. Vedėjas Paulius Kaupelis.
16.00 KK2 penktadienis (k). N-7. Vedėjai. Keite Arai, Tomas Ališauskas ir Domininkas Ramonas.
17.30 KK2 (k). N-7. Infošou. Vedėjai Keite Arai ir Tomas Ališauskas.
18.00 KK2 (k). N-7. Infošou. Vedėjai Keite Arai ir Tomas Ališauskas.
18.30 KK2 (k). N-7. Infošou. Vedėjai Keite Arai ir Tomas Ališauskas.
19.00 Nuo.. Iki.. (k). Gyvenimo būdo žurnalas. Vedėja Giedrė Talmantienė.
20.00 Bučiuoju. Rūta (k). N-7. Vedėja Rūta Mikelkevičiūtė.
21.00 Noriu likti Lietuvoje. Gyvenimo būdo laida.
21.30 Miško atspalviai (k). 2023 m. Aktualijų laida Lietuvos gamtos mylėtojams. Vedėjas Darius Petkevičius.
22.00 Žinios.
23.00 „Rugsėjo 11-oji“ (2) (k) (Inside 9/11). 2004 m. Dokumentinis serialas.
0.00 Dabar pasaulyje. Išvados. Žinios rusų kalba.
0.30 Miško atspalviai (k). 2023 m. Aktualijų laida Lietuvos gamtos mylėtojams. Vedėjas Darius Petkevičius.
1.00 Gyvūnų pasaulis. N-7. 2023 m. Pramoginė gyvenimo būdo laida. Vedėjas Paulius Kaupelis.
1.30 Šeškinės 20. Giedriaus ir Džiugo šou (k). N-7.
2.20 VIDO VIDeO. N-7. Pokalbių ir eksperimentų šou. Vedėjas Vidas Bareikis.
3.10 VIDO VIDeO. N-7. Pokalbių ir eksperimentų šou. Vedėjas Vidas Bareikis.
4.00 Autopilotas. Laida apie automobilius. Vedėjas Ramūnas Fetingis.
4.30 Tauro ragas (k). N-7. Aktualijų laida medžiotojams. Laidos vedėjas Osvaldas Čalutka.
5.00 Miško atspalviai (k). 2023 m. Aktualijų laida Lietuvos gamtos mylėtojams. Vedėjas Darius Petkevičius.
5.30 Apie žūklę. Laida žvejams. Vedėjas Algirdas Vilius.

2025-01-12 - Sekmadienis
6.00 Žinios (k).
7.00 KK2 (k). N-7. Infošou. Vedėjai Keite Arai ir Tomas Ališauskas.
7.30 KK2 (k). N-7. Infošou. Vedėjai Keite Arai ir Tomas Ališauskas.
8.00 KK2 (k). N-7. Infošou. Vedėjai Keite Arai ir Tomas Ališauskas.
8.30 KK2 (k). N-7. Infošou. Vedėjai Keite Arai ir Tomas Ališauskas.
9.00 Nuo.. Iki.. (k). Gyvenimo būdo žurnalas. Vedėja Giedrė Talmantienė.
10.00 Bus visko (k). N-7. Gyvenimo būdo laida. Vedėja Gintarė Gurevičiūtė.
11.00 Gyvūnų pasaulis (k). N-7. 2023 m. Pramoginė gyvenimo būdo laida. Vedėjas Paulius Kaupelis.
11.30 „Rugsėjo 11-oji“ (3) (Inside 9/11). 2004 m. Dokumentinis serialas.
12.30 „Rugsėjo 11-oji“ (4) (Inside 9/11). 2004 m. Dokumentinis serialas.
13.30 KK2 penktadienis (k). N-7. Vedėjai. Keite Arai, Tomas Ališauskas ir Domininkas Ramonas.
15.00 Šeškinės 20. Giedriaus ir Džiugo šou (k). N-7.
16.00 Bus visko (k). N-7. Gyvenimo būdo laida. Vedėja Gintarė Gurevičiūtė.
17.00 Nuo.. Iki.. (k). Gyvenimo būdo žurnalas. Vedėja Giedrė Talmantienė.
18.00 Bučiuoju. Rūta (k). N-7. Vedėja Rūta Mikelkevičiūtė.
19.00 KK2 (k). N-7. Infošou. Vedėjai Keite Arai ir Tomas Ališauskas.
19.30 KK2 (k). N-7. Infošou. Vedėjai Keite Arai ir Tomas Ališauskas.
20.00 KK2 (k). N-7. Infošou. Vedėjai Keite Arai ir Tomas Ališauskas.
20.30 KK2 (k). N-7. Infošou. Vedėjai Keite Arai ir Tomas Ališauskas.
21.00 Miško atspalviai (k). 2023 m. Aktualijų laida Lietuvos gamtos mylėtojams. Vedėjas Darius Petkevičius.
21.30 Gyvūnų pasaulis (k). N-7. 2023 m. Pramoginė gyvenimo būdo laida. Vedėjas Paulius Kaupelis.
22.00 Žinios.
23.00 „Rugsėjo 11-oji“ (3) (k) (Inside 9/11). 2004 m. Dokumentinis serialas.
0.00 „Lietuvos galiūnų čempionato I-asis etapas“. Anykščiai gegužės 18 d. 2024 m. Sporto laida.
1.00 KK2 penktadienis (k). N-7. Vedėjai. Keite Arai, Tomas Ališauskas ir Domininkas Ramonas.
2.15 Bučiuoju. Rūta (k). N-7. Vedėja Rūta Mikelkevičiūtė.
3.10 Šeškinės 20. Giedriaus ir Džiugo šou (k). N-7.
4.00 Autopilotas (k). Laida apie automobilius. Vedėjas Ramūnas Fetingis.
