Delfi TV
14:00 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (39)
14:30 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (40)
15:00 Per pasaulį su Luku Vainavičiumi (71). Nuotykių
15:30 Orijaus kelionių archyvai: Populiariausias lietuvių viešbutis (Hurgada, 1 dalis)
16:00 Orijaus kelionių archyvai: Kaip atrodo mylimiausias Bali salos miestas Uluwatu (Balis, 5 dalis)
17:00 Egzotiniai keliai: Indija (7)
17:30 Egzotiniai keliai: Gruzija (1)
17:55 Kenoloto (Loterija "Keno Loto")
18:00 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (41)
18:30 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (42)
19:00 Orijaus kelionės: Monrealis, 1 dalis (Kanada)
20:00 Egzotiniai keliai: Sokotra (2)
20:30 Egzotiniai keliai: Sicilija
21:00 Jūs rimtai?: Metų įvykių apžvalga
22:00 Taip ir Ne (16)
22:30 Jėga ir Kenoloto (Loterijos "Keno Loto" ir "Jėga")
22:35 Taip ir Ne (16)
23:00 Nauja karta (18)

2026-01-03 - Šeštadienis
00:00 Orijaus kelionių archyvai: Kaip atrodo mylimiausias Bali salos miestas Uluwatu (Balis, 5 dalis)
01:00 Ukrainos žinios "Ukraina 24" (Новини України. Україна 24)
06:00 Ūkininko Petro dienoraštis (71)
06:30 Ūkininko Petro dienoraštis (72)
07:00 Ūkininko Petro dienoraštis (73)
07:30 Ūkininko Petro dienoraštis (74)
08:00 7 Krepšinio zonos
09:00 Sparno broliai (1). Dokumentika. Lietuva
09:30 Poligonas (65). Karinis
10:00 Geriausia ever pamokų diena (5)
10:30 Egzotiniai keliai: Venesuela (9)
11:00 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (33)
11:30 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (34)
11:55 Kenoloto (Loterija "Keno Loto")
12:00 AŽ kelionės (4)
13:00 Kasdienybės herojai: Svečiuose – R. Stasionienė ir N. Šulija. Biografinis
14:00 Egzotiniai keliai: Tenerifė (1)
14:30 Egzotiniai keliai: Tenerifė (2)
15:00 Orijaus kelionės: Monrealis, 1 dalis (Kanada)
16:00 Per pasaulį su Luku Vainavičiumi (69). Nuotykių
16:30 Per pasaulį su Luku Vainavičiumi (70). Nuotykių
17:00 Egzotiniai keliai: Tenerifė (3)
17:30 Egzotiniai keliai: Indija (3)
17:55 Kenoloto (Loterija "Keno Loto")
18:00 I. Valinskienės koncertas "Būk šalia"
19:00 Burėmis į Arktį (9)
19:30 Egzotiniai keliai: Sicilija
19:55 Eurojackpot
20:00 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (35)
20:30 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (36)
21:00 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (37)
21:30 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (38)
22:00 NEBESHOW (9)
22:30 Jėga ir Kenoloto (Loterijos "Keno Loto" ir "Jėga")
22:35 NEBESHOW (9)
23:05 Orijaus kelionių archyvai: Balio sostinė Denpasaras (Balis, 1 dalis)

2026-01-04 - Sekmadienis
00:05 Orijaus kelionių archyvai: Balio salos pasididžiavimas – madingas miestas tarp ryžių terasų (Balis, 2 dalis)
01:00 Ukrainos žinios "Ukraina 24" (Новини України. Україна 24)
06:00 Ūkininko Petro dienoraštis (75)
06:30 Ūkininko Petro dienoraštis (76)
07:00 Ūkininko Petro dienoraštis (77)
07:30 Ūkininko Petro dienoraštis (78)
08:00 AŽ kelionės (4)
09:00 Poligonas (66). Karinis
09:30 Sparno broliai (1). Dokumentika. Lietuva
10:00 Kauno detalės (1). Istorinis
10:30 Egzotiniai keliai: Indija (4)
11:00 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (37)
11:30 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (38)
11:55 Kenoloto (Loterija "Keno Loto")
12:00 Sekmadienio Šv. Mišių transliacija
13:30 Burėmis į Arktį (9)
14:00 Egzotiniai keliai: Indija (5)
14:30 Egzotiniai keliai: Indija (6)
15:00 Orijaus atostogos Lietuvoje: Kaišiadorių maistas ir nakvynės vieta pribloškė Justiną Jarutį: negalvojo, kad bus taip gerai
16:00 Per pasaulį su Luku Vainavičiumi (71). Nuotykių
16:30 Per pasaulį su Luku Vainavičiumi (72). Nuotykių
17:00 Egzotiniai keliai: Indija (7)
17:30 Egzotiniai keliai: Gruzija (1)
17:55 Kenoloto (Loterija "Keno Loto")
18:00 I. Valinskienės koncertas "Laimingi laiko neskaičiuoja"
20:00 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (39)
20:30 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (40)
21:00 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (41)
21:30 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (42)
22:00 IQ KOVOS (9)
22:30 Jėga ir Kenoloto (Loterijos "Keno Loto" ir "Jėga")
22:35 IQ KOVOS (9)
23:05 Orijaus kelionių archyvai: Neeilinės patirtys Balyje: brangiausia pasaulyje kava ir pavojingas beždžionių miškas (Balis, 3 dalis)

2026-01-05 - Pirmadienis
00:05 Orijaus kelionių archyvai: Geriausiame Balio kurorte – šiukšlės ir siaubingi motorolerių kamščiai (Balis, 4 dalis)
01:00 Ukrainos žinios "Ukraina 24" (Новини України. Україна 24)
06:00 Delfi diena. Svarbiausių įvykių apžvalga
07:00 Poligonas (66). Karinis
07:30 Sparno broliai (1). Dokumentika. Lietuva
08:00 Jūs rimtai?: Metų įvykių apžvalga
09:00 Ūkininko Petro dienoraštis (81)
09:30 Ūkininko Petro dienoraštis (82)
10:00 Egzotiniai keliai: Indija (7)
10:30 Egzotiniai keliai: Gruzija (1)
11:00 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (39)
11:30 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (40)
11:55 Kenoloto (Loterija "Keno Loto")
12:00 Delfi diena. Svarbiausių įvykių apžvalga
13:00 Orijaus kelionių archyvai: Kaip atrodo mylimiausias Bali salos miestas Uluwatu (Balis, 5 dalis)
14:00 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (41)
14:30 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (42)
15:00 Per pasaulį su Luku Vainavičiumi (72). Nuotykių
15:30 Orijaus kelionių archyvai: Ką veikti Hurgadoje (Hurgada, 2 dalis)
16:00 Orijaus kelionių archyvai: Kaip po prabangiąją Vieną keliauti pigiai (Viena, 1 dalis)
17:00 Egzotiniai keliai: Gruzija (2)
17:30 Egzotiniai keliai: Italijos kalnai
17:55 Kenoloto (Loterija "Keno Loto")
18:00 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (43)
18:30 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (44)
19:00 Per pasaulį su Luku Vainavičiumi (72). Nuotykių
19:30 Orijaus kelionių archyvai: Ką veikti Hurgadoje (Hurgada, 2 dalis)
20:00 Burėmis į Arktį (9)
20:30 Burėmis į Arktį (10)
21:00 Kasdienybės herojai: Svečiuose – A. Avulis ir D. Pankevičius. Biografinis
22:00 Per pasaulį su Luku Vainavičiumi (73). Nuotykių
22:30 Jėga ir Kenoloto (Loterijos "Keno Loto" ir "Jėga")
22:35 Aurimo Mockaus kelionės (1). 2025
23:05 Orijaus kelionių archyvai: Kaip po prabangiąją Vieną keliauti pigiai (Viena, 1 dalis)

2026-01-06 - Antradienis
00:00 Delfi. ru naujienos rusų kalba (Delfi RU. Naujienos rusų kalba)
00:30 Ukrainos žinios "Ukraina 24" (Новини України. Україна 24)
06:00 Delfi diena. Svarbiausių įvykių apžvalga
07:00 Kauno detalės (1). Istorinis
07:30 Kauno detalės (2). Istorinis
08:00 Kasdienybės herojai: Svečiuose – A. Avulis ir D. Pankevičius. Biografinis
09:00 Šeimų virtuvė: Svečiuose – N. Boguševičienė
09:30 Kauno detalės. Istorinis
10:00 Egzotiniai keliai: Gruzija (2)
10:30 Egzotiniai keliai: Italijos kalnai
11:00 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (41)
11:30 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (42)
11:55 Kenoloto (Loterija "Keno Loto")
12:00 Delfi diena. Svarbiausių įvykių apžvalga
13:00 Orijaus kelionių archyvai: Kaip po prabangiąją Vieną keliauti pigiai (Viena, 1 dalis)
14:00 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (43)
14:30 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (44)
15:00 Per pasaulį su Luku Vainavičiumi (73). Nuotykių
15:30 Aurimo Mockaus kelionės (1). 2025
16:00 Orijaus kelionių archyvai: Tobulas miestas seneliams: vyresnio amžiaus lietuviams žada nepamirštamus nuotykius (Viena, 2 dalis)
17:00 Egzotiniai keliai: Panama (2)
17:30 Egzotiniai keliai: Dubajus
17:55 Kenoloto (Loterija "Keno Loto")
18:00 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (45)
18:30 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (46)
19:00 Per pasaulį su Luku Vainavičiumi (73). Nuotykių
19:30 Aurimo Mockaus kelionės (1). 2025
20:00 Šeimų virtuvė: Svečiuose – Dž. Butkutė
20:30 Egzotiniai keliai: Sicilija
21:00 Orijaus atostogos Lietuvoje: Dainininkė Cheri Rokiškyje surengė erotinį šou ant ežero
22:00 Per pasaulį su Luku Vainavičiumi (74). Nuotykių
22:30 Jėga ir Kenoloto (Loterijos "Keno Loto" ir "Jėga")
22:35 Aurimo Mockaus kelionės (2). 2025
23:05 Orijaus kelionių archyvai: Tobulas miestas seneliams: vyresnio amžiaus lietuviams žada nepamirštamus nuotykius (Viena, 2 dalis)

2026-01-07 - Trečiadienis
00:00 Delfi. ru naujienos rusų kalba (Delfi RU. Naujienos rusų kalba)
00:30 Ukrainos žinios "Ukraina 24" (Новини України. Україна 24)
06:00 Delfi diena. Svarbiausių įvykių apžvalga
07:00 Šeimų virtuvė: Svečiuose – Dž. Butkutė
07:30 Ar galiu užeiti?: Karinė technika iš labai arti: ar išdrįstum pavairuoti šarvuotį?
08:00 Orijaus atostogos Lietuvoje: Dainininkė Cheri Rokiškyje surengė erotinį šou ant ežero
09:00 Šeimų virtuvė: Švečiuose – A. Užkalnis
09:30 Kauno detalės: Gynybiniai įtvirtinimai prie linksmadvario. Istorinis
10:00 Egzotiniai keliai: Panama (2)
10:30 Egzotiniai keliai: Dubajus
11:00 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (43)
11:30 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (44)
11:55 Kenoloto (Loterija "Keno Loto")
12:00 Delfi diena. Svarbiausių įvykių apžvalga
13:00 Orijaus kelionių archyvai: Tobulas miestas seneliams: vyresnio amžiaus lietuviams žada nepamirštamus nuotykius (Viena, 2 dalis)
14:00 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (45)
14:30 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (46)
15:00 Per pasaulį su Luku Vainavičiumi (73). Nuotykių
15:30 Aurimo Mockaus kelionės (2). 2025
16:00 Orijaus kelionių archyvai: Vyresnio amžiaus seks turistės į Bratislavą keliauja pas jaunus meilužius (Bratislava, 1 dalis)
17:00 Egzotiniai keliai: Afganistanas (1)
17:30 Egzotiniai keliai: Afganistanas (2)
17:55 Kenoloto (Loterija "Keno Loto")
18:00 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (47)
18:30 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (48)
19:00 Per pasaulį su Luku Vainavičiumi (74). Nuotykių
19:30 Aurimo Mockaus kelionės (2). 2025
19:55 Eurojackpot
20:00 Ar galiu užeiti? (17)
20:30 Kiek už kvadratą? (17)
21:00 Orijaus kelionės: Monrealis, 2 dalis (Kanada)
22:00 Per pasaulį su Luku Vainavičiumi (75). Nuotykių
22:30 Jėga ir Kenoloto (Loterijos "Keno Loto" ir "Jėga")
22:35 Vikinglotto
22:40 Aurimo Mockaus kelionės (3). 2025
23:10 Orijaus kelionių archyvai: Vyresnio amžiaus seks turistės į Bratislavą keliauja pas jaunus meilužius (Bratislava, 1 dalis)

2026-01-08 - Ketvirtadienis
00:00 Delfi. ru naujienos rusų kalba (Delfi RU. Naujienos rusų kalba)
00:30 Ukrainos žinios "Ukraina 24" (Новини України. Україна 24)
06:00 Delfi diena. Svarbiausių įvykių apžvalga
07:00 Kiek už kvadratą? (17)
07:30 Burėmis į Arktį (10)
08:00 Orijaus kelionės: Monrealis, 2 dalis (Kanada)
09:00 Šeimų virtuvė: Švečiuose – A. Kaktaitė
09:30 Kauno detalės: Įspūdingiausi kiemai ir pastatų architektūra. Istorinis
10:00 Egzotiniai keliai: Afganistanas (1)
10:30 Egzotiniai keliai: Afganistanas (2)
11:00 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (45)
11:30 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (46)
11:55 Kenoloto (Loterija "Keno Loto")
12:00 Delfi diena. Svarbiausių įvykių apžvalga
13:00 Orijaus kelionių archyvai: Vyresnio amžiaus seks turistės į Bratislavą keliauja pas jaunus meilužius (Bratislava, 1 dalis)
14:00 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (47)
14:30 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (48)
15:00 Per pasaulį su Luku Vainavičiumi (74). Nuotykių
15:30 Aurimo Mockaus kelionės (3). 2025
16:00 Orijaus kelionių archyvai: Toli nuo mūsų, bet viskas labai pažįstama: kaip Lietuva prieš 10 metų (Bratislava, 2 dalis)
17:00 Egzotiniai keliai: Afganistanas (3)
17:30 Egzotiniai keliai: Afganistanas (4)
17:55 Kenoloto (Loterija "Keno Loto")
18:00 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (49)
18:30 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (50)
19:00 Per pasaulį su Luku Vainavičiumi (75). Nuotykių
19:30 Aurimo Mockaus kelionės (3). 2025
20:00 Atostogos su Sergejumi Maslobojevu (18). Dokumentika
20:30 Atostogos su Sergejumi Maslobojevu (19). Dokumentika
21:00 Burėmis į Arktį (10)
21:30 Egzotiniai keliai: Sicilija
22:00 Per pasaulį su Luku Vainavičiumi (76). Nuotykių
22:30 Jėga ir Kenoloto (Loterijos "Keno Loto" ir "Jėga")
22:35 Aurimo Mockaus kelionės (4). 2025
23:05 Orijaus kelionių archyvai: Toli nuo mūsų, bet viskas labai pažįstama: kaip Lietuva prieš 10 metų (Bratislava, 2 dalis)

2026-01-09 - Penktadienis
00:00 Delfi. ru naujienos rusų kalba (Delfi RU. Naujienos rusų kalba)
00:30 Ukrainos žinios "Ukraina 24" (Новини України. Україна 24)
06:00 Delfi diena. Svarbiausių įvykių apžvalga
07:00 Atostogos su Sergejumi Maslobojevu (18). Dokumentika
07:30 Atostogos su Sergejumi Maslobojevu (19). Dokumentika
08:00 Burėmis į Arktį (10)
08:30 Kiek už kvadratą? (18)
09:00 Šeimų virtuvė: Švečiuose – Ž. Gečas
09:30 Kauno detalės: Pasivaikščiojimas po Aleksotą bei pastatas, kuris taip ir nesulaukė savo šeimininko. Istorinis
10:00 Egzotiniai keliai: Afganistanas (3)
10:30 Egzotiniai keliai: Afganistanas (4)
11:00 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (47)
11:30 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (48)
11:55 Kenoloto (Loterija "Keno Loto")
12:00 Delfi diena. Svarbiausių įvykių apžvalga
13:00 Orijaus kelionių archyvai: Toli nuo mūsų, bet viskas labai pažįstama: kaip Lietuva prieš 10 metų (Bratislava, 2 dalis)
14:00 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (49)
14:30 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (50)
15:00 Per pasaulį su Luku Vainavičiumi (75). Nuotykių
15:30 Aurimo Mockaus kelionės (4). 2025
16:00 Orijaus kelionių archyvai: Kosminis Singapūro oro uostas ir gąsdinančios taisyklės (Singapūras, 1 dalis)
17:00 Egzotiniai keliai: Afganistanas (5)
17:30 Egzotiniai keliai: Afganistanas (6)
17:55 Kenoloto (Loterija "Keno Loto")
18:00 Pauliaus Samoškos nuotykiai (1)
18:30 Pauliaus Samoškos nuotykiai (2)
19:00 Orijaus kelionės: Monrealis, 2 dalis (Kanada)
20:00 Egzotiniai keliai: Sicilija
20:30 Egzotiniai keliai: Grenlandija (1)
21:00 Jūs rimtai? (18)
21:30 Savaitės kriminalai. Kriminalinis
22:00 Taip ir Ne (17)
22:30 Jėga ir Kenoloto (Loterijos "Keno Loto" ir "Jėga")
22:35 Taip ir Ne (17)
23:00 Nauja karta (19)

2026-01-10 - Šeštadienis
00:00 Delfi. ru naujienos rusų kalba (Delfi RU. Naujienos rusų kalba)
00:30 Ukrainos žinios "Ukraina 24" (Новини України. Україна 24)
06:00 AŽ kelionės: Antarktida (1)
07:00 AŽ kelionės: Antarktida (2)
07:30 AŽ kelionės: Antarktida (1)
08:00 7 Krepšinio zonos
09:00 Sparno broliai (2). Dokumentika. Lietuva
09:30 Poligonas (66). Karinis
10:00 Kauno detalės (2). Istorinis
10:30 Egzotiniai keliai: Gruzija (2)
11:00 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (43)
11:30 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (44)
11:55 Kenoloto (Loterija "Keno Loto")
12:00 AŽ kelionės (5)
13:00 Kasdienybės herojai: Svečiuose – A. Avulis ir D. Pankevičius. Biografinis
14:00 Aurimo Mockaus kelionės (1). 2025
14:30 Aurimo Mockaus kelionės (2). 2025
15:00 Orijaus kelionės: Monrealis, 2 dalis (Kanada)
16:00 Per pasaulį su Luku Vainavičiumi (73). Nuotykių
16:30 Per pasaulį su Luku Vainavičiumi (74). Nuotykių
17:00 Egzotiniai keliai: Dubajus
17:30 Egzotiniai keliai: Afganistanas (1)
17:55 Kenoloto (Loterija "Keno Loto")
18:00 Egzotiniai keliai: Italijos kalnai
18:30 Egzotiniai keliai: Panama (2)
19:00 Burėmis į Arktį (10)
19:30 Egzotiniai keliai: Grenlandija (1)
19:55 Eurojackpot
20:00 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (45)
20:30 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (46)
21:00 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (47)
21:30 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (48)
22:00 NEBESHOW (10)
22:30 Jėga ir Kenoloto (Loterijos "Keno Loto" ir "Jėga")
22:35 NEBESHOW (10)
23:05 Orijaus kelionių archyvai: Kaip po prabangiąją Vieną keliauti pigiai (Viena, 1 dalis)

2026-01-11 - Sekmadienis
00:05 Orijaus kelionių archyvai: Tobulas miestas seneliams: vyresnio amžiaus lietuviams žada nepamirštamus nuotykius (Viena, 2 dalis)
01:00 Ukrainos žinios "Ukraina 24" (Новини України. Україна 24)
06:00 AŽ kelionės: Antarktida (3)
07:00 AŽ kelionės: Antarktida (4)
07:30 AŽ kelionės: Antarktida (3)
08:00 AŽ kelionės (5)
09:00 Poligonas (67). Karinis
09:30 Sparno broliai (2). Dokumentika. Lietuva
10:00 Kauno detalės (3). Istorinis
10:30 Egzotiniai keliai: Afganistanas (2)
11:00 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (47)
11:30 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (48)
11:55 Kenoloto (Loterija "Keno Loto")
12:00 Sekmadienio Šv. Mišių transliacija
13:30 Burėmis į Arktį (10)
14:00 Aurimo Mockaus kelionės (3). 2025
14:30 Aurimo Mockaus kelionės (4). 2025
15:00 Orijaus atostogos Lietuvoje: Dainininkė Cheri Rokiškyje surengė erotinį šou ant ežero
16:00 Per pasaulį su Luku Vainavičiumi (75). Nuotykių
16:30 Per pasaulį su Luku Vainavičiumi (76). Nuotykių
17:00 Egzotiniai keliai: Afganistanas (3)
17:30 Egzotiniai keliai: Afganistanas (4)
17:55 Kenoloto (Loterija "Keno Loto")
18:00 Egzotiniai keliai: Afganistanas (5)
18:30 Egzotiniai keliai: Afganistanas (6)
19:00 Atostogos su Sergejumi Maslobojevu (18). Dokumentika
19:30 Atostogos su Sergejumi Maslobojevu (19). Dokumentika
20:00 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (49)
20:30 Pauliaus Samoškos nuotykiai. 7 pasaulio stebuklai (50)
21:00 Pauliaus Samoškos nuotykiai (1)
21:30 Pauliaus Samoškos nuotykiai (2)
22:00 IQ KOVOS (10)
22:30 Jėga ir Kenoloto (Loterijos "Keno Loto" ir "Jėga")
22:35 IQ KOVOS (10)
23:05 Orijaus kelionių archyvai: Vyresnio amžiaus seks turistės į Bratislavą keliauja pas jaunus meilužius (Bratislava, 1 dalis)

2026-01-12 - Pirmadienis
00:05 Orijaus kelionių archyvai: Toli nuo mūsų, bet viskas labai pažįstama: kaip Lietuva prieš 10 metų (Bratislava, 2 dalis)
01:00 Ukrainos žinios "Ukraina 24" (Новини України. Україна 24)
06:00 Delfi diena. Svarbiausių įvykių apžvalga
07:00 Poligonas (67). Karinis
07:30 Sparno broliai (2). Dokumentika. Lietuva
08:00 Jūs rimtai? (18)
08:30 Savaitės kriminalai. Kriminalinis
09:00 Šeimų virtuvė: Švečiuose – N. Marčėnaitė
09:30 Kauno detalės: Bankininkų namai ir vienas gražiausių medinukų mieste. Istorinis
10:00 Pauliaus Samoškos nuotykiai (1)
10:30 Pauliaus Samoškos nuotykiai (2)
11:00 Egzotiniai keliai: Afganistanas (5)
11:30 Egzotiniai keliai: Afganistanas (6)
11:55 Kenoloto (Loterija "Keno Loto")
12:00 Delfi diena. Svarbiausių įvykių apžvalga
13:00 Pas Editą: Svečiuose – L. Adomaitis
13:30 Pas Editą: Svečiuose – J. Šeduikytė
14:00 Kasdienybės herojai: Svečiuose – S. Stavickis-Stano ir elitiniai pajūrio namai. Biografinis
15:00 Per pasaulį su Luku Vainavičiumi (76). Nuotykių
15:30 Aurimo Mockaus kelionės (4). 2025
16:00 Orijaus kelionių archyvai: Kosminiai Singapūro sodai ir pigiausias pasaulyje "Michelin" restoranas (Singapūras, 2 dalis)
17:00 Egzotiniai keliai: Afganistanas (7)
17:30 Egzotiniai keliai: Afganistanas (8)
17:55 Kenoloto (Loterija "Keno Loto")
18:00 Orijaus kelionių archyvai: Singapūre – vienas garsiausių pasaulio viešbučių: naktis už 750 Eur (Singapūras, 3 dalis)
19:00 Per pasaulį su Luku Vainavičiumi (76). Nuotykių
19:30 Aurimo Mockaus kelionės (4). 2025
20:00 Burėmis į Arktį (10)
20:30 Burėmis į Arktį (11)
21:00 Kasdienybės herojai: Svečiuose – L. Čeprackas ir L. Sokolovska. Biografinis
22:00 Per pasaulį su Luku Vainavičiumi (77). Nuotykių
22:30 Jėga ir Kenoloto (Loterijos "Keno Loto" ir "Jėga")
22:35 Aurimo Mockaus kelionės (5). 2025
23:05 Orijaus kelionių archyvai: Singapūre – vienas garsiausių pasaulio viešbučių: naktis už 750 Eur (Singapūras, 3 dalis)

2026-01-13 - Antradienis
00:00 Delfi. ru naujienos rusų kalba (Delfi RU. Naujienos rusų kalba)
00:30 Ukrainos žinios "Ukraina 24" (Новини України. Україна 24)
06:00 Delfi diena. Svarbiausių įvykių apžvalga
07:00 AŽ kelionės (5)
08:00 Kasdienybės herojai: Svečiuose – L. Čeprackas ir L. Sokolovska. Biografinis
09:00 Šeimų virtuvė: Švečiuose – V. Prokofjeva
09:30 Kauno detalės: Atskleidėm Vytauto parko paslaptis ir viešime paslėptame A. Mickevičiaus slėnyje. Istorinis
10:00 Pauliaus Samoškos nuotykiai (3)
