LNK
-----
Sausis
-----
2016-01-01 - Penktadienis
00:30 Džordanos Butkutės koncertas "Nesudeginta ant laužo"
01:50 PREMJERA Projektas X (Project X) 2012 m. JAV. Rež.: Nima Nourizadeh. Vaid.: Oliver Cooper, Thomas Mann, Jonathan Daniel Brown. Komedija
03:25 Kaukė (Mask, The) 1994 m. JAV. Rež.: Chuck Russell. Vaid.: Jim Carrey, Peter Greene, Peter Riegert. Veiksmo komedija
05:10 Programos pabaiga
06:15 Dienos programa
06:20 12 mėnesių. Nauja pasaka (12 Mesiacev. Novaya Skazka) 2015 m. Rusija. Rež.: Denis Eleonskij. Vaid.: Anastasiya Melnikova, Olga Naliotova, Ilja Butkovskij. Filmas šeimai
08:00 PREMJERA Mano tėtis - Skrudžas (My Dad Is Scrooge) 2014 m. Kanada. Rež.: Justin G. Dyck. Vaid.: Eva Greig, Christian Laurian Kerr, Laurie Campbell. Filmas šeimai
09:35 Madagaskaro pingvinai (14) (Penguins of Madagascar II) 2011 m. JAV. Animacinis serialas
10:00 Haris Poteris ir netikras princas (Harry Potter and The Half-Blood Prince) 2009 m. Didžioji Britanija, JAV. Rež.: David Yates. Vaid.: Daniel Radcliffe, Emma Watson, Rupert Grint. Nuotykių filmas
12:50 Gepardas, vardu Duma (Duma) 2005 m. JAV. Rež.: Carroll Ballard. Vaid.: Mary Makhatho, Campbell Scott, Hope Davis. Nuotykių filmas šeimai
14:45 Laukiniai laukiniai vakarai (Wild Wild West) 1999 m. JAV. Rež.: Barry Sonnenfeld. Vaid.: Kevin Kline, Will Smith, Salma Hayek. Veiksmo filmas
16:45 Šėtoniškas sandėris (Bedazzled) 2000 m. JAV, Vokietija. Rež.: Harold Ramis. Vaid.: Elizabeth Hurley, Brendan Fraser, Frances O'Connor. Romantinė komedija
18:30 Žinios. Kriminalai
18:55 Sportas
18:58 Orai
19:00 KK2 penktadienis | Vedėjai: U.Skonsmanaitė, I.Puzaraitė, T.Ališauskas, Ž.Stakėnas
21:00 Pagirios Tailande (The Hangover 2) 2011 m. JAV. Rež.: Todd Phillips. Vaid.: Bradley Cooper, Ed Helms, Zach Galifianakis. Komedija
23:05 Šešios kulkos (Six Bullets) 2012 m. JAV. Rež.: Ernie Barbarash. Vaid.: Jean-Claude Van Damme, Joe Flanigan, Anna-Louise Plowman. Veiksmo filmas

2016-01-02 - Šeštadienis
01:15 Madėjos liudytojų apsauga (Madea's Witness Protection) 2012 m. JAV. Rež.: Tyler Perry. Vaid.: Tyler Perry, Eugene Levy, Denise Richards. Kriminalinė komedija
03:25 Programos pabaiga
06:25 Dienos programa
06:30 Dora ir draugai (5) (Dora & Friends) 2014 m. JAV. Animacinis serialas
06:55 Mažieji Tomas ir Džeris III (31) (Tom & Jerry Kids III) 1993 m. JAV. Animacinis serialas
07:20 "Nickelodeon" valanda. Žybsnis ir stebuklingos mašinėlės (11) (Blaze And The Monster Machines) 2014 m. JAV. Animacinis serialas
07:45 Denis Vaiduokliukas (49) (Danny Phantom) 2005 m. JAV. Animacinis serialas
08:10 PREMJERA Harvis Biksas (1) (Harvey Beaks) 2015 m. JAV. Animacinis serialas
08:35 Tomo ir Džerio pasakos (5) (Tom & Jerry Tales) 2006 m. JAV. Animacinis serialas
09:00 Ponas Bynas (26) (Mr. Bean) 2002 m. Didžioji Britanija. Animacinis serialas
09:30 Peliuko dainelė (Pesenka Myshonka) 1967 m. Rusija. Rež.: Jurij Prytkov. Animacinis filmas
09:45 Maša ir stebuklinga uogienė (Masha i Volshebnoe Varenye) 1979 m. Rusija. Rež.: Lev Milchin. Animacinis filmas
