Balticum Platinum
-----
Sausis
-----
2026-01-01 - Ketvirtadienis
14:00 Romantinis serialas „Naujametinė magija“ (3) (Ukraina, 2024 m.) (N-7)
15:00 Humoro serialas „Didieji Vuikai“ (2/1-2) (Ukraina, 2020 m.) (N-7)
16:00 Detektyvinis serialas „Tėvas“ (5) (Ukraina, 2024 m.) (N-7)
17:00 Detektyvinis serialas „Tėvas“ (6) (Ukraina, 2024 m.) (N-7)
18:00 Draminis serialas „Traukinys“ (1) (Ukraina, 2024 m.) (N-7)
19:00 Draminis serialas „Traukinys“ (2) (Ukraina, 2024 m.) (N-7)
20:00 Romantinis serialas „Naujametinė magija“ (3) (Ukraina, 2024 m.) (N-7)
21:00 Detektyvinis serialas „Tėvas“ (5) (Ukraina, 2024 m.) (N-7)
22:00 Detektyvinis serialas „Tėvas“ (6) (Ukraina, 2024 m.) (N-7)
23:00 Humoro serialas „Didieji Vuikai“ (2/1-2) (Ukraina, 2020 m.) (N-7)

2026-01-08 - Ketvirtadienis
00:00 Detektyvinis serialas „Pavyzdinė operatyvinė grupė“ (1) (Ukraina, 2024 m.) (N-7)
01:00 Detektyvinis serialas „Pavyzdinė operatyvinė grupė“ (2) (Ukraina, 2024 m.) (N-7)
07:00 Humoro serialas „Didieji Vuikai“ (2/3-4) (Ukraina, 2020 m.) (N-7)
08:00 Detektyvinis serialas „Tėvas“ (7) (Ukraina, 2024 m.) (N-7)
09:00 Detektyvinis serialas „Tėvas“ (8) (Ukraina, 2024 m.) (N-7)
10:00 Draminis serialas „Traukinys“ (3) (Ukraina, 2024 m.) (N-7)
11:00 Draminis serialas „Traukinys“ (4) (Ukraina, 2024 m.) (N-7)
12:00 Detektyvinis serialas „Pavyzdinė operatyvinė grupė“ (3) (Ukraina, 2024 m.) (N-7)
13:00 Detektyvinis serialas „Pavyzdinė operatyvinė grupė“ (4) (Ukraina, 2024 m.) (N-7)
14:00 Romantinis serialas „Naujametinė magija“ (4) (Ukraina, 2024 m.) (N-7)
15:00 Humoro serialas „Didieji Vuikai“ (2/3-4) (Ukraina, 2020 m.) (N-7)
16:00 Detektyvinis serialas „Tėvas“ (7) (Ukraina, 2024 m.) (N-7)
17:00 Detektyvinis serialas „Tėvas“ (8) (Ukraina, 2024 m.) (N-7)
18:00 Draminis serialas „Traukinys“ (3) (Ukraina, 2024 m.) (N-7)
19:00 Draminis serialas „Traukinys“ (4) (Ukraina, 2024 m.) (N-7)
20:00 Romantinis serialas „Naujametinė magija“ (4) (Ukraina, 2024 m.) (N-7)
21:00 Detektyvinis serialas „Tėvas“ (7) (Ukraina, 2024 m.) (N-7)
22:00 Detektyvinis serialas „Tėvas“ (8) (Ukraina, 2024 m.) (N-7)
23:00 Humoro serialas „Didieji Vuikai“ (2/3-4) (Ukraina, 2020 m.) (N-7)

2026-01-09 - Penktadienis
00:00 Detektyvinis serialas „Pavyzdinė operatyvinė grupė“ (3) (Ukraina, 2024 m.) (N-7)
01:00 Detektyvinis serialas „Pavyzdinė operatyvinė grupė“ (4) (Ukraina, 2024 m.) (N-7)
07:00 Draminis serialas „Traukinys“ (1) (Ukraina, 2024 m.) (N-7)
08:00 Draminis serialas „Traukinys“ (2) (Ukraina, 2024 m.) (N-7)
09:00 Romantinis serialas „Naujametinė magija“ (1) (Ukraina, 2024 m.) (N-7)
10:00 Romantinis serialas „Naujametinė magija“ (2) (Ukraina, 2024 m.) (N-7)
11:00 Detektyvinis serialas „Pavyzdinė operatyvinė grupė“ (1) (Ukraina, 2024 m.) (N-7)
12:00 Detektyvinis serialas „Pavyzdinė operatyvinė grupė“ (2) (Ukraina, 2024 m.) (N-7)
13:00 Humoro serialas „Didieji Vuikai“ (2/1-2) (Ukraina, 2020 m.) (N-7)
14:00 Humoro serialas „Didieji Vuikai“ (2/3-4) (Ukraina, 2020 m.) (N-7)
15:00 Detektyvinis serialas „Tėvas“ (1) (Ukraina, 2024 m.) (N-7)
16:00 Detektyvinis serialas „Tėvas“ (2) (Ukraina, 2024 m.) (N-7)
17:00 Detektyvinis serialas „Tėvas“ (3) (Ukraina, 2024 m.) (N-7)
18:00 Detektyvinis serialas „Tėvas“ (4) (Ukraina, 2024 m.) (N-7)
19:00 Detektyvinis serialas „Pavyzdinė operatyvinė grupė“ (1) (Ukraina, 2024 m.) (N-7)
20:00 Detektyvinis serialas „Pavyzdinė operatyvinė grupė“ (2) (Ukraina, 2024 m.) (N-7)
21:00 Draminis serialas „Traukinys“ (1) (Ukraina, 2024 m.) (N-7)
22:00 Draminis serialas „Traukinys“ (2) (Ukraina, 2024 m.) (N-7)
23:00 Romantinis serialas „Naujametinė magija“ (1) (Ukraina, 2024 m.) (N-7)

2026-01-10 - Šeštadienis
00:00 Romantinis serialas „Naujametinė magija“ (2) (Ukraina, 2024 m.) (N-7)
01:00 Romantinis serialas „Naujametinė magija“ (3) (Ukraina, 2024 m.) (N-7)
02:00 Romantinis serialas „Naujametinė magija“ (4) (Ukraina, 2024 m.) (N-7)
07:00 Draminis serialas „Traukinys“ (3) (Ukraina, 2024 m.) (N-7)
08:00 Draminis serialas „Traukinys“ (4) (Ukraina, 2024 m.) (N-7)
09:00 Romantinis serialas „Naujametinė magija“ (3) (Ukraina, 2024 m.) (N-7)
10:00 Romantinis serialas „Naujametinė magija“ (4) (Ukraina, 2024 m.) (N-7)
11:00 Humoro serialas „Didieji Vuikai“ (2/1-2) (Ukraina, 2020 m.) (N-7)
12:00 Humoro serialas „Didieji Vuikai“ (2/3-4) (Ukraina, 2020 m.) (N-7)
13:00 Detektyvinis serialas „Pavyzdinė operatyvinė grupė“ (3) (Ukraina, 2024 m.) (N-7)
14:00 Detektyvinis serialas „Pavyzdinė operatyvinė grupė“ (4) (Ukraina, 2024 m.) (N-7)
15:00 Detektyvinis serialas „Tėvas“ (5) (Ukraina, 2024 m.) (N-7)
16:00 Detektyvinis serialas „Tėvas“ (6) (Ukraina, 2024 m.) (N-7)
17:00 Detektyvinis serialas „Tėvas“ (7) (Ukraina, 2024 m.) (N-7)
18:00 Detektyvinis serialas „Tėvas“ (8) (Ukraina, 2024 m.) (N-7)
19:00 Detektyvinis serialas „Pavyzdinė operatyvinė grupė“ (3) (Ukraina, 2024 m.) (N-7)
20:00 Detektyvinis serialas „Pavyzdinė operatyvinė grupė“ (4) (Ukraina, 2024 m.) (N-7)
21:00 Draminis serialas „Traukinys“ (3) (Ukraina, 2024 m.) (N-7)
22:00 Draminis serialas „Traukinys“ (4) (Ukraina, 2024 m.) (N-7)
23:00 Humoro serialas „Didieji Vuikai“ (2/1-2) (Ukraina, 2020 m.) (N-7)

2026-01-11 - Sekmadienis
00:00 Humoro serialas „Didieji Vuikai“ (2/3-4) (Ukraina, 2020 m.) (N-7)
01:00 Karo drama „Taikos 21“ (Ukraina, 2023 m.) (N-14)
07:00 Detektyvinis serialas „Tėvas“ (1) (Ukraina, 2024 m.) (N-7)
08:00 Detektyvinis serialas „Tėvas“ (2) (Ukraina, 2024 m.) (N-7)
09:00 Detektyvinis serialas „Tėvas“ (3) (Ukraina, 2024 m.) (N-7)
10:00 Detektyvinis serialas „Tėvas“ (4) (Ukraina, 2024 m.) (N-7)
11:00 Detektyvinis serialas „Tėvas“ (5) (Ukraina, 2024 m.) (N-7)
