LRT Plius
4.30 Istorijos detektyvai. Istorinė publicistika. Ved. Virginijus Savukynas (subtitruota).
5.30 Gyventi kaime gera. Gyvenimo užmiestyje programa. Ved. Justė Zinkevičiūtė. (kart.).
6.00 Lietuvos Respublikos himnas.
6.02 Stonkus tiesiogiai. Humoristinė pokalbių programa. (kart.).
7.00 Dviračio savaitė. Humoristinė aktualijų programa. Ved. Augustinas Gricius. (kart.).
7.30 Potėpiai valstybės portretui. Tadas Gutauskas. (kart.).
8.00 Mūsų rusų gatvė. Programa visiems, kas gyvena įvairiatautėje Lietuvoje. Ved. Olegas Kurdiukovas (subtitruota, kart.).
8.30 Lietuvos deimančiukai. Pasakojimai apie žmones. Ved. Kristina Liepinienė. (kart.).
9.00 Labas rytas, Lietuva (kart.).
11.30 7 Kauno dienos. Aktualijų programa. (kart.).
12.00 Japoniškas sodas. Keturi metų laikai. Dokumentinis filmas. 2025. Rež.: Aidas Markauskas. Lietuva. (kart.).
13.00 Čia – kinas. Programa apie kiną Lietuvoje ir pasaulyje. (kart.).
13.30 Širdyje lietuvis. Informacinė programa apie pasaulio lietuvius (subtitruota, kart.).
14.30 Spėk ir atspėk. Pramoginis žaidimas. Ved. Žygimantas Gečas.
15.00 Daiktų istorijos. Istorinė publicistika. Ved. Saulius Pilinkus (subtitruota).
16.00 Jei ne grybai. Edukacinė programa. Ved. Aurelija Plūkė.
16.30 Stilius. Gyvenimo būdo žurnalas. Ved. Violeta Baublienė (su vertimu į gestų k.).
17.30 Vakare su Audrium Giržadu. Pramoginė pokalbių programa. (kart.).
18.30 Kalnų daktaras (Der Bergdoktor). Draminis serialas. 2024. Vokietija, Austrija. N-7. 17/2 s.
19.30 Planas B. Kaip lavinti kritinį mąstymą ir gebėjimą vertinti realybę. Ved. Deividas Jursevičius.
20.00 Kultūros diena. Kultūros įvykių žurnalas.
20.30 Panorama (su vertimu į gestų k.).
21.00 Dienos tema (su vertimu į gestų k.).
21.20 Sportas. Orai (su vertimu į gestų k.).
21.30 Europos kinas. Sonja. Baltoji gulbė (Sonja. The White Swan). Biografinė drama. 2018. Rež.: Anne Sewitsky. Vaid.: Ine Marie Wilmann, Valene Kane, Eldar Skar, Anders Mordal, Anneke von der Lippe. Norvegija. N-14. (subtitruota).
23.30 Kultūros diena. Kultūros įvykių žurnalas. (kart.).

2026-01-03 - Šeštadienis
0.00 Pažadas (La promesa). Draminis serialas. 2023. Ispanija. N-7. 3/236 s. (kart.).
1.00 Kalnų daktaras (Der Bergdoktor). Draminis serialas. 2024. Vokietija, Austrija. N-7. 17/2 s. (kart.).
1.45 Euromaxx. Europos kultūros ir gyvenimo būdo žurnalas.
2.00 Svarbi valanda (kart.).
3.00 Panorama (su vertimu į gestų k.) (kart.).
3.30 Dienos tema (su vertimu į gestų k.) (kart.).
3.50 Sportas. Orai (su vertimu į gestų k.) (kart.).
4.00 Mūsų rusų gatvė. Programa visiems, kas gyvena įvairiatautėje Lietuvoje. Ved. Olegas Kurdiukovas (subtitruota, kart.).
4.30 Istorijos detektyvai. Istorinė publicistika. Ved. Virginijus Savukynas (subtitruota).
5.30 Sodininko kalendorius. Programa apie sodininkystę. Ved. Tautvydas Gurskas. (kart.).
6.00 Lietuvos Respublikos himnas.
6.02 Sveiki gyvi. Programa apie sveikatą. Ved. dr. Tomas Vaičiūnas. (kart.).
6.30 Lietuvos tūkstantmečio vaikai. Moksleivių žinių viktorina. Ved. Paulius Ambrazevičius. (kart.).
7.25 Auksinis protas. Intelektinė viktorina. Ved. Arūnas Valinskas ir Andrius Tapinas. (kart.).
8.30 Gustavo enciklopedija. Pažintinė pramoginė programa vaikams. Ved. Audrius Rakauskas (subtitruota, kart.).
9.00 Kosmosas, Žemė, žmogus. TV ekspedicija apie mus supančius įprastus reiškinius. Ved. Eglė Daugėlaitė-Kryževičienė.
9.30 Lietuvos deimančiukai. Pasakojimai apie žmones. Ved. Kristina Liepinienė.
10.00 Kas geresnio, kaimyne? Programa lenkų kalba (subtitruota).
10.30 Pahonia. Vytis. Baltarusių, gyvenančių Lietuvoje, gyvenimo istorijos. Ved. Ilja Malinouski (subtitruota).
11.00 Mes – ukrainiečiai. Programa, skirta ukrainiečių tautinei bendrijai Lietuvoje. Ved. Anna Romanenko (subtitruota).
11.30 Mūsų rusų gatvė. Programa visiems, kas gyvena įvairiatautėje Lietuvoje. Ved. Olegas Kurdiukovas (subtitruota).
12.00 Širdyje lietuvis. Informacinė programa apie pasaulio lietuvius (subtitruota).
13.00 Bendrystės istorijos. Programa apie aktyvias bendruomenes, kurios savo pavyzdžiu kuria pilietišką, rūpestingą ir darnią Lietuvą.
13.30 Atspindžiai. Paveldo kolekcija. Dokumentinių apybraižų ciklas.
14.00 Sveikinimų koncertas. Ved. Regina Jokubauskaitė.
15.30 Meno visraktis. Meno žmogaus kūrybos raktas į išlaisvintą vaizduotę. Ved. Laima Kreivytė.
16.00 Pasivaikščiojimai. Pokalbių programa. Ved. Rytis Zemkauskas.
16.30 Euromaxx. Europos kultūros ir gyvenimo būdo žurnalas. Ved. Audrius Giržadas.
17.00 Stop juosta. Moderni ir tradicinė lietuviška tapatybė emigracijoje.
18.00 Antanas Lukša. Brolio pažadas. Istorinis dokumentinis filmas. 2023. Scen. aut. ir Rež.: Rūta Sinkevičienė. Lietuva.
19.00 Legendos. Šiandien ir visados. Dokumentinių apybraižų ciklas. Ved. Aistė Stonytė.
20.00 Čia – kinas. Programa apie kiną Lietuvoje ir pasaulyje.
20.30 Panorama (su vertimu į gestų k.).
20.52 Sportas. Orai (su vertimu į gestų k.).
21.00 Kino žvaigždžių alėja. Ponas Terneris (Mr. Turner). Biografinė drama. 2014. Rež.: Mike Leigh. Vaid.: Timothy Spall, Dorothy Atkinson, Marion Bailey, Paul Jesson, Lesley Manville. Jungtinė Karalystė. N-14.
23.30 Birmingamo gauja (Peaky Blinders). Kriminalinis serialas. 2022. Didžioji Britanija. N-14. 6/1, 6/2 s.

2026-01-04 - Sekmadienis
1.30 Vytauto Kernagio kodeksas. Dalyvauja Jokūbas Bareikis, Jurga Šeduikytė, Lina Rastokaitė, Rafailas Karpis, Gabrielius Liaudanskas-Svaras, Linas Adomaitis, choras „Vilnius Voices“ (vad. Kristina Žaldokaitė) ir kiti. Kauno „Žalgirio“ arena. 2025.  (kart.).
3.10 Stilius. Gyvenimo būdo žurnalas. Ved. Violeta Baublienė. (kart.).
4.05 Gero gyvenimo receptai. Pokalbių programa. Ved. Beata Nicholson (subtitruota, kart.).
5.00 Istorijos detektyvai. Istorinė publicistika. Ved. Virginijus Savukynas (subtitruota, kart.).
6.00 Lietuvos Respublikos himnas.
6.02 Mano pasas meluoja. Programa apie tai, kaip nepasenti. Ved. Algimanta Žukauskienė (subtitruota, kart.).
6.30 Sodininko kalendorius. Programa apie sodininkystę. Ved. Tautvydas Gurskas. (kart.).
7.00 Mažasis brolis. Pramoginė programa šeimai. (kart.).
7.30 Čia dabar?! Aktualijų programa vaikams. Ved. Inga Juškevičiūtė, Saulius Ambrozaitis. (kart.).
8.00 Saimonas (Simon). Animacinis serialas. 2016. Prancūzija. 1/20 s.
8.05 Edmundas ir Liusė (Edmond et Lucy). Animacinis serialas. 2022. Prancūzija, 48 s.
8.15 Smurfai (The Smurfs). Animacinis serialas. 2021. Belgija. 1/13 s.
8.30 Bluji (Bluey). Animacinis serialas. 2020. Australija, Jungtinė Karalystė, JAV. 2/1, 2/2 s.
8.45 Tara Dankan (Tara Duncan). Animacinis serialas. 2022. Prancūzija. 48 s.
9.00 Tekstų pokeris. Programa, kviečianti naujai pažvelgti į žinomas knygas. Ved. Pijus Opera.
9.30 Kelias. Programa apie liuteronų ir reformatų bendruomenes. Ved. Rita Naujokaitytė.
10.00 7 Kauno dienos. Aktualijų programa.
10.30 Tikėjimas ir gyvenimas. Programa apie ortodoksų ir sentikių bendruomenių dvasinius kelius. Ved. Deividas Zaicevas (subtitruota).
11.00 Kultūros diena. Kultūros įvykių žurnalas (su vertimu į gestų k.).
11.30 Menora. Kultūros publicistikos programa apie Lietuvos žydus. Ved. Donatas Valančiauskas (subtitruota).
12.00 Šventadienio mintys. Religinė programa. Ved. Dalia Michelevičiūtė. (kart.).
12.30 Hanso Kristiano Anderseno pasakos. Undinėlė (Die kleine Meerjungfrau). Pasaka. 2013. Rež.: Irina Popow. Vaid.: Zoe Moore, Philipp Danne, Ben Becker, Meret Becker. Vokietija.
13.30 Kometa Mumių šalyje (Muumipeikko ja pyrstotahti). Animacinis filmas. 2021. Rež.: Hiroshi Saitô, Markus Bäckman, Carla Rindell. Suomija.
14.45 Kam sugalvota skraidanti šluota (Room on the Broom). Animacinis filmas. 2012. Didžioji Britanija, Vokietija.
15.15 Šventojo Mikalojaus nuotykiai (Adventures of Saint Nicholas / Prigodi S. Mikolaja). Filmas šeimai. 2018. Rež.: Semion Gorov. Vaid.: Marija Efrosinina, Przemyslaw Cypryanski, Vasyl Virastiuk, Hryhorij Bokovenko. Ukraina.
16.30 Anykščių kraštas. Prima Bučytė-Petrylienė. Dokumentinis filmas. Rež.: Justinas Lingys, scen. aut. Aušra Kalinauskienė. 2020.
17.00 Japoniškas sodas. Keturi metų laikai. Dokumentinis filmas. 2025. Rež.: Aidas Markauskas. Lietuva.  (kart.).
18.00 1 000 pasaulio stebuklų. Aplink Aziją ir Balkanus. Kelionių dokumentika (subtitruota, kart.).
19.00 Kaunas Jazz 2025. Michael League & Bill Laurance (JAV).
20.30 Panorama (su vertimu į gestų k.).
20.52 Sportas. Orai (su vertimu į gestų k.).
21.00 Atviras derinys. Sporto naujienų laida. Ved. Dovilė Šeduikytė, Tomas Langvinis.
21.30 Tais (Thais). Opera. 2021. Kompozitorius Jules Massenet. Atlieka. Nicole Chevalier, Josef Wagner, Roberto Sacca, Carolina Lippo. Austrija. (subtitruota).
23.25 Birmingamo gauja (Peaky Blinders). Kriminalinis serialas. 2022. Didžioji Britanija. N-14. 6/3, 6/4 s.

2026-01-05 - Pirmadienis
1.25 Ben-Huras (Ben-Hur). Veiksmo drama. 2016. Rež.: Timur Bekmambetov. Vaid.: Jack Huston, Toby Kebbell, Rodrigo Santoro, Nazanin Boniadi, Ayelet Zurer. JAV. N-14. (kart.).
3.25 Tu man nieko neprimeni. Vaidybinis filmas. 2023. Rež.: Marija Kavtaradzė. Vaid.: Greta Grinevičiūtė, Kęstutis Cicėnas. Lietuva. N-14. (kart.).
5.30 Čia – kinas. Programa apie kiną Lietuvoje ir pasaulyje. (kart.).
6.00 Lietuvos Respublikos himnas.
6.02 Savaitė. Visuomenės aktualijų programa. Ved. Nemira Pumprickaitė. (kart.).
7.00 1 000 pasaulio stebuklų. Aplink Aziją ir Balkanus. Kelionių dokumentika (subtitruota, kart.).
8.00 Menora. Kultūros publicistikos programa apie Lietuvos žydus. Ved. Donatas Valančiauskas (subtitruota, kart.).
8.30 7 Kauno dienos. Aktualijų programa. (kart.).
9.00 Labas rytas, Lietuva (kart.).
11.30 Kosmosas, Žemė, žmogus. TV ekspedicija apie mus supančius įprastus reiškinius. Ved. Eglė Daugėlaitė-Kryževičienė. (kart.).
12.00 Legendos. Šiandien ir visados. Dokumentinių apybraižų ciklas. Ved. Aistė Stonytė. (kart.).
13.00 Sveikinimų koncertas. Ved. Regina Jokubauskaitė. (kart.).
14.30 Spėk ir atspėk. Pramoginis žaidimas. Ved. Žygimantas Gečas.
15.00 Daiktų istorijos. Istorinė publicistika. Ved. Saulius Pilinkus (subtitruota).
16.00 Jei ne grybai. Edukacinė programa. Ved. Aurelija Plūkė.
16.30 Stilius. Gyvenimo būdo žurnalas. Ved. Violeta Baublienė (su vertimu į gestų k.).
17.30 Gero gyvenimo receptai. Pokalbių programa. Ved. Beata Nicholson (subtitruota, kart.).
18.30 Kalnų daktaras (Der Bergdoktor). Draminis serialas. 2024. Vokietija, Austrija. N-7. 17/3 s.
19.15 Tekstų pokeris. Programa, kviečianti naujai pažvelgti į žinomas knygas. Ved. Pijus Opera. (kart.).
19.45 Kaip tai pastatyta? (How Did They Build That?). Dokumentinis serialas. 2021. Didžioji Britanija, JAV. 2/5 s.
20.30 Panorama (su vertimu į gestų k.).
21.00 Dienos tema (su vertimu į gestų k.).
21.20 Sportas. Orai (su vertimu į gestų k.).
21.30 Švelnūs kariai. Dokumentinis filmas. 2020. Rež.: Marija Stonytė. Lietuva. N-7.
22.45 Prisiminkime. Dainuoja Regina Maciūtė.
23.00 Pasivaikščiojimai. Pokalbių programa. Ved. Rytis Zemkauskas. (kart.).
23.30 Kosmosas, Žemė, žmogus. TV ekspedicija apie mus supančius įprastus reiškinius. Ved. Eglė Daugėlaitė-Kryževičienė. (kart.).

2026-01-06 - Antradienis
0.00 Pažadas (La promesa). Draminis serialas. 2023. Ispanija. N-7. 3/237 s. (kart.).
1.00 Kalnų daktaras (Der Bergdoktor). Draminis serialas. 2024. Vokietija, Austrija. N-7. 17/3 s. (kart.).
1.45 Euromaxx. Europos kultūros ir gyvenimo būdo žurnalas.
2.00 Svarbi valanda (kart.).
3.00 Panorama (su vertimu į gestų k.) (kart.).
3.30 Dienos tema (su vertimu į gestų k.) (kart.).
3.50 Sportas. Orai (su vertimu į gestų k.) (kart.).
4.00 Lietuvos deimančiukai. Pasakojimai apie žmones. Ved. Kristina Liepinienė. (kart.).
4.30 Istorijos detektyvai. Istorinė publicistika. Ved. Virginijus Savukynas (subtitruota).
5.30 Langas į valdžią. Aktualijų programa. Ved. Rita Miliūtė. (kart.).
6.00 Lietuvos Respublikos himnas.
6.02 LRT forumas. Diskusijų programa. Ved. Edmundas Jakilaitis. (kart.).
7.00 Daiktų istorijos. Istorinė publicistika. Ved. Saulius Pilinkus (subtitruota, kart.).
8.00 Kas geresnio, kaimyne? Programa lenkų kalba (subtitruota, kart.).
8.30 Tikėjimas ir gyvenimas. Programa apie ortodoksų ir sentikių bendruomenių dvasinius kelius. Ved. Deividas Zaicevas (subtitruota, kart.).
9.00 Labas rytas, Lietuva (kart.).
11.30 Meno visraktis. Meno žmogaus kūrybos raktas į išlaisvintą vaizduotę. Ved. Laima Kreivytė. (kart.).
12.00 Kaip tai pastatyta? (How Did They Build That?). Dokumentinis serialas. 2021. Didžioji Britanija, JAV. 2/5 s. (kart.).
12.45 Nepamirštas Vilnius.
12.55 Bendrystės istorijos. Programa apie aktyvias bendruomenes, kurios savo pavyzdžiu kuria pilietišką, rūpestingą ir darnią Lietuvą. (kart.).
13.25 Duokim garo! Tautinės kultūros tradicijas skatinanti muzikinė programa. Ved. Loreta Sungailienė ir Liudas Mikalauskas. (kart.).
14.30 Spėk ir atspėk. Pramoginis žaidimas. Ved. Žygimantas Gečas.
15.00 Daiktų istorijos. Istorinė publicistika. Ved. Saulius Pilinkus (subtitruota).
16.00 Jei ne grybai. Edukacinė programa. Ved. Aurelija Plūkė.
16.30 Stilius. Gyvenimo būdo žurnalas. Ved. Violeta Baublienė (su vertimu į gestų k.).
17.30 Stonkus tiesiogiai. Humoristinė pokalbių programa. (kart.).
18.30 Kalnų daktaras (Der Bergdoktor). Draminis serialas. 2024. Vokietija, Austrija. N-7. 17/4 s.
19.15 Euromaxx. Europos kultūros ir gyvenimo būdo žurnalas. Ved. Audrius Giržadas. (kart.).
19.45 Kaip tai pastatyta? (How Did They Build That?). Dokumentinis serialas. 2021. Didžioji Britanija, JAV. 2/6 s.
20.30 Panorama (su vertimu į gestų k.).
21.00 Dienos tema (su vertimu į gestų k.).
21.20 Sportas. Orai (su vertimu į gestų k.).
21.30 Laisvės švyturiai. Dokumentinis filmas. 2025. Rež.: Haroldas Klevinskas. Lietuva. N-7. (su garsiniu vaizdavimu).
23.20 Stop juosta. Moderni ir tradicinė lietuviška tapatybė emigracijoje. (kart.).

2026-01-07 - Trečiadienis
0.15 Pažadas (La promesa). Draminis serialas. 2023. Ispanija. N-7. 3/238 s. (kart.).
1.15 Kalnų daktaras (Der Bergdoktor). Draminis serialas. 2024. Vokietija, Austrija. N-7. 17/4 s. (kart.).
2.00 Svarbi valanda (kart.).
3.00 Panorama (su vertimu į gestų k.) (kart.).
3.30 Dienos tema (su vertimu į gestų k.) (kart.).
3.50 Sportas. Orai (su vertimu į gestų k.) (kart.).
4.00 Kas geresnio, kaimyne? Programa lenkų kalba (subtitruota, kart.).
4.30 Istorijos detektyvai. Istorinė publicistika. Ved. Virginijus Savukynas (subtitruota).
5.30 Dviračio savaitė. Humoristinė aktualijų programa. Ved. Augustinas Gricius. (kart.).
6.00 Lietuvos Respublikos himnas.
6.02 Sekliai. Detektyvinė dokumentika (subtitruota, kart.).
7.00 (Ne)emigrantai. Gyvenimo būdo programa apie lietuvius emigracijoje ir sugrįžusius iš jos (subtitruota, kart.).
8.00 Pahonia. Vytis. Baltarusių, gyvenančių Lietuvoje, gyvenimo istorijos. Ved. Ilja Malinouski (subtitruota, kart.).
8.30 Kelias. Programa apie liuteronų ir reformatų bendruomenes. Ved. Rita Naujokaitytė. (kart.).
9.00 Labas rytas, Lietuva (kart.).
11.30 Atspindžiai. Paveldo kolekcija. Dokumentinių apybraižų ciklas. (kart.).
12.00 Kaip tai pastatyta? (How Did They Build That?). Dokumentinis serialas. 2021. Didžioji Britanija, JAV. 2/6 s. (kart.).
12.45 Euromaxx. Europos kultūros ir gyvenimo būdo žurnalas.
13.00 Katie Melua su orkestru. Dalyvauja „Vilnius Sinfonietta“, dirig. Vytautas Lukočius. Koncertas Kauno Dainų slėnyje. 2025. (kart.).
14.30 Spėk ir atspėk. Pramoginis žaidimas. Ved. Žygimantas Gečas.
15.00 Daiktų istorijos. Istorinė publicistika. Ved. Saulius Pilinkus (subtitruota).
16.00 Jei ne grybai. Edukacinė programa. Ved. Aurelija Plūkė.
16.30 Stilius. Gyvenimo būdo žurnalas. Ved. Violeta Baublienė (su vertimu į gestų k.).
17.30 Širdyje lietuvis. Informacinė programa apie pasaulio lietuvius (subtitruota, kart.).
18.30 Kalnų daktaras (Der Bergdoktor). Draminis serialas. 2024. Vokietija, Austrija. N-7. 17/5 s.
19.15 Pasivaikščiojimai. Pokalbių programa. Ved. Rytis Zemkauskas. (kart.).
19.45 Kaip tai pastatyta? (How Did They Build That?). Dokumentinis serialas. 2021. Didžioji Britanija, JAV. 2/7 s.
20.30 Panorama (su vertimu į gestų k.).
21.00 Dienos tema (su vertimu į gestų k.).
21.20 Sportas. Orai (su vertimu į gestų k.).
21.30 Louis Josephas Ferdinandas Heroldas. Baletas „Tuščias atsargumas“. Šoka solistai Marija Kastorina, Edvinas Jakonis, Voicech Žuromskas, Laimis Roslekas, Jonas Kertenis, LNOBT baleto trupė, groja LNOBT orkestras. Dirigentas Modestas Barkauskas.
23.30 Čia – kinas. Programa apie kiną Lietuvoje ir pasaulyje. (kart.).

2026-01-08 - Ketvirtadienis
0.00 Pažadas (La promesa). Draminis serialas. 2023. Ispanija. N-7. 3/239 s. (kart.).
1.00 Kalnų daktaras (Der Bergdoktor). Draminis serialas. 2024. Vokietija, Austrija. N-7. 17/5 s. (kart.).
1.45 Euromaxx. Europos kultūros ir gyvenimo būdo žurnalas. (kart.).
2.00 Svarbi valanda (kart.).
3.00 Panorama (su vertimu į gestų k.) (kart.).
3.30 Dienos tema (su vertimu į gestų k.) (kart.).
3.50 Sportas. Orai (su vertimu į gestų k.) (kart.).
4.00 Pahonia. Vytis. Baltarusių, gyvenančių Lietuvoje, gyvenimo istorijos. Ved. Ilja Malinouski (subtitruota, kart.).
4.30 Neišspręsti istorijos ginčai. Dokumentinė programa apie prieštaringiausius Lietuvos istorijos momentus. Ved. Alfredas Bumblauskas.
5.30 Gamtininko užrašai. Programa apie Lietuvos gamtą. Ved. Marius Čepulis. (kart.).
6.00 Lietuvos Respublikos himnas.
6.02 Lietuva kalba. Diskusijų programa. Ved. Rasa Tapinienė. (kart.).
7.00 Tai kur toliau? Kelionių programa. Ved. Martynas Starkus (subtitruota, kart.).
8.00 Mes – ukrainiečiai. Programa, skirta ukrainiečių tautinei bendrijai Lietuvoje. Ved. Anna Romanenko (subtitruota, kart.).
8.30 Šventadienio mintys. Religinė programa. Ved. Dalia Michelevičiūtė. (kart.).
9.00 Labas rytas, Lietuva (kart.).
11.30 Euromaxx. Europos kultūros ir gyvenimo būdo žurnalas. Ved. Audrius Giržadas. (kart.).
12.00 Kaip tai pastatyta? (How Did They Build That?). Dokumentinis serialas. 2021. Didžioji Britanija, JAV. 2/7 s. (kart.).
12.45 Prisiminkime. Dainuoja Regina Maciūtė. (kart.).
13.00 Vytauto Kernagio kodeksas. Dalyvauja Jokūbas Bareikis, Jurga Šeduikytė, Lina Rastokaitė, Rafailas Karpis, Gabrielius Liaudanskas-Svaras, Linas Adomaitis, choras „Vilnius Voices“ (vad. Kristina Žaldokaitė) ir kiti. Kauno „Žalgirio“ arena. 2025. (kart.).
14.30 Spėk ir atspėk. Pramoginis žaidimas. Ved. Žygimantas Gečas.
15.05 Pasaulio biatlono taurė. Vyrai. 10 km sprintas. Tiesioginė transliacija iš Oberhofo.
16.30 Stilius. Gyvenimo būdo žurnalas. Ved. Violeta Baublienė (su vertimu į gestų k.).
17.30 Istorijos detektyvai. Istorinė publicistika. Ved. Virginijus Savukynas (subtitruota, kart.).
18.30 Kalnų daktaras (Der Bergdoktor). Draminis serialas. 2024. Vokietija, Austrija. N-7. 17/6 s.
19.15 Euromaxx. Europos kultūros ir gyvenimo būdo žurnalas.
19.30 Gyvenimas tarp žiedų. Dokumentinis filmas. 2016. Rež.: Algirdas Tarvydas. Lietuva.
20.30 Panorama (su vertimu į gestų k.).
21.00 Dienos tema (su vertimu į gestų k.).
21.20 Sportas. Orai (su vertimu į gestų k.).
21.30 3 minutės iki kino. Japonų filmą „Blogis (ne)egzistuoja“ pristato Sapiegų rūmų vadovė Gintautė Žemaitytė.
21.33 Elito kinas. Premjera. Blogis (ne)egzistuoja (Evil Does Not Exist). Drama. 2023. Rež.: Ryûsuke Hamaguchi. Vaid.: Hitoshi Omika, Hazuki Kikuchi, Hiroyuki Miura, Ayaka Shibutani, Ryuji Kosaka. Japonija. N-14. (subtitruota).
23.20 Vizionieriai. Teatras. Režisierius Oskaras Koršunovas.
23.30 Bendrystės istorijos. Programa apie aktyvias bendruomenes, kurios savo pavyzdžiu kuria pilietišką, rūpestingą ir darnią Lietuvą. (kart.).

2026-01-09 - Penktadienis
0.00 Pažadas (La promesa). Draminis serialas. 2023. Ispanija. N-7. 3/240 s. (kart.).
1.00 Kalnų daktaras (Der Bergdoktor). Draminis serialas. 2024. Vokietija, Austrija. N-7. 17/6 s. (kart.).
1.45 Euromaxx. Europos kultūros ir gyvenimo būdo žurnalas. (kart.).
2.00 Svarbi valanda (kart.).
3.00 Panorama (su vertimu į gestų k.) (kart.).
3.30 Dienos tema (su vertimu į gestų k.) (kart.).
3.50 Sportas. Orai (su vertimu į gestų k.) (kart.).
4.00 Mes – ukrainiečiai. Programa, skirta ukrainiečių tautinei bendrijai Lietuvoje. Ved. Anna Romanenko (subtitruota, kart.).
4.30 Neišspręsti istorijos ginčai. Dokumentinė programa apie prieštaringiausius Lietuvos istorijos momentus. Ved. Alfredas Bumblauskas.
5.30 Gyventi kaime gera. Gyvenimo užmiestyje programa. Ved. Justė Zinkevičiūtė. (kart.).
6.00 Lietuvos Respublikos himnas.
6.02 Stonkus tiesiogiai. Humoristinė pokalbių programa. (kart.).
7.00 LRT girdi. Aktualijų programa. Ved. Domas Burkauskas. (kart.).
7.30 Aštuonkojis. Programa, skirta pagrindinių geopolitinių pasaulio ir Lietuvos savaitės įvykių apžvalgai, karo veiksmų analizei bei prognozėms. Ved. Nemira Pumprickaitė. (kart.).
8.00 Mūsų rusų gatvė. Programa visiems, kas gyvena įvairiatautėje Lietuvoje. Ved. Olegas Kurdiukovas (subtitruota, kart.).
8.30 Lietuvos deimančiukai. Pasakojimai apie žmones. Ved. Kristina Liepinienė. (kart.).
9.00 Labas rytas, Lietuva (kart.).
