TV3
-----
Sausis
-----
2007-01-01 - Pirmadienis
07:55 Programa
08:00 Teleparduotuvė
08:15 Princesė gulbė ir pilies paslaptis
09:55 Slibinas Goriničius ir Dobrinia Nikitičius
11:10 Dievai tikriausiai pamišę II
13:05 Žydroji pakrantė 
15:10 Geriausios Pūko dainos 2006
18:45 TV3 žinios, kriminalai.
18:50 TV3 Sportas.
18:55 TV3 Orai.
19:00 Sidabrinė “Bitės” fiesta. 
20:00 Žinių vedėjas 
21:50 Stepfordo moterys
23:55 ’Victoria’s Secret’ mados šou
00:35 Pabaiga

2007-01-02 - Antradienis
06:40 Programa
06:45 Teleparduotuvė
07:00 Detektyvas Flintas | Filmuko veiksmas vyksta XXV amžiuje, kai nieko nebestebina kelionės laiku.
07:30 Simpsonai
08:00 Audra
09:00 Meilės sūkuryje
10:00 Alioša Popovičius ir Slibinas Tugorius
11:30 Visa tiesa apie ryklį 
13:10 Filas iš ateities
13:40 Detektyvas Flintas 
14:10 Žaliukas ir tikrieji vaiduoklių medžiotojai
14:40 Simpsonai
15:25 Aistrų žemė
16:40 Audra
17:40 Bjaurusis ančiukas 
18:45 TV3 žinios, kriminalai.
19:00 TV3 Sportas.
19:05 TV3 Orai.
19:10 Pagal mamą 
20:15 TV pagalba 
20:45 TV detektyvai 
21:30 TV3 Žinios. Kriminalai. Verslas.
21:50 TV3 Sportas.
21:55 TV3 Orai.
22:00 Kalėjimo bėgliai 
23:00 C. S. I. kriminalistai
00:00 Vedęs ir turi vaikų
00:30 Išgelbėk mane 
01:30 Pabaiga

2007-01-03 - Trečiadienis
06:40 Programa
06:45 Teleparduotuvė
07:00 Detektyvas Flintas 
07:30 Simpsonai
08:00 Audra
09:00 Meilės sūkuryje
10:00 Slibinas Goriničius ir Dobrinia Nikitičius 
11:20 Alisa stebuklų šalyje 
13:10 Filas iš ateities
13:40 Detektyvas Flintas 
14:10 Žaliukas ir tikrieji vaiduoklių medžiotojai
14:40 Simpsonai
15:25 Aistrų žemė
16:40 Audra
17:40 Bjaurusis ančiukas 
18:45 TV3 žinios, kriminalai.
19:00 TV3 Sportas.
19:05 TV3 Orai.
19:10 Abipus sienos 
20:15 TV pagalba 
20:45 Lietuvos Ryto televizija 
21:30 TV3 Žinios. Kriminalai. Verslas.
21:40 TV3 Sportas.
21:42 TV3 Orai.
21:45 Eurolygos rungtynės
23:40 Vedęs ir turi vaikų
00:10 Išgelbėk mane 
01:10 Pabaiga

2007-01-04 - Ketvirtadienis
06:40 Programa
06:45 Teleparduotuvė
07:00 Detektyvas Flintas 
07:30 Simpsonai
08:00 Audra
09:00 Meilės sūkuryje
10:00 Princesė gulbė ir pilies paslaptis
11:35 Alisa stebuklų šalyje 
13:10 Filas iš ateities
13:40 Detektyvas Flintas 
14:10 Žaliukas ir tikrieji vaiduoklių medžiotojai
14:40 Simpsonai
15:25 Aistrų žemė
16:40 Audra
17:40 Bjaurusis ančiukas 
18:45 TV3 žinios, kriminalai.
19:00 TV3 Sportas.
19:05 TV3 Orai.
19:10 Komanda 3
20:15 TV pagalba 
20:45 Juokovizija 2006: Lietuvos humoro čempionatas 
21:30 TV3 Žinios. Kriminalai. Verslas.
21:50 TV3 Sportas.
21:55 TV3 Orai.
22:00 Kobra 11
23:00 Stipriausias pasaulyje berniukas
00:00 Vedęs ir turi vaikų
00:30 Išgelbėk mane 
01:30 Pabaiga

2007-01-05 - Penktadienis
06:40 Programa
06:45 Teleparduotuvė
07:00 Detektyvas Flintas 
07:30 Simpsonai
08:00 Audra
09:00 Meilės sūkuryje
10:00 Princesė gulbė
11:35 Ernestas stovyklauja
13:10 Filas iš ateities
13:40 Detektyvas Flintas 
