LTV
15.00 "Baltoji siena".
16.00 "Neskubėk gyventi" (k).
16.30 "Labiau už viską".
17.30 "Diagnozė: žmogžudystė".
18.30 Šiandien.
19.00 Gamtos patruliai.
19.55 "Neskubėk gyventi".
20.25 Loterija "Perlas".
20.30 Panorama.
21.10 Versijos.
22.04 Loterija "Perlas".
22.05 Kultūra.
23.00 Vakaro žinios.
23.15 "Specialioji jūrų policijos tarnyba". .
0.00 Popietė su Algimantu Čekuoliu (k).
0.30 Be pykčio (k).

2009-01-07 - Trečiadienis
6.00 Labas rytas.
9.00 Triumfo arka (k).
11.00 Toks gyvenimas su Zita Kelmickaite.
12.00 Gamtos patruliai (k).
13.00 Kultūrų kryžkelė.
13.15 Dar širdyje ne sutema.
14.00 "Prokurorai".
15.00 "Afrikos gyvūnija".
16.00 "Neskubėk gyventi" (k).
16.30 "Labiau už viską".
17.30 "Diagnozė: žmogžudystė".
18.30 Šiandien.
19.00 "Tuk tuk Indija".
19.55 "Neskubėk gyventi".
20.25 Loterija "Perlas".
20.30 Panorama.
21.10 Teisė žinoti.
22.04 Loterija "Perlas".
22.05 Legendos.
23.00 Vakaro žinios.
23.15 "Bėgti nuo mirties". Drama.

2009-01-08 - Ketvirtadienis
6.00 Labas rytas.
9.00 Tūkstantmečio vaikai (k).
10.30 Tele bim-bam (k).
11.00 Forumas.
12.00 "Tuk tuk Indija" (k).
13.00 Kultūrų kryžkelė.
13.15 Dar širdyje ne sutema.
14.00 "Prokurorai".
15.00 "Vadybos imperija". Dokumentinis f.
16.00 "Neskubėk gyventi" (k).
16.30 "Labiau už viską".
17.30 "Diagnozė: žmogžudystė".
18.30 Šiandien.
19.00 Nacionalinė paieškų tarnyba.
19.55 "Neskubėk gyventi".
20.25 Loterija "Perlas".
20.30 Panorama.
21.10 Mūsų dienos kaip šventė.
22.04 Loterija "Perlas".
22.10 Mūsų dienos kaip šventė.
23.00 Vakaro žinios.
23.15 "24 valandos".
0.00 "Tuk tuk Indija" (k).

2009-01-09 - Penktadienis
6.00 Labas rytas.
9.00 Talentų ringas (k).
10.30 Keliaukim (k).
11.00 Akiračiai.
12.00 Nacionalinė paieškų tarnyba (k).
13.00 Kultūrų kryžkelė.
13.15 Dar širdyje ne sutema.
14.00 "Prokurorai".
15.00 "Europos veidai. Sveiki atvykę pas…"
16.00 "Neskubėk gyventi" (k).
16.30 "Labiau už viską".
17.30 "Diagnozė: žmogžudystė".
18.30 Šiandien.
19.00 Lietuvos tūkstantmečio vaikai.
20.25 Loterija "Perlas".
20.30 Panorama.
21.10 Gero ūpo.
22.04 Loterija "Perlas".
22.10 Gero ūpo.
23.00 "Las Vegasas".

2009-01-10 - Šeštadienis
8.00 Gimtoji žemė.
8.30 "Ponas Bynas".
8.55 "Normanas Normalusis".
9.20 "Paslapčių sodas".
9.50 "Aviukas Šonas".
10.00 Tele bim-bam .
10.30 LNDT spektaklis Boriso Dauguviečio "Žaldokynė".
12.30 Klausimėlis.
12.45 Kultūrų kryžkelė.
13.00 "Komisaras Montalbanas. Vandens forma". Detektyvas.
15.00 Čiurlionio kodas.
16.00 Žinios.
16.10 "Šiauliai" – "Kaunas Triobet".
16.57 Pertraukoje – Aerodromas.
17.14 "Šiauliai" – "Kaunas Triobet".
18.00 Loterija "Tuzinas auksinių".
18.30 Gražiausi LTV koncertai.
20.25 Loterija "Perlas".
20.30 Panorama.
21.00 Dainų daina.
23.00 "Namas, kuriame vaidenasi". Komedija.

2009-01-11 - Sekmadienis
8.00 Kelias.
8.15 "Šuniuko Bali nuotykiai".
8.30 "Ponas Bynas".
8.55 "Normanas Normalusis".
9.20 "Paslapčių sodas".
9.50 "Aviukas Šonas".
10.00 Gustavo enciklopedija.
10.30 Talentų ringas.
12.00 "Neregėta Meksika. "Discovery" žemėlapis".
13.00 "Puaro". Detektyvas.
15.00 Pulsas.
15.30 Šventadienio mintys.
16.00 Žinios.
16.10 (K)laidelė.
16.15 Gyvenimo ratu.
17.00 Be pykčio.
17.30 Popietė su Algimantu Čekuoliu.
18.00 Keliaukim!
18.30 Stilius.
19.30 Bėdų turgus.
20.30 Panorama.
20.45 Savaitė.
21.15 "Migruojantys paukščiai 2. Imperatoriškojo pingvino kelionė". Dokumentinis f.
22.50 Legendos (k).

2009-01-12 - Pirmadienis
06.00 Labas rytas.
09.00 Gero ūpo! (k).
11.00 Tarp Rytų ir Vakarų.
12.00 Bėdų turgus (k).
13.00 Kultūrų kryžkelė.
13.15 Dar širdyje ne sutema.
14.00 "Prokurorai".
15.00 "Kubos apsukruoliai". Dokumentinis f.
16.00 Negali būti.
16.30 "Labiau už viską".
17.30 "Diagnozė. Žmogžudystė".
18.30 Šiandien.
19.00 Laisvės gynėjų dienai.
19.30 Keliai. Mašinos. Žmonės.
19.55 "Neskubėk gyventi".
20.25 Loterija "Perlas".
20.30 Panorama.
21.10 Redakcija.
22.04 Loterija "Perlas".
22.05 Trys milijonai.
23.00 Vakaro žinios.
23.15 "Migruojantys paukščiai 2. Imperatoriškojo pingvino kelionė" (k).

2009-01-13 - Antradienis
06.00 Labas rytas.
09.00 Mūsų dienos kaip šventė (k).
11.00 Iškilmingas Lietuvos Respublikos Seimo posėdis laisvės gynėjų dienai paminėti.
12.00 Stilius (k).
13.00 Kultūrų kryžkelė.
13.15 Dar širdyje ne sutema.
14.00 "Prokurorai".
15.00 "Baltoji siena".
16.00 "Neskubėk gyventi" (k).
16.30 "Labiau už viską".
17.30 Laisvės gynėjų diena.
18.30 Šiandien.
19.00 Gamtos patruliai.
19.55 "Neskubėk gyventi".
20.25 Loterija "Perlas".
20.30 Panorama.
21.10 Versijos.
22.01 Loterija "Perlas".
22.05 Kultūra.
23.00 Vakaro žinios.
23.15 "Specialioji jūrų policijos tarnyba".
00.00 Popietė su Algimantu Čekuoliu (k).
00.30 Be pykčio (k).

2009-01-14 - Trečiadienis
06.00 Labas rytas.
09.00 Triumfo arka (k).
11.00 Toks gyvenimas su Zita Kelmickaite.
12.00 Gamtos patruliai (k).
13.00 Kultūrų kryžkelė.
13.15 Dar širdyje ne sutema.
14.00 "Prokurorai".
15.00 "Afrikos gyvūnija".
16.00 "Neskubėk gyventi" (k).
16.30 "Labiau už viską".
17.30 "Diagnozė. Žmogžudystė".
18.30 Šiandien.
19.00 "Tuk tuk Indija".
19.55 "Neskubėk gyventi".
20.25 Loterija "Perlas".
20.30 Panorama.
21.10 Teisė žinoti.
22.04 Loterija "Perlas".
22.05 Legendos.
23.00 Vakaro žinios.
23.15 "Vagis". Trileris.

2009-01-15 - Ketvirtadienis
06.00 Labas rytas.
09.00 Tūkstantmečio vaikai (k).
10.30 Tele bim-bam (k).
11.00 Forumas.
12.00 "Tuk tuk Indija" (k).
13.00 Kultūrų kryžkelė.
13.15 Dar širdyje ne sutema.
14.00 "Prokurorai".
15.00 "Gražiosios kino žvaigždės".
16.00 "Neskubėk gyventi" (k).
16.30 "Labiau už viską".
17.30 "Diagnozė. Žmogžudystė".
18.30 Šiandien.
19.00 Nacionalinė paieškų tarnyba.
19.55 "Neskubėk gyventi".
20.25 Loterija "Perlas".
20.30 Panorama.
21.10 Mūsų dienos kaip šventė.
22.04 Loterija "Perlas".
22.10 Mūsų dienos kaip šventė.
23.00 Vakaro žinios.
23.15 "24 valandos".
00.00 "Tuk tuk Indija" (k).

2009-01-16 - Penktadienis
06.00 Labas rytas.
09.00 Talentų ringas (k)
10.30 Keliaukim (k).
11.00 Akiračiai.
12.00 Nacionalinė paieškų tarnyba (k).
13.00 Kultūrų kryžkelė.
13.15 Dar širdyje ne sutema.
14.00 "Prokurorai".
15.00 "Europos veidai. Sveiki atvykę pas… "
16.00 "Neskubėk gyventi" (k).
16.30 "Labiau už viską".
17.30 "Diagnozė. Žmogžudystė".
18.30 Šiandien.
19.00 Lietuvos tūkstantmečio vaikai.
20.25 Loterija "Perlas".
20.30 Panorama.
21.10 Gero ūpo.
22.04 Loterija "Perlas".
22.10 Gero ūpo.
23.00 "Las Vegasas".

2009-01-17 - Šeštadienis
08.00 Gimtoji žemė.
08.30 "Ponas Bynas".
08.55 "Normanas Normalusis".
09.20 "Paslapčių sodas".
09.50 "Aviukas Šonas".
10.00 Tele bim-bam.
10.30 Antanas Keturakis "Amerika pirtyje".
12.30 Klausimėlis.
12.45 Kultūrų kryžkelė.
13.00 "Komisaras Montalbanas. Terakotinis šuo". Detektyvas.
15.00 Čiurlionio kodas.
16.00 Žinios.
16.10 Vilniaus "Lietuvos rytas" – Kėdainių "Nevėžis".
18.00 Loterija "Tuzinas auksinių".
18.30 "Keistuolių teatro" gimtadienio koncertas.
20.25 Loterija "Perlas".
20.30 Panorama.
21.00 Dainų daina.
23.00 "Paskutinis nusileidimas". Trileris.

2009-01-18 - Sekmadienis
08.00 Krikščionio žodis.
08.15 "Šuniuko Bali nuotykiai".
08.30 "Ponas Bynas".
08.55 "Normanas Normalusis".
09.20 "Paslapčių sodas".
09.50 "Aviukas Šonas".
10.00 Gustavo enciklopedija.
10.30 Talentų ringas.
12.00 "Neregėta Meksika. "Discovery" žemėlapis".
13.00 "Puaro". Detektyvas.
15.00 Pulsas.
15.30 Šventadienio mintys.
16.00 Žinios.
16.10 (K)laidelė.
16.15 Gyvenimo ratu.
17.00 Be pykčio.
17.30 Popietė su Algimantu Čekuoliu.
18.00 Keliaukim!
18.30 Stilius.
19.30 Bėdų turgus.
20.30 Panorama.
20.45 Savaitė.
21.15 Muzikinis spektaklis "@Hoffmann_Spragtukas".
22.30 "Auklė". Komedija.

2009-01-19 - Pirmadienis
6.00 Labas rytas
9.00 Gero ūpo! (k).
11.00 Tarp Rytų ir Vakarų.
12.00 Bėdų turgus (k).
13.00 Kultūrų kryžkelė.
13.15 Dar širdyje ne sutema..
14.00 "Prokurorai".
15.00 "Medaus mėnuo Kinijoje". Dokumentinis f.
16.00 Negali būti.
16.30 "Labiau už viską".
17.30 "Diagnozė. Žmogžudystė".
18.30 Šiandien.
19.00 Keliai. Mašinos. Žmonės.
19.55 "Neskubėk gyventi".
20.25 Loterija "Perlas".
20.30 Panorama.
21.10 Redakcija.
22.04 Loterija "Perlas"
22.05 Trys milijonai.
23.00 Vakaro žinios.
23.15 "Kojaniskaci". Dokumentinis f.

2009-01-20 - Antradienis
6.00 Labas rytas.
9.00 Mūsų dienos kaip šventė (k).
11.00 Ant svarstyklių.
12.00 Keliai. Mašinos. Žmonės (k).
13.00 Kultūrų kryžkelė.
13.15 Dar širdyje ne sutema.
14.00 "Prokurorai".
15.00 "Pirėnai. Piemenų mokykla". Dokumentinis f.
16.00 "Neskubėk gyventi" (k).
16.30 "Labiau už viską".
17.30 "Diagnozė. Žmogžudystė".
18.30 Šiandien.
18.45 Europos dailiojo čiuožimo čempionato atidarymas.
19.15 Vilnius – Europos kultūros sostinė 2009 (k).
19.30 Europos dailiojo čiuožimo čempionatas.
20.25 Loterija "Perlas".
20.30 Panorama.
21.10 Europos dailiojo čiuožimo čempionatas (tęsinys).
22.04 Loterija "Perlas".
23.00 Vakaro žinios.
23.15 "Specialioji jūrų policijos tarnyba".
0.09 Popietė su Algimantu Čekuoliu (k).
0.39 Be pykčio (k).

2009-01-21 - Trečiadienis
6.00 Labas rytas.
9.00 Dainų daina (k).
11.00 Toks gyvenimas su Zita Kelmickaite.
12.00 Stilius (k).
13.00 Kultūrų kryžkelė.
13.15 Dar širdyje ne sutema.
14.00 Europos dailiojo čiuožimo čempionatas.
15.20 Klausimėlis (k).
15.35 Europos dailiojo čiuožimo čempionatas.
17.00 Gustavo enciklopedija (k).
17.30 "Diagnozė. Žmogžudystė".
18.30 Šiandien.
19.00 "Tuk tuk Indija".
19.55 "Neskubėk gyventi".
20.25 Loterija "Perlas".
20.30 Panorama.
21.10 Europos dailiojo čiuožimo čempionatas.
22.04 Loterija "Perlas".
23.00 Vakaro žinios.
23.15 Europos dailiojo čiuožimo čempionatas.
0.30 "Griausmas ir Greitakojis". Komedija.

2009-01-22 - Ketvirtadienis
6.00 Labas rytas.
9.00 Lietuvos tūkstantmečio vaikai (k).
10.30 Tele bim-bam (k).
11.00 Forumas.
12.00 "Tuk tuk Indija" (k).
13.00 Europos dailiojo čiuožimo čempionatas.
14.00 Klausimėlis (k).
14.20 Europos dailiojo čiuožimo čempionatas.
15.30 Aerodromas (k).
15.40 Europos dailiojo čiuožimo čempionatas.
17.00 "Neskubėk gyventi" (k).
17.30 "Diagnozė. Žmogžudystė".
18.30 Šiandien.
19.00 Nacionalinė paieškų tarnyba.
19.55 "Neskubėk gyventi".
20.25 Loterija "Perlas".
20.30 Panorama.
21.10 Europos dailiojo čiuožimo čempionatas.
22.04 Loterija "Perlas".
23.00 Vakaro žinios.
23.15 Europos dailiojo čiuožimo čempionatas.
0.30 "Tuk tuk Indija" (k).

2009-01-23 - Penktadienis
6.00 Labas rytas.
9.00 Talentų ringas (k).
10.30 Keliaukim (k).
11.00 Akiračiai.
12.00 Nacionalinė paieškų tarnyba (k).
13.00 Kultūrų kryžkelė.
13.15 Dar širdyje ne sutema.
14.00 "Neskubėk gyventi" (k).
14.30 Europos dailiojo čiuožimo čempionatas.
15.55 Klausimėlis (k).
16.10 Europos dailiojo čiuožimo čempionatas.
17.30 "Diagnozė. Žmogžudystė".
18.30 Šiandien.
19.00 Lietuvos tūkstantmečio vaikai.
20.25 Loterija "Perlas".
20.30 Panorama.
21.10 Europos dailiojo čiuožimo čempionatas.
22.04 Loterija "Perlas".
0.00 "Las Vegasas".

2009-01-24 - Šeštadienis
8.00 Gimtoji žemė.
8.30 "Ponas Bynas".
8.55 "Normanas Normalusis".
9.22 "Paslapčių sodas".
9.52 "Aviukas Šonas".
10.00 Tele bim-bam .
10.30 Balio Sruogos "Uošvė".
12.45 Kultūrų kryžkelė.
13.00 Čiurlionio kodas.
14.00 Europos dailiojo čiuožimo čempionatas.
16.00 Žinios.
16.10 Europos dailiojo čiuožimo čempionatas.
17.30 Keliaukim!
18.00 Loterija "Tuzinas auksinių".
18.30 Gražiausi LTV koncertai.
20.25 Loterija "Perlas".
20.30 Panorama.
21.00 Dainų daina.
23.00 "Kaimas". Siaubo f.

2009-01-25 - Sekmadienis
8.00 Kelias.
8.15 "Šuniuko Bali nuotykiai".
8.30 "Ponas Bynas".
8.55 "Normanas Normalusis".
9.22 "Paslapčių sodas".
9.52 "Aviukas Šonas".
10.00 Gustavo enciklopedija.
10.30 Talentų ringas.
12.00 "Neregėta Prancūzija. "Discovery" žemėlapis".
13.00 "Puaro". Detektyvas.
15.00 Klausimėlis.
15.15 Žinios.
15.25 Klaidelė.
15.30 Europos dailiojo čiuožimo čempionato uždarymas.
18.30 Stilius.
19.30 Bėdų turgus.
20.30 Panorama.
20.45 Savaitė.
21.15 "Skraiduolis". Komedija.
23.00 Čiurlionio kodas (k).

2009-01-26 - Pirmadienis
6.00 Labas rytas.
9.00 Europos dailiojo čiuožimo čempionato uždarymas (k).
11.00 Tarp Rytų ir Vakarų.
12.00 Bėdų turgus (k).
13.00 Kultūrų kryžkelė.
13.15 Dar širdyje ne sutema.
14.00 "Prokurorai".
15.00 "Alternatyvusis turizmas Kalifornijoje". Dokumentinis f.
16.00 Negali būti.
16.30 "Labiau už viską".
17.30 "Diagnozė: žmogžudystė".
18.30 Šiandien.
19.00 Keliai. Mašinos. Žmonės.
19.55 "Neskubėk gyventi".
20.25 Loterija "Perlas".
20.30 Panorama.
21.10 Redakcija.
22.04 Loterija "Perlas".
22.05 Trys milijonai.
23.00 Vakaro žinios.
23.15 "Skraiduolis". Komedija (k).

2009-01-27 - Antradienis
6.00 Labas rytas.
9.00 Gražiausi LTV koncertai. "Keistuolių teatro" gimtadienio koncertas (k).
11.00 Ant svarstyklių.
12.00 Keliai. Mašinos. Žmonės (k).
13.00 Kultūrų kryžkelė.
13.15 Dar širdyje ne sutema.
14.00 "Prokurorai".
15.00 "Balta siena". Dokumentinis f.
16.00 "Neskubėk gyventi" (k).
16.30 "Labiau už viską".
17.30 "Diagnozė: žmogžudystė".
18.30 Šiandien.
18.52 Sportas.
19.00 Gamtos patruliai .
19.55 "Neskubėk gyventi".
20.25 Loterija "Perlas".
20.30 Panorama.
21.10 Versijos.
22.02 Loterija "Perlas".
22.05 Kultūra.
23.00 Vakaro žinios.
23.15 "Specialioji jūrų policijos tarnyba".
0.00 Negali būti (k).

2009-01-28 - Trečiadienis
6.00 Labas rytas.
9.00 Dainų daina (k).
11.00 Toks gyvenimas su Zita Kelmickaite.
12.00 Gamtos patruliai (k).
13.00 Kultūrų kryžkelė.
13.15 Dar širdyje ne sutema.
14.00 "Prokurorai".
15.00 "Afrikos gyvūnija".
16.00 "Neskubėk gyventi" (k).
16.30 "Labiau už viską".
17.30 "Diagnozė: žmogžudystė".
18.30 Šiandien.
19.00 "Tuk tuk Indija".
19.55 "Neskubėk gyventi".
20.25 Loterija "Perlas".
20.30 Panorama.
21.10 Teisė žinoti.
22.04 Loterija "Perlas".
22.05 Legendos.
23.00 Vakaro žinios.
23.15 "Vidurnakčio kaubojus".

2009-01-29 - Ketvirtadienis
6.00 Labas rytas.
9.00 Lietuvos tūkstantmečio vaikai (k).
10.23 Pro ūkininko langą.
10.30 Tele bim-bam (k).
11.00 Forumas.
12.00 "Tuk tuk Indija" (k).
13.00 Kultūrų kryžkelė.
13.15 Dar širdyje ne sutema.
14.00 "Prokurorai".
15.00 "Žaviosios kino žvaigždės".
16.00 "Neskubėk gyventi" (k).
16.30 "Labiau už viską".
17.30 "Diagnozė: žmogžudystė".
18.30 Šiandien.
19.00 Nacionalinė paieškų tarnyba.
19.55 "Neskubėk gyventi".
20.25 Loterija "Perlas".
20.30 Panorama.
21.10 Mūsų dienos kaip šventė.
22.04 Loterija "Perlas".
22.10 Mūsų dienos kaip šventė.
23.00 Vakaro žinios.
23.15 "24 valandos".
0.00 "Tuk tuk Indija" (k).

2009-01-30 - Penktadienis
6.00 Labas rytas.
9.00 Talentų ringas (k).
10.30 Negali būti (k).
11.00 Akiračiai.
12.00 Nacionalinė paieškų tarnyba (k).
13.00 Kultūrų kryžkelė.
13.15 Dar širdyje ne sutema.
14.00 "Prokurorai".
15.00 "Europos veidai. Sveiki atvykę pas… "
16.00 "Neskubėk gyventi" (k).
16.30 "Labiau už viską".
17.30 "Diagnozė: žmogžudystė".
18.30 Šiandien.
19.00 Lietuvos tūkstantmečio vaikai.
20.25 Loterija "Perlas".
20.30 Panorama.
21.10 Gero ūpo!
22.04 Loterija "Perlas".
22.05 Gero ūpo!
23.00 "Las Vegasas".

2009-01-31 - Šeštadienis
8.00 Gimtoji žemė.
8.30 "Ponas Bynas".
8.55 "Titomo užjūrio nuotykiai".
9.22 "Paslapčių sodas".
9.52 "Aviukas Šonas".
10.00 Tele bim-bam .
10.30 Viljamo Šekspyro "Vindzoro šmaikštuolės".
12.45 Kultūrų kryžkelė.
13.00 "Komisaras Montalbanas. Menininko ranka". Detektyvas.
15.00 Čiurlionio kodas.
16.00 Žinios.
16.10 Kauno "Žalgiris" – Rygos "ASK".
18.00 Loterija "Tuzinas auksinių".
18.30 Šlagerių festivalis "Palanga 2008".
20.25 Loterija "Perlas".
20.30 Panorama.
21.00 Dainų daina.
23.00 "Lėlių valdovai". Siaubo f.

-----
Vasaris
-----
2009-02-01 - Sekmadienis
8.00 Kelias.
8.15 "Šuniuko Bali nuotykiai".
8.30 "Ponas Bynas".
8.55 "Titomo užjūrio nuotykiai".
9.22 "Paslapčių sodas".
9.52 "Aviukas Šonas".
10.00 Gustavo enciklopedija.
10.30 Talentų ringas.
12.00 "Neregėta Pietų Afrika. "Discovery" žemėlapis".
13.00 "Puaro". Detektyvas.
15.00 Pulsas.
15.30 Šventadienio mintys.
16.00 Žinios.
16.10 Klaidelė.
16.15 Gyvenimo ratu.
17.00 Be pykčio.
17.30 Popietė su Algimantu Čekuoliu.
18.00 Keliaukim.
18.30 Stilius.
19.30 Bėdų turgus.
20.30 Panorama.
20.45 Savaitė.
21.15 "Įkaitai". Komedija.
23.00 Legendos (k).

2009-02-02 - Pirmadienis
06.00 Labas rytas.
09.00 Gero ūpo! (k).
11.00 Tarp Rytų ir Vakarų.
12.00 Bėdų turgus (k).
13.00 Kultūrų kryžkelė.
13.15 Dar širdyje ne sutema.
14.00 "Prokurorai".
15.00 "Samdomojo darbo istorija". Dokumentinis f.
16.00 Negali būti.
16.30 "Labiau už viską".
17.30 "Diagnozė. Žmogžudystė".
18.30 Šiandien.
19.00 Keliai. Mašinos. Žmonės.
19.55 "Neskubėk gyventi".
20.25 Loterija "Perlas".
20.30 Panorama.
21.10 Redakcija.
22.04 Loterija "Perlas".
22.05 Trys milijonai.
23.00 Vakaro žinios.
23.15 "Įkaitai". Komedija (k).

2009-02-03 - Antradienis
06.00 Labas rytas.
09.00 Mūsų dienos kaip šventė (k).
11.00 Ant svarstyklių.
12.00 Keliai. Mašinos. Žmonės (k).
13.00 Kultūrų kryžkelė.
13.15 Dar širdyje ne sutema.
14.00 "Prokurorai".
15.00 "Baltoji siena". Dokumentinis f.
16.00 "Neskubėk gyventi" (k).
16.30 "Labiau už viską".
17.30 "Diagnozė. Žmogžudystė".
18.30 Šiandien.
19.00 Gamtos patruliai .
19.55 "Neskubėk gyventi".
20.25 Loterija "Perlas".
20.30 Panorama.
21.10 Versijos.
22.02 Loterija "Perlas".
22.05 Kultūra.
23.00 Vakaro žinios.
23.15 "Specialioji jūrų policijos tarnyba".
00.00 Popietė su Algimantu Čekuoliu (k).
00.30 Be pykčio (k).

2009-02-04 - Trečiadienis
06.00 Labas rytas.
09.00 Dainų daina (k).
11.00 Toks gyvenimas su Zita Kelmickaite.
12.00 Gamtos patruliai (k).
13.00 Kultūrų kryžkelė.
13.15 Dar širdyje ne sutema.
14.00 "Prokurorai".
15.00 "Afrikos gyvūnija".
16.00 "Neskubėk gyventi" (k).
16.30 "Labiau už viską".
17.30 "Diagnozė. Žmogžudystė".
18.30 Šiandien.
19.00 "Tuk tuk Indija".
19.55 "Neskubėk gyventi".
20.25 Loterija "Perlas".
20.30 Panorama.
21.10 Teisė žinoti.
22.04 Loterija "Perlas".
22.05 Legendos.
23.00 Vakaro žinios.
23.15 "Moterų byla". Drama.

2009-02-05 - Ketvirtadienis
06.00 Labas rytas.
09.00 Lietuvos tūkstantmečio vaikai (k).
10.30 Tele bim-bam (k).
11.00 Forumas.
12.00 "Tuk tuk Indija" (k).
13.00 Kultūrų kryžkelė.
13.15 Dar širdyje ne sutema.
14.00 "Prokurorai".
15.00 "Žaviosios kino žvaigždės".
16.00 "Neskubėk gyventi" (k).
16.30 "Labiau už viską".
17.30 Vilniaus arkikatedros bazilikos atšventinimo dvidešimtmečiui.
18.30 Šiandien.
19.00 Nacionalinė paieškų tarnyba.
19.55 "Neskubėk gyventi".
20.25 Loterija "Perlas".
20.30 Panorama.
21.10 Mūsų dienos kaip šventė.
22.04 Loterija "Perlas".
22.10 Mūsų dienos kaip šventė.
23.00 Vakaro žinios.
23.15 "24 valandos".
00.00 "Tuk tuk Indija" (k).

2009-02-06 - Penktadienis
06.00 Labas rytas.
09.00 Talentų ringas (k)
10.30 Negali būti (k).
11.00 Akiračiai.
12.00 Nacionalinė paieškų tarnyba (k).
13.00 Kultūrų kryžkelė.
13.15 Dar širdyje ne sutema.
14.00 "Prokurorai".
15.00 "Europos veidai. Sveiki atvykę pas… "
16.00 "Neskubėk gyventi" (k).
16.30 "Labiau už viską".
17.30 "Diagnozė. Žmogžudystė".
18.30 Šiandien.
19.00 Lietuvos tūkstantmečio vaikai.
20.25 Loterija "Perlas".
20.30 Panorama.
21.10 Gero ūpo!
22.04 Loterija "Perlas".
22.05 Gero ūpo!
23.00 "Las Vegasas".

2009-02-07 - Šeštadienis
08.00 Gimtoji žemė.
08.30 "Ponas Bynas".
08.55 "Titomo užjūrio nuotykiai".
09.22 "Paslapčių sodas".
09.52 "Aviukas Šonas".
10.00 Tele bim-bam .
10.30 Augustino Griciaus "Palanga".
