LTV
22.05 Jurgos koncertas – nauja programa „+37°”.
23.00 Vakaro žinios.
23.15 Vienos kriminalinė policija. Trileris.

2010-01-06 - Trečiadienis
6.00 Labas rytas.
9.00 Senis (k).
10.05 Komisaras Reksas (k).
11.00 Toks gyvenimas.
12.00 Dainuoja Seimo nariai (k).
13.00 Daina, kuri saugo (k).
14.30 Gustavo enciklopedija (k).
15.00 Kultūrų kryžkelė.
15.15 Maiklos nuotykiai gamtoje.
15.45 Fliperis.
16.15 Makleodo dukterys.
17.10 Senis.
18.15 Šiandien.
18.45 Komisaras Reksas.
19.45 Lietuvos vardo tūkstantmečiui paminėti.
20.25 Loterija „Perlas”.
20.30 Panorama.
21.10 2010 m. Vienos filharmonijos orkestro naujametis koncertas.
22.04 Loterija „Perlas”.
22.06 2010 m. Vienos filharmonijos orkestro naujametis koncertas.
23.00 Vakaro žinios.
23.15 Vienos kriminalinė policija. Trileris.

2010-01-07 - Ketvirtadienis
6.00 Labas rytas.
9.00 Senis (k).
10.05 Komisaras Reksas (k).
11.00 Forumas.
12.00 Stilius. Gyvenimo būdo žurnalas (k).
13.00 Lietuvos tūkstantmečio vaikai (k).
14.30 Keliaukim! (k).
15.00 Kultūrų kryžkelė.
15.15 Maiklos nuotykiai gamtoje.
15.45 Fliperis.
16.15 Makleodo dukterys.
17.10 Senis.
18.15 Šiandien.
18.45 Komisaras Reksas.
19.45 Gamtos patruliai.
20.25 Loterija „Perlas”.
20.30 Panorama.
21.10 Laiko ratas.
22.05 Loterija „Perlas”.
22.09 Laiko ratas.
23.00 Vakaro žinios.
23.15 Skausmo žudikė Džein.

2010-01-08 - Penktadienis
6.00 Labas rytas.
9.00 Senis (k).
10.05 Komisaras Reksas (k).
11.00 Akiračiai.
12.00 Koncertas su Kalėdų Seneliu (k).
13.00 Talentų ringas (k).
14.30 Popietė su Algimantu Čekuoliu (k).
15.00 Kultūrų kryžkelė.
15.15 Maiklos nuotykiai gamtoje.
15.45 Fliperis.
16.15 Makleodo dukterys.
17.10 Senis.
18.15 Šiandien.
18.45 Komisaras Reksas.
20.25 Loterija „Perlas”.
20.30 Panorama.
21.10 Nelly Paltinienės jubiliejinis koncertas.
22.04 Loterija „Perlas”.
22.06 Nelly Paltinienės jubiliejinis koncertas.

2010-01-09 - Šeštadienis
8.00 Kelias.
8.15 Tufiai ir Tuniai.
8.30 Pašėlę Tornberiai.
8.55 Paslapčių sodas.
9.23 Aviukas Šonas.
9.30 Gimtoji žemė.
10.00 Ryto suktinis su Zita Kelmickaite.
11.30 Durys atsidaro.
12.15 Pulsas.
12.45 Labiau už viską.
13.45 Klausimėlis.
14.00 Jūrų žvalgas.
15.00 Pirmieji žmonės kosmose.
16.00 Žinios.
16.10 Sveikinimų koncertas.
18.00 Loterija „Tuzinas auksinių”.
18.30 Aligatorius. Drama.
20.25 Loterija „Perlas”.
20.30 Panorama.
21.00 Pasaulio panorama.
21.30 Everestas. Drama.

2010-01-10 - Sekmadienis
8.15 Tufiai ir Tuniai.
8.30 Pašėlę Tornberiai.
8.55 Paslapčių sodas.
9.23 Aviukas Šonas.
9.30 Ragai ir kanopos sugrįžta.
10.00 Gustavo enciklopedija.
10.30 Tele bim-bam vaikų svajonės.
11.00 Talentų ringas.
12.44 Kinijos miškai.
13.30 Mis Marpl. „Bergtramo” viešbutis.
15.30 Šventadienio mintys.
16.00 Žinios.
16.10 Nebūsiu gangsteris, brangioji. Veiksmo f.
17.45 Klausimėlis.
18.00 Septynios Kauno dienos.
18.30 Popietė su Algimantu Čekuoliu.
19.00 Keliaukim!
19.30 Bėdų turgus.
20.30 Panorama.
20.45 Savaitė.
21.15 „Volisė ir Edvardas”. Drama.

2010-01-11 - Pirmadienis
6.00 Labas rytas.
9.00 Senis (k).
10.05 Komisaras Reksas (k).
11.00 Tarp Rytų ir Vakarų.
12.00 Bėdų turgus (k).
13.00 Keliaukim į Gruziją per žmonių širdis (k).
13.45 Klausimėlis (k).
14.00 Pasaulio Lotynų Amerikos sportinių šokių ansamblių čempionatas (k).
15.00 Kultūrų kryžkelė.
15.15 Maiklos nuotykiai gamtoje.
15.45 Fliperis.
16.15 Makleodo dukterys.
17.15 Diagnozė: Žmogžudystė.
18.15 Šiandien.
18.45 Senis.
19.55 Idėjų metas.
20.25 Loterija „Perlas”.
20.30 Panorama.
21.30 Savaitės atgarsiai.
22.04 Loterija „Perlas”.
22.08 Savaitės atgarsiai.
22.30 Vakaro žinios.
22.45 Dingę.

2010-01-12 - Antradienis
06.00 Labas rytas.
09.00 Senis (k).
10.05 Diagnozė. Žmogžudystė (k).
11.00 Ant svarstyklių.
12.00 Laisvės gynėjų dienai.
13.30 Tik nereikia mūsų gąsdinti.
14.00 Savaitės atgarsiai (k).
15.00 Kultūrų kryžkelė.
15.15 Gyvūnų gelbėtojai.
15.45 Fliperis.
16.15 Makleodo dukterys.
17.15 Diagnozė. Žmogžudystė.
18.15 Šiandien.
18.45 Mes būsim.
19.00 Ceremonialas Nepriklausomybės aikštėje prie Seimo rūmų.
19.30 Koncertas laisvės gynėjų dienai.
19.55 Žurnalisto tyrimas.
20.25 Loterija „Perlas”.
20.30 Panorama.
21.30 Pinigų karta.
22.04 Loterija „Perlas”.
22.08 Pinigų karta.
22.30 Vakaro žinios.
22.45 Giesmių giesmė.
23.10 Vienos kriminalinė policija.

2010-01-13 - Trečiadienis
06.00 Labas rytas.
09.00 Diagnozė. Žmogžudystė (k).
10.00 Iškilmingas Seimo posėdis Laisvės gynėjų dienai paminėti.
11.30 Giesmių giesmė.
12.00 Valstybės vėliavos pakėlimo ceremonija Nepriklausomybės aikštėje.
12.20 Gėlė ant tako.
13.30 Ryto suktinis su Zita Kelmickaite (k).
??:?? 15.00
15.15 Gyvūnų gelbėtojai.
15.45 Fliperis.
16.15 Makleodo dukterys.
17.15 Laisvės gynėjų dienai.
17.30 Laisvės gynėjų diena. Šv. Mišių transliacija iš Vilniaus arkikatedros bazilikos.
18.30 Šiandien.
18.55 Mergina ir tankai.
19.55 Stilius.
20.25 Loterija „Perlas”.
20.30 Panorama.
21.30 Teisė žinoti.
22.04 Loterija „Perlas”.
22.08 Teisė žinoti.
22.30 Vakaro žinios.
22.45 Veronikos Povilionienės laisvės dainų koncertas „Mūsų Lietuva”.

2010-01-14 - Ketvirtadienis
6.00 Labas rytas.
9.00 Komisaras Reksas (k).
10.00 Makleodo dukterys (k).
11.00 Forumas.
12.00 Teisė žinoti (k).
13.00 Lietuvos vardo tūkstantmečiui paminėti (k).
14.30 Tele bim-bam vaikų svajonės (k).
15.00 Kultūrų kryžkelė.
15.15 Gyvūnų gelbėtojai.
15.45 Fliperis.
16.15 Makleodo dukterys.
17.15 Diagnozė: Žmogžudystė.
18.15 Šiandien.
18.45 Senis.
19.55 Gamtos patruliai.
20.25 Loterija „Perlas”.
20.30 Panorama.
21.30 Nacionalinė paieškų tarnyba.
22.04 Loterija „Perlas”.
22.08 Nacionalinė paieškų tarnyba.
22.30 Vakaro žinios.
22.45 Skausmo žudikė Džein.

2010-01-15 - Penktadienis
6.00 Labas rytas.
9.00 Senis (k).
10.05 Diagnozė: žmogžudystė (k).
11.00 Akiračiai.
12.00 Nacionalinė paieškų tarnyba (k).
13.00 Talentų ringas (k).
14.30 Popietė su Algimantu Čekuoliu (k).
15.00 Kultūrų kryžkelė.
15.15 Gyvūnų gelbėtojai.
15.45 Fliperis.
16.15 Makleodo dukterys.
17.15 Diagnozė: žmogžudystė.
18.15 Šiandien.
18.45 Klausimėlis.
19.00 Lietuvos tūkstantmečio vaikai.
20.25 Loterija „Perlas”.
20.30 Panorama.
21.30 Duokim garo!
22.04 Loterija „Perlas”.
22.08 Duokim garo!
23.00 Valstybės saugumas. Karinė drama.

2010-01-16 - Šeštadienis
8.00 Krikščionio žodis.
8.15 Tufiai ir Tuniai.
8.30 Pašėlę Tornberiai.
8.55 Paslapčių sodas.
9.23 Aviukas Šonas.
9.30 Gimtoji žemė.
10.00 Ryto suktinis su Zita Kelmickaite.
11.30 Durys atsidaro.
12.15 Pulsas.
12.45 Labiau už viską.
13.45 Klausimėlis.
14.00 Jūrų žvalgas.
15.00 Gyvenimas už sienos.
16.00 Žinios.
16.10 Sveikinimų koncertas.
17.30 Ledo ritulio rungtynės. Elektrėnų „Energija” – Liepojos „Metallurgs”.
18.15 Loterija „Tuzinas auksinių”.
18.45 Ledo ritulio rungtynės. Elektrėnų „Energija” – Liepojos „Metallurgs”.
20.25 Loterija „Perlas”.
20.30 Panorama.
21.00 Pasaulio panorama.
21.30 Geriausių 2009 m. Lietuvos sportininkų pagerbimo vakaras.
23.00 Policininkas iš Los Andželo.

2010-01-17 - Sekmadienis
8.15 Tufiai ir Tuniai.
8.30 Pašėlę Tornberiai.
8.55 Paslapčių sodas.
9.23 Aviukas Šonas.
9.30 Ragai ir kanopos sugrįžta.
10.00 Gustavo enciklopedija.
10.30 Tele bim-bam vaikų svajonės.
11.00 Talentų ringas.
12.45 Kinijos miškai.
13.30 Mis Marpl. Rugiai kišenėje.
15.30 Šventadienio mintys.
16.00 Žinios.
16.10 LKS aukso fondas. Amžinoji šviesa.
18.00 Septynios Kauno dienos.
18.30 Popietė su Algimantu Čekuoliu.
19.00 Keliaukim!
19.30 Bėdų turgus.
20.30 Panorama.
20.45 Savaitė.
21.15 Geležinkelis. Drama.

2010-01-18 - Pirmadienis
6.00 Labas rytas.
9.00 Makleodo dukterys (k).
10.05 Diagnozė: žmogžudystė (k).
11.00 Tarp Rytų ir Vakarų.
12.00 Bėdų turgus (k).
13.00 Duokim garo! (k).
14.30 Stilius (k).
15.00 Kultūrų kryžkelė.
15.15 Gyvūnų gelbėtojai.
15.45 Fliperis.
16.15 Makleodo dukterys.
17.15 Diagnozė: žmogžudystė.
18.15 Šiandien.
18.45 Senis.
19.55 Idėjų metas.
20.25 Loterija „Perlas”.
20.30 Panorama.
21.20 Savaitės atgarsiai.
22.04 Loterija „Perlas”.
22.30 Vakaro žinios.
22.45 Dingę. Praeitis, dabartis ir ateitis.

2010-01-19 - Antradienis
6.00 Labas rytas.
9.00 Senis (k).
10.05 Diagnozė: žmogžudystė (k).
11.00 Ant svarstyklių.
12.00 Savaitės atgarsiai (k).
13.00 Sveikinimų koncertas (k).
14.15 Tele bim-bam (k).
14.45 Klausimėlis (k).
15.00 Kultūrų kryžkelė.
15.15 Gyvūnų gelbėtojai.
15.45 Fliperis.
16.15 Makleodo dukterys.
17.15 Diagnozė: žmogžudystė.
18.15 Šiandien.
18.45 Žurnalisto tyrimas.
19.30 Europos dailiojo čiuožimo čempionatas.
20.25 Loterija „Perlas”.
20.30 Panorama.
21.10 Europos dailiojo čiuožimo čempionatas.
22.04 Loterija „Perlas”.
22.30 Vakaro žinios.
22.45 Europos dailiojo čiuožimo čempionatas.
23.15 Vienos kriminalinė policija.

2010-01-20 - Trečiadienis
6.00 Labas rytas.
9.00 Makleodo dukterys (k).
10.05 Diagnozė: žmogžudystė (k).
11.00 Toks gyvenimas.
12.00 Europos dailiojo čiuožimo čempionatas.
14.00 Gustavo enciklopedija (k).
14.30 Europos dailiojo čiuožimo čempionatas.
16.15 Makleodo dukterys.
17.15 Diagnozė: žmogžudystė.
18.15 Šiandien.
18.45 Klausimėlis.
19.00 Europos dailiojo čiuožimo čempionatas.
19.40 Stilius.
20.25 Loterija „Perlas”.
20.30 Panorama.
21.10 Europos dailiojo čiuožimo čempionatas.
22.04 Loterija „Perlas”.
22.30 Vakaro žinios.
22.45 Europos dailiojo čiuožimo čempionatas.
23.15 Vienos kriminalinė policija.

2010-01-21 - Ketvirtadienis
6.00 Labas rytas.
9.00 Makleodo dukterys (k).
10.05 Diagnozė: žmogžudystė (k). 
11.00 Forumas.
12.00 Žurnalisto tyrimas (k).
12.45 Klausimėlis (k).
13.00 Europos dailiojo čiuožimo čempionatas.
17.15 Diagnozė: žmogžudystė.
18.15 Šiandien.
18.45 Europos dailiojo čiuožimo čempionatas.
19.30 Gamtos patruliai.
20.25 Loterija „Perlas”.
20.30 Panorama.
21.10 Europos dailiojo čiuožimo čempionatas.
22.04 Loterija „Perlas”.
22.30 Vakaro žinios.
22.45 Europos dailiojo čiuožimo čempionatas.
23.15 Skausmo žudikė Džein.

2010-01-22 - Penktadienis
6.00 Labas rytas.
9.00 Gyvenimas už sienos (k).
10.05 Diagnozė: žmogžudystė (k).
11.00 Akiračiai.
12.00 Gamtos patruliai (k).
13.00 Europos dailiojo čiuožimo čempionatas.
16.50 Popietė su Algimantu Čekuoliu (k).
17.15 Diagnozė: žmogžudystė.
18.15 Šiandien.
18.45 Klausimėlis.
19.00 Lietuvos tūkstantmečio vaikai.
20.25 Loterija „Perlas”.
20.30 Panorama.
21.10 Europos dailiojo čiuožimo čempionatas.
22.04 Loterija „Perlas”.

2010-01-23 - Šeštadienis
8.00 Kelias.
8.15 Tufiai ir Tuniai.
8.30 Pašėlę Tornberiai.
8.55 Paslapčių sodas.
9.23 Aviukas Šonas.
9.30 Gimtoji žemė.
10.00 Ryto suktinis su Zita Kelmickaite.
11.30 Durys atsidaro.
12.15 Pulsas.
12.45 Labiau už viską.
13.30 Europos dailiojo čiuožimo čempionatas.
14.00 Jūrų žvalgas.
15.00 Europos dailiojo čiuožimo čempionatas.
16.00 Pertraukoje – Žinios.
16.10 Europos dailiojo čiuožimo čempionatas.
18.00 Loterija „Tuzinas auksinių”.
18.30 Sveikinimų koncertas.
20.25 Loterija „Perlas”.
20.30 Panorama.
21.00 Pasaulio panorama.
21.30 Triumfo arka.

2010-01-24 - Sekmadienis
8.15 Tufiai ir Tuniai.
8.30 Pašėlę Tornberiai.
8.55 Paslapčių sodas.
9.23 Aviukas Šonas.
9.30 Ragai ir kanopos sugrįžta.
10.00 Gustavo enciklopedija.
10.30 Tele bim-bam.
11.00 Talentų ringas.
12.40 Kinijos miškai.
13.30 Mis Marpl. Žudyti lengva.
15.30 Europos dailiojo čiuožimo čempionato parodomoji programa.
16.00 Pertraukoje – Žinios.
16.10 Europos dailiojo čiuožimo čempionato parodomoji programa.
18.00 Septynios Kauno dienos.
18.30 Popietė su Algimantu Čekuoliu.
19.00 Keliaukim!
19.30 Bėdų turgus.
20.30 Panorama.
20.45 Savaitė.
21.15 Daugiau saulės, daugiau šviesos.

2010-01-25 - Pirmadienis
06.00 Labas rytas.
09.00 Geriausių 2009 m. Lietuvos sportininkų pagerbimo vakaras (k).
10.05 Diagnozė. žmogžudystė (k).
11.00 Tarp Rytų ir Vakarų.
12.00 Europos dailiojo čiuožimo čempionato parodomoji programa (k).
14.25 Stilius (k).
15.00 Kultūrų kryžkelė.
15.15 Gyvūnų gelbėtojai.
15.45 Fliperis.
16.15 Makleodo dukterys.
17.15 Diagnozė. žmogžudystė.
18.15 Šiandien.
18.45 Senis.
19.55 Idėjų metas.
20.25 Loterija „Perlas”.
20.30 Panorama.
21.20 Savaitės atgarsiai.
22.04 Loterija „Perlas”.
22.30 Vakaro žinios.
22.45 Dingę.

2010-01-26 - Antradienis
06.00 Labas rytas.
09.00 Senis (k).
10.05 Diagnozė. žmogžudystė (k).
11.00 Ant svarstyklių.
12.00 Savaitės atgarsiai (k).
13.00 Sveikinimų koncertas (k).
14.45 Klausimėlis (k).
15.00 Kultūrų kryžkelė.
15.15 Gyvūnų gelbėtojai.
15.45 Fliperis.
16.15 Makleodo dukterys.
17.15 Diagnozė. žmogžudystė.
18.15 Šiandien.
18.45 Senis.
19.55 Žurnalisto tyrimas.
20.25 Loterija „Perlas”.
20.30 Panorama.
21.20 Pinigų karta.
22.04 Loterija „Perlas”.
22.30 Vakaro žinios.
22.45 Vienos kriminalinė policija.

2010-01-27 - Trečiadienis
06.00 Labas rytas.
09.00 Senis (k).
10.05 Diagnozė. žmogžudystė (k).
11.00 Toks gyvenimas.
12.00 Pinigų karta (k).
13.00 Ryto suktinis su Zita Kelmickaite (k).
14.30 Gustavo enciklopedija (k).
15.00 Kultūrų kryžkelė.
15.15 Gyvūnų gelbėtojai.
15.45 Fliperis.
16.15 Namelis prerijose.
17.15 Diagnozė. žmogžudystė.
18.15 Šiandien.
18.45 Senis.
19.55 Stilius.
20.25 Loterija „Perlas”.
20.30 Panorama.
21.20 Teisė žinoti.
22.04 Loterija „Perlas”.
22.30 Vakaro žinios.
22.45 Vienos kriminalinė policija.

2010-01-28 - Ketvirtadienis
06.00 Labas rytas.
09.00 Senis (k).
10.05 Diagnozė. žmogžudystė (k).
11.00 Forumas.
12.00 Teisė žinoti (k).
13.00 Lietuvos tūkstantmečio vaikai (k).
14.30 Tele bim-bam (k).
15.00 Kultūrų kryžkelė.
15.15 Gyvūnų gelbėtojai.
15.45 Fliperis.
16.15 Namelis prerijose.
17.15 Diagnozė. žmogžudystė.
18.15 Šiandien.
18.45 Senis.
19.55 Gamtos patruliai.
20.25 Loterija „Perlas”.
20.30 Panorama.
21.20 Nacionalinė paieškų tarnyba.
22.04 Loterija „Perlas”.
22.30 Vakaro žinios.
22.45 Skausmo žudikė Džein.

2010-01-29 - Penktadienis
06.00 Labas rytas.
09.00 Senis (k).
10.05 Diagnozė. žmogžudystė (k).
11.00 Akiračiai.
12.00 Nacionalinė paieškų tarnyba (k).
13.00 Talentų ringas (k).
14.30 Popietė su Algimantu Čekuoliu (k).
15.00 Kultūrų kryžkelė.
15.15 Gyvūnų gelbėtojai.
15.45 Fliperis.
16.15 Namelis prerijose.
17.15 Diagnozė. žmogžudystė.
18.15 Šiandien.
18.45 Klausimėlis.
19.00 Lietuvos tūkstantmečio vaikai.
20.25 Loterija „Perlas”.
20.30 Panorama.
21.20 Duokim garo!
22.04 Loterija „Perlas”.
23.00 Volkeris, Teksaso reindžeris. išbandymas ugnimi.

2010-01-30 - Šeštadienis
08.00 Krikščionio žodis.
08.15 Tufiai ir Tuniai.
08.30 Pašėlę Tornberiai.
08.55 Paslapčių sodas.
09.23 Aviukas Šonas.
09.30 Gimtoji žemė.
10.00 Ryto suktinis su Zita Kelmickaite.
11.30 Durys atsidaro.
12.15 Pulsas.
12.45 Labiau už viską.
13.45 Klausimėlis.
14.00 Jūrų žvalgas.
15.00 Kur stovėjo Berlyno siena?
16.00 Žinios
16.10 Sveikinimų koncertas.
18.00 Loterija „Tuzinas auksinių”.
18.30 Kaip nužudyti savo žmoną. Komedija.
20.25 Loterija „Perlas”.
20.30 Panorama.
21.00 Pasaulio panorama.
21.30 LRT „Bitinukai 2009”.
23.00 Kraujo broliai. Trileris.

2010-01-31 - Sekmadienis
08.15 Tufiai ir Tuniai.
08.30 Pašėlę Tornberiai.
08.55 Paslapčių sodas.
09.23 Aviukas Šonas.
09.30 Ragai ir kanopos sugrįžta.
10.00 Gustavo enciklopedija.
10.30 Tele bim-bam.
11.00 Talentų ringas.
12.45 Ui kalnų arbatos kultūra.
13.20 Tulou. Keistieji Fudziano bokštai.
13.45 Mis Marpl. Kodėl nepaklausė Evans?
15.30 Šventadienio mintys.
16.00 Žinios.
16.10 LKS aukso fondas. Jausmai.
17.45 Klausimėlis.
18.00 Septynios Kauno dienos.
18.30 Popietė su Algimantu Čekuoliu.
19.00 Keliaukim!
19.30 Bėdų turgus.
20.30 Panorama.
20.45 Savaitė.
21.15 Deimantai. Trileris.

-----
Vasaris
-----
2010-02-01 - Pirmadienis
6.00 Labas rytas.
9.00 „Namelis prerijose” (k).
10.05 Diagnozė: žmogžudystė (k).
11.00 Tarp Rytų ir Vakarų.
12.00 Bėdų turgus (k).
13.00 Duokim garo! (k).
14.30 Stilius (k).
15.00 Kultūrų kryžkelė.
15.15 Gyvūnų gelbėtojai.
15.45 Fliperis.
16.15 „Namelis prerijose”.
17.15 „Diagnozė: žmogžudystė”.
18.15 Šiandien.
18.45 Senis.
19.55 Idėjų metas.
20.25 Loterija „Perlas”.
20.30 Panorama.
21.20 Savaitės atgarsiai.
22.04 Loterija „Perlas”.
22.30 Vakaro žinios.
22.45 Dingę.

2010-02-02 - Antradienis
6.00 Labas rytas.
9.00 Senis (k).
10.05 Diagnozė: žmogžudystė (k).
11.00 Ant svarstyklių.
12.00 Savaitės atgarsiai (k).
13.00 Sveikinimų koncertas (k).
14.45 Klausimėlis (k).
15.00 Kultūrų kryžkelė.
15.15 Gyvūnų gelbėtojai.
15.45 Fliperis.
16.15 „Namelis prerijose”.
17.15 Diagnozė: žmogžudystė.
18.15 Šiandien.
18.45 Senis.
19.55 Žurnalisto tyrimas.
20.25 Loterija „Perlas”.
20.30 Panorama.
21.20 Pinigų karta.
22.04 Loterija „Perlas”.
22.30 Vakaro žinios.
22.45 Vienos kriminalinė policija. Trileris. 

2010-02-03 - Trečiadienis
6.00 Labas rytas.
9.00 Senis (k).
10.05 Diagnozė: žmogžudystė (k).
11.00 Toks gyvenimas.
12.00 Pinigų karta (k).
13.00 Ryto suktinis su Zita Kelmickaite (k).
14.30 Gustavo enciklopedija (k).
15.00 Kultūrų kryžkelė.
15.15 Gyvūnų gelbėtojai.
15.45 Fliperis.
16.15 Namelis prerijose.
17.15 Diagnozė: žmogžudystė.
18.15 Šiandien.
18.45 Senis.
19.55 Stilius.
20.25 Loterija „Perlas”.
20.30 Panorama.
21.20 Teisė žinoti.
22.04 Loterija „Perlas”.
22.30 Vakaro žinios.
22.45 Vienos kriminalinė policija.

2010-02-04 - Ketvirtadienis
6.00 Labas rytas.
9.00 Senis (k).
10.05 Diagnozė: žmogžudystė (k).
11.00 Forumas.
12.00 Teisė žinoti (k).
13.00 Lietuvos tūkstantmečio vaikai (k).
14.30 Tele bim-bam (k).
15.00 Kultūrų kryžkelė.
15.15 Gyvūnų gelbėtojai.
15.45 Fliperis.
16.15 Namelis prerijose.
17.15 Diagnozė: žmogžudystė.
18.15 Šiandien.
18.45 Senis.
19.55 Gamtos patruliai .
20.25 Loterija „Perlas”.
20.30 Panorama.
21.20 Nacionalinė paieškų tarnyba.
22.04 Loterija „Perlas”.
22.30 Vakaro žinios.
22.45 Skausmo žudikė Džein.

2010-02-05 - Penktadienis
6.00 Labas rytas.
9.00 Senis (k).
10.05 Diagnozė: žmogžudystė (k).
11.00 Akiračiai.
12.00 Nacionalinė paieškų tarnyba (k).
13.00 Talentų ringas (k).
14.30 Popietė su Algimantu Čekuoliu (k).
15.00 Kultūrų kryžkelė.
15.15 Gyvūnų gelbėtojai.
15.45 Fliperis.
16.15 Namelis prerijose.
17.15 Diagnozė: žmogžudystė.
18.15 Šiandien.
18.45 Klausimėlis.
19.00 Lietuvos tūkstantmečio vaikai.
20.25 Loterija „Perlas”.
20.30 Panorama.
21.20 Duokim garo!
22.04 Loterija „Perlas” (pertraukoje).
23.00 Dvaras prie šaltojo upelio. Trileris.

2010-02-06 - Šeštadienis
8.00 Kelias.
8.15 Tufiai ir Tuniai.
8.30 Pašėlę Tornberiai.
8.55 Paslapčių sodas.
9.20 Aviukas Šonas.
9.30 Gimtoji žemė.
10.00 Ryto suktinis su Zita Kelmickaite.
11.30 Durys atsidaro.
12.15 Pulsas.
12.30 LRT Didžioji moterų rankinio taurė. Finalas. „Eastcon AG”-„VPU Eglė Šviesa”.
14.05 Vyrų rinktinė 2011 m. pasaulio rankinio čempionato atrankos turnyre.
14.30 LRT Didžioji vyrų rankinio taurė. Finalas. Kauno „Lūšis”- Klaipėdos „Dragūnas”.
15.00 Pertraukoje – Žinios.
15.10 LRT Didžioji vyrų rankinio taurė. Finalas. Kauno „Lūšis”- Klaipėdos „Dragūnas”.
16.10 Sveikinimų koncertas.
18.00 Loterija „Tuzinas auksinių”. „Taiklus metimas”. Sportinė drama.
20.25 Loterija „Perlas”.
20.30 Panorama.
21.00 Pasaulio panorama.
21.30 „Užmaršties smėlynai”. Nuotykių f.
23.10 „Meilė iki mirties”. Melodrama.

2010-02-07 - Sekmadienis
8.15 Tufiai ir Tuniai.
8.30 Pašėlę Tornberiai.
8.55 Paslapčių sodas.
9.20 Aviukas Šonas.
9.30 Ragai ir kanopos sugrįžta.
10.00 Gustavo enciklopedija.
10.30 Tele bim-bam.
