Nickelodeon
-----
Sausis
-----
2026-01-01 - Ketvirtadienis
15:20 Smurfai: Smurfaudra netenka galių / Gausybės ragas (S1E17) (Les Schtroumpfs). Animacinis, fantastinis, visai šeimai. JAV, Vokietija, Prancūzija, Belgija, 2022
15:45 Kasagrandes: Operacija popžvaigždė (S2E19) (The Casagrandes). Animacinis, fantastinis, visai šeimai. JAV, 2021
16:10 Kasagrandes: Trenerė / Liežuvautoja (S2E20) (The Casagrandes). Animacinis, fantastinis, visai šeimai. JAV, 2021
16:35 Wylde Pak: Kelionė pas ūdras (S1E13). Animacinis, visai šeimai, komedija. JAV, 2025
16:55 Wylde Pak: Kanjono slėnio mėsos kukulis (S1E10). Animacinis, visai šeimai, komedija. JAV, 2025
17:05 Kempiniukas Plačiakelnis: Burbulų miestas / Merginų diena (S11E240) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2018
17:30 Kempiniukas Plačiakelnis: Voverė medūza / Sliūlas (S11E241) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2018
17:50 Kempiniukas Plačiakelnis: Gyvybės draudimas (S10E210) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2017
18:05 Kempiniukas Plačiakelnis: Keverzolaikio prakeiksmas / Gorilos kostiumo diena (S16E321) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2025
18:30 Kasagrandes: Lalolendas / Auklė (S2E16) (The Casagrandes). Animacinis, fantastinis, visai šeimai. JAV, 2021
18:50 Kasagrandes (S1E14) (The Casagrandes). Animacinis, fantastinis, visai šeimai. JAV, 2019
19:05 Wylde Pak: Galios mėsos / Pas Negyvėlį Edą (S1E5). Animacinis, visai šeimai, komedija. JAV, 2025
19:25 Griausmingieji: Po priedanga: Klaidingos galios (S1E2) (The Thundermans: Undercover). Veiksmo, fantastinis, visai šeimai. JAV, 2025
19:50 Pavojingos pajėgos: Kiborgas tarp mūsų (S2E3) (Danger Force). Visai šeimai, komedija, veiksmo. JAV, 2021
20:15 Pavojingos pajėgos: Henris tarp mūsų (S2E4) (Danger Force). Visai šeimai, komedija, veiksmo. JAV, 2021
20:35 Pavojingasis Henris: Linksmųjų Babalų Ašaros (S1E5) (Henry Danger). Veiksmo, visai šeimai, komedija. JAV, 2014
21:00 Pavojingasis Henris: Pavaduojantis Mokytojas (S1E6) (Henry Danger). Veiksmo, visai šeimai, komedija. JAV, 2014
21:25 Kasagrandes: Namų patobulinimas / Nedalomas dėmesys (S2E9) (The Casagrandes). Animacinis, fantastinis, visai šeimai. JAV, 2021
21:45 Kasagrandes: Karatė / Takų miestas (S2E10) (The Casagrandes). Animacinis, fantastinis, visai šeimai. JAV, 2021
22:10 Wylde Pak (S1E3).
22:30 Kempiniukas Plačiakelnis: Kas bijo pono Žnypliaus / Žuvis, vardu Sendė (S15E318) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2022
22:55 Kempiniukas Plačiakelnis: Kyla bangos / Kapitonas Kvazaras: Kita versija (S15E319) (SpongeBob SquarePants).
23:15 Kempiniukas Plačiakelnis: Lėktuvas į jūrą (S13E277) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2020
23:30 Kasagrandes: Užkandžių paktas / Siauboskopas (S1E4) (The Casagrandes). Animacinis, fantastinis, visai šeimai. JAV, 2019
23:55 Kasagrandes: Arr šeimoje / Radėjai verksniai (S1E5) (The Casagrandes). Animacinis, fantastinis, visai šeimai. JAV, 2019

2026-01-28 - Trečiadienis
00:15 Wylde Pak: Kariai atakuoja valstybę / Sungandel (S1E9). Animacinis, visai šeimai, komedija. JAV, 2025
00:40 Wylde Pak: Kanjono slėnio mėsos kukulis / Lipnūs pirštai (S1E10). Animacinis, visai šeimai, komedija. JAV, 2025
01:00 Kempiniukas Plačiakelnis: Nėrimas į viršų / Buteliuko vagys (S11E230) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2018
01:25 Kempiniukas Plačiakelnis: Mano koja / Rašalo limonadas (S11E231) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2018
01:50 Kempiniukas Plačiakelnis: Kalmaro gynyba (S9E183) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2012
02:05 Patriko žvaigždžių šou: Maži Pataužos / Priešistorinis Patriko Žvaigždės šou (S1E20) (The Patrick Star Show). Animacinis, fantastinis,
02:25 Patriko žvaigždžių šou: Pačiukas / Kaitalionės (S3E7) (The Patrick Star Show). Animacinis, fantastinis, komedija. JAV, 2024
02:50 Patriko žvaigždžių šou: A Fool Schooled (S3E9) (The Patrick Star Show). Animacinis, fantastinis, komedija. JAV, 2024
03:00 Griausmingieji: Po priedanga: Žiauri vasara (S2E6) (The Thundermans: Undercover). Veiksmo, fantastinis, visai šeimai. JAV, 2025
03:25 Griausmingieji: Po priedanga: Nesibaigianti vasara (S2E7) (The Thundermans: Undercover). Veiksmo, fantastinis, visai šeimai. JAV, 2025
03:50 Pavojingasis Henris: Kvadrato Pavojus (S3E11) (Henry Danger). Veiksmo, visai šeimai, komedija. JAV, 2016
04:15 Pavojingasis Henris: Teranoso batas (S5E32) (Henry Danger). Veiksmo, visai šeimai, komedija. JAV, 2020
04:35 Pavojingos pajėgos: Didysis Dinamitas (S3E3) (Danger Force). Visai šeimai, komedija, veiksmo. JAV, 2023
05:00 Aš Karlė: IThink Jie pasibučiavo (S2E27) (ICarly). Melodrama, visai šeimai, komedija. JAV, 2009
05:25 Aš Karlė: IKosmosas (S2E39) (ICarly). Melodrama, visai šeimai, komedija. JAV, 2010
05:50 Nugalėtoja: Tori the Zombie (S1E5) (Victorious). Melodrama, visai šeimai, drama. JAV, 2010
06:00 Kempiniukas Plačiakelnis: Burbulų miestas / Merginų diena (S11E240) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2018
06:25 Kempiniukas Plačiakelnis: Voverė medūza / Sliūlas (S11E241) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2018
06:45 Kempiniukas Plačiakelnis: Priežiūra (S12E253) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2020
07:00 Patriko žvaigždžių šou: Patriko praktiniai juokeliai / Patriką traukia per dantį (S3E8) (The Patrick Star Show). Animacinis, fantastinis, komedija. JAV, 2024
07:20 Patriko žvaigždžių šou: Neliko idėjų plytų / Pamoka kvaileliui (S3E9) (The Patrick Star Show). Animacinis, fantastinis, komedija. JAV, 2024
07:45 Patriko žvaigždžių šou: Namuose, ieškomas (S2E12) (The Patrick Star Show). Animacinis, fantastinis, komedija. JAV, 2024
07:55 Triukšmingi namai: Naikinantis apetitas / Neteisingai apkaltintas (S5E26) (The Loud House). Animacinis, visai šeimai, komedija. JAV, 2022
08:20 Triukšmingi namai: Pavojus dovanai / Įtampa dėl vaidmens (S6E1) (The Loud House). Animacinis, visai šeimai, komedija. JAV, 2021
08:45 Triukšmingi namai: Neišvažiuok / Tetos Pemės ledainė (S6E2) (The Loud House). Animacinis, visai šeimai, komedija. JAV, 2022
08:55 Kempiniukas Plačiakelnis: Keverzolaikio prakeiksmas / Gorilos kostiumo diena (S16E321) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2025
09:20 Kempiniukas Plačiakelnis: Pliaukšio dienos (S13E278) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2022
09:30 Wylde Pak: Užtrauktuko principo etiketas (S2E1). Animacinis, visai šeimai,
09:50 Wylde Pak: Lipnūs pirštai (S1E10). Animacinis, visai šeimai, komedija. JAV, 2025
10:00 Kempiniukas Plačiakelnis: Ūkininkai / Garis ir Spotas (S12E242) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2019
10:20 Wylde Pak: Kur yra valia, ten yra kelias / Pasiklydęs padaže (S1E11). Animacinis, visai šeimai, komedija. JAV, 2025
10:25 Kempiniukas Plačiakelnis: Juokeliai / Nešvaruolis (S12E243) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2019
10:40 Wylde Pak: Sek pabarstukus / Kanjono slėnis prieš Dirką (S1E12). Animacinis, visai šeimai, komedija. JAV, 2025
11:05 Pavojingos pajėgos: Gatvės kovos (S2E19) (Danger Force). Visai šeimai, komedija, veiksmo. JAV, 2022
11:30 Pavojingasis Henris: Galima apokalipsė (S5E23) (Henry Danger). Veiksmo, visai šeimai, komedija. JAV, 2019
11:55 Vėžliukai nindzės: mutantų siautėjimas: Rafas prieš vandenį (S1E7) (Tales of the Teenage Mutant Ninja Turtles).
12:25 Wylde Pak: The Meatball of Canyon Valley / Sticky Fingers (S1E10).
12:50 Wylde Pak: Kaip sugauti pabaisą (S2E1). Animacinis, visai šeimai,
13:00 Kempiniukas Plačiakelnis: Burbulų miestas / Merginų diena (S11E240) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2018
13:25 Kempiniukas Plačiakelnis: Voverė medūza / Sliūlas (S11E241) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2018
13:50 Kempiniukas Plačiakelnis: Priežiūra (S12E253) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2020
14:00 Patriko žvaigždžių šou: Patriko praktiniai juokeliai / Patriką traukia per dantį (S3E8) (The Patrick Star Show). Animacinis, fantastinis, komedija. JAV, 2024
14:25 Patriko žvaigždžių šou: Neliko idėjų plytų / Pamoka kvaileliui (S3E9) (The Patrick Star Show). Animacinis, fantastinis, komedija. JAV, 2024
14:45 Patriko žvaigždžių šou: Namuose, ieškomas (S2E12) (The Patrick Star Show). Animacinis, fantastinis, komedija. JAV, 2024
15:00 Smurfai: Riteris Smurfalotas / Neužmirštuolė (S1E18) (Les Schtroumpfs). Animacinis, fantastinis, visai šeimai. JAV, Vokietija, Prancūzija, Belgija, 2021
15:20 Smurfai: Smurfų šou (S1E19) (Les Schtroumpfs). Animacinis, fantastinis, visai šeimai. JAV, Vokietija, Prancūzija, Belgija, 2021
15:30 Kempiniukas Plačiakelnis: Keistoji Įduba / Kalmaro nelaimės (S16E320) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2025
15:45 Kasagrandes: Senelio sėkmė / Ypatingosios bandelės (S3E1) (The Casagrandes). Animacinis, fantastinis, visai šeimai. JAV, 2021
15:55 Kempiniukas Plačiakelnis: Keverzolaikio prakeiksmas / Gorilos kostiumo diena (S16E321) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2025
16:10 Kasagrandes: Klyk meilės vardan / Pasimatymas su likimu (S3E2) (The Casagrandes). Animacinis, fantastinis, visai šeimai. JAV, 2021
16:30 Triukšmingi namai: Dovanotas arklys / Nusikaltimas ar bausmė (S1E10) (The Loud House). Animacinis, visai šeimai, komedija. JAV, 2015
16:35 Wylde Pak: Užtrauktuko principo etiketas (S2E1). Animacinis, visai šeimai,
16:50 Triukšmingi namai: Drugelio efektas / Žalias namas (S1E11) (The Loud House). Animacinis, visai šeimai, komedija. JAV, 2016
16:55 Wylde Pak: Lipnūs pirštai (S1E10). Animacinis, visai šeimai, komedija. JAV, 2025
17:05 Kempiniukas Plačiakelnis: Ūkininkai / Garis ir Spotas (S12E242) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2019
17:30 Kempiniukas Plačiakelnis: Juokeliai / Nešvaruolis (S12E243) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2019
17:55 Kempiniukas Plačiakelnis: Bėdos dėl trišakio (S10E211) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2017
18:00 Kempiniukas Plačiakelnis: Garstyčių Kasykla / Pirkinių Sąrašas (S11E232) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2018
18:05 Kempiniukas Plačiakelnis: Vairavimo mainų programa / Šiurpusis Krabas (S16E322) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2025
18:25 Kempiniukas Plačiakelnis: Prižiūrėti banginį / Valymas (S11E233) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2018
18:30 Kasagrandes: Šokis / Dantis ir pasekmės (S2E18) (The Casagrandes). Animacinis, fantastinis, visai šeimai. JAV, 2021
18:45 Kempiniukas Plačiakelnis: Aa, jūrų ežys! (S9E183) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2013
18:50 Kasagrandes: Skęsk arba plauk (S1E14) (The Casagrandes). Animacinis, fantastinis, visai šeimai. JAV, 2020
19:00 Triukšmingi namai: Tėčio liga (S9E11) (The Loud House). Animacinis, visai šeimai, komedija. JAV, 2025
19:10 Triukšmingi namai: Hologramų šėlionės (S9E11) (The Loud House). Animacinis, visai šeimai, komedija. JAV, 2025
19:25 Triukšmingi namai: Legendos / Prekybos centro pareiga (S2E22) (The Loud House). Animacinis, visai šeimai, komedija. JAV, 2017
19:45 Triukšmingi namai: Iš kur ta dviguba drąsa? (S4E25) (The Loud House). Animacinis, visai šeimai, komedija. JAV, 2020
19:55 Griausmingieji: Po priedanga: Meilė irštvoje (S2E8) (The Thundermans: Undercover). Veiksmo, fantastinis, visai šeimai. JAV, 2025
20:10 Pavojingos pajėgos: Kompiuteriniai žaidimai (S1E14) (Danger Force). Visai šeimai, komedija, veiksmo. JAV, 2020
20:20 Griausmingieji: Po priedanga: Karjera ar meilė? (S2E9) (The Thundermans: Undercover). Veiksmo, fantastinis, visai šeimai. JAV, 2025
20:35 Pavojingasis Henris: Kosmoso Akmuo (S1E8) (Henry Danger). Veiksmo, visai šeimai, komedija. JAV, 2014
20:45 Pavojingasis Henris: Pažintys (S5E33) (Henry Danger). Veiksmo, visai šeimai, komedija. JAV, 2020
21:10 Pavojingasis Henris: Požeminis pasimatymas (S5E34) (Henry Danger). Veiksmo, visai šeimai, komedija. JAV, 2020
21:25 Kasagrandes: Minkšta meilė / Ypatinga galia (S2E12) (The Casagrandes). Animacinis, fantastinis, visai šeimai. JAV, 2021
21:30 Pavojingoji jėga: Kapitonas majonezas (S1E2) (Danger Force). Visai šeimai, komedija, veiksmo. JAV, 2020
21:45 Kasagrandes: Senelių kova / Pokštai (S2E13) (The Casagrandes). Animacinis, fantastinis, visai šeimai. JAV, 2021
21:55 Aš Karlė: IPokštininkė (S3E4) (ICarly). Melodrama, visai šeimai, komedija. JAV, 2010
22:20 Aš Karlė: ISem mama (S3E5) (ICarly). Melodrama, visai šeimai, komedija. JAV, 2010
22:40 Nugalėtoja: Priešingas pasimatymas (S3E17) (Victorious). Melodrama, visai šeimai, drama. JAV, 2012
23:05 Sem ir Ketė: Serija iš nepavykusių kadrų (S1E28) (Sam & Cat). Visai šeimai, drama, komedija. JAV, 2013
23:20 Kempiniukas Plačiakelnis: Pliaukšio dienos (S13E278) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2022
23:30 Vėžliukai nindzės: mutantų siautėjimas: Rafas suka galvą (S1E3) (Tales of the Teenage Mutant Ninja Turtles).
23:55 Vėžliukai nindzės: mutantų siautėjimas: Donis sukaupia drąsą (S1E4) (Tales of the Teenage Mutant Ninja Turtles).

2026-01-29 - Ketvirtadienis
00:15 Kempiniukas Plačiakelnis: Nepakartojama susimažinanti kempinė / Sportas? (S10E212) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2017
00:20 Wylde Pak: Kur yra valia, ten yra kelias / Pasiklydęs padaže (S1E11). Animacinis, visai šeimai, komedija. JAV, 2025
00:40 Kempiniukas Plačiakelnis: Pabėgimas / Pamesti ir rasti daiktai (S10E213) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2017
01:05 Geriausias ir Geresnė: Kaktuso priežiūra / Antros duobutės košmaras (S1E1) (Best & Bester). Animacinis, visai šeimai, komedija. Anglija, Suomija, Kanada, 2022
01:30 Geriausias ir Geresnė: Viskas dėl kupros / Dainuok už maistą (S1E2) (Best & Bester). Animacinis, visai šeimai, komedija. Anglija, Suomija, Kanada, 2022
01:55 Geriausias ir Geresnė: Didysis žaidimas / Portretas (S1E3) (Best & Bester). Animacinis, visai šeimai, komedija. Anglija, Suomija, Kanada, 2022
02:05 Patriko žvaigždžių šou: Patriko šou parsiduoda / Neptūno pokylis (S1E21) (The Patrick Star Show). Animacinis, fantastinis,
02:15 Patriko žvaigždžių šou: Per daug Patrikų / Daug tofu dėl nieko (S2E10) (The Patrick Star Show). Animacinis, fantastinis, komedija. JAV, 2024
02:30 Patriko žvaigždžių šou: Patriko praktiniai juokeliai / Patriką traukia per dantį (S3E8) (The Patrick Star Show). Animacinis, fantastinis, komedija. JAV, 2024
02:40 Patriko žvaigždžių šou: Namuose, ieškomas / Išrink Patriko kelią (S2E12) (The Patrick Star Show). Animacinis, fantastinis, komedija. JAV, 2022
02:50 Patriko žvaigždžių šou: Get Ouch (S3E12) (The Patrick Star Show). Animacinis, fantastinis, komedija. JAV, 2024
03:05 Kempiniukas Plačiakelnis: Krabo komanda / Sapnų karalystė (S12E267) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2020
03:35 Kempiniukas Plačiakelnis: Vieta augintiniams (S13E268) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2020
03:45 Griausmingieji: Po priedanga: Banga ir prietarai (S1E11) (The Thundermans: Undercover). Veiksmo, fantastinis, visai šeimai. JAV, 2025
04:10 Pavojingos pajėgos: Čapa skambina namo (S2E20) (Danger Force). Visai šeimai, komedija, veiksmo. JAV, 2022
04:30 Pavojingasis Henris: Kapitono vaikas (S5E26) (Henry Danger). Veiksmo, visai šeimai, komedija. JAV, 2019
05:00 Vėžliukai nindzės: mutantų siautėjimas: Maikis griebia vadžias (S1E8) (Tales of the Teenage Mutant Ninja Turtles).
05:25 Wylde Pak: Kur yra valia, ten yra kelias / Pasiklydęs padaže (S1E11). Animacinis, visai šeimai, komedija. JAV, 2025
05:50 Wylde Pak: Wrong Text (S2E2). Animacinis, visai šeimai,
06:00 Kempiniukas Plačiakelnis: Ūkininkai / Garis ir Spotas (S12E242) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2019
06:25 Kempiniukas Plačiakelnis: Juokeliai / Nešvaruolis (S12E243) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2019
06:45 Kempiniukas Plačiakelnis: Linksma nakvynė (S12E253) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2018
07:00 Patriko žvaigždžių šou: Lauk, Skaudžiuk / Gyvi tėčių juokeliai (S3E12) (The Patrick Star Show). Animacinis, fantastinis, komedija. JAV, 2024
07:20 Patriko žvaigždžių šou: Situacijų komedijų žvaigždės / Šou turi tęstis... žiovulys (S4E1) (The Patrick Star Show). Animacinis, fantastinis, komedija. JAV, 2025
07:45 Patriko žvaigždžių šou: Išsirink Patriko kelią (S2E12) (The Patrick Star Show). Animacinis, fantastinis, komedija. JAV, 2024
07:55 Triukšmingi namai: Pašaipų valanda / Neveiksmingi pertvarkymai (S6E5) (The Loud House). Animacinis, visai šeimai, komedija. JAV, 2022
08:20 Triukšmingi namai: Kova su žiogu / Įniršis (S6E6) (The Loud House). Animacinis, visai šeimai, komedija. JAV, 2022
08:45 Triukšmingi namai: Sensacijų ieškotojai / Aš negaliu (S6E7) (The Loud House). Animacinis, visai šeimai, komedija. JAV, 2022
09:05 Triukšmingi namai: Vakarienė ir sprogimas / Viso, sofa (S6E8) (The Loud House). Animacinis, visai šeimai, komedija. JAV, 2021
09:30 Wylde Pak: Klaidingas tekstas / Skubus šeimos tribunolas (S2E2). Animacinis, visai šeimai,
09:50 Wylde Pak: Kur Vilas, ten sprendimas (S1E11). Animacinis, visai šeimai, komedija. JAV, 2025
10:00 Kempiniukas Plačiakelnis: Traškio kalėjimas / Ananaso kelionė (S12E244) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2019
10:25 Kempiniukas Plačiakelnis: Garis turi kojas / Karalius Planktonas (S12E245) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2019
10:50 Kempiniukas Plačiakelnis: Planktonas išsikrausto (S10E211) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2017
11:05 Triukšmingi namai: Sensacijų ieškotojai / Aš negaliu (S6E7) (The Loud House). Animacinis, visai šeimai, komedija. JAV, 2022
11:25 Triukšmingi namai: Vakarienė ir sprogimas / Viso, sofa (S6E8) (The Loud House). Animacinis, visai šeimai, komedija. JAV, 2021
11:50 Triukšmingi namai: Bėdos bręsta (S8E13) (The Loud House).
12:00 Wylde Pak: Ežero salos paslaptis / Tėvas, sūnus ir baldų parduotuvė (S1E7). Animacinis, visai šeimai, komedija. JAV, 2025
12:25 Griausmingieji: Po priedanga: Tėvų spąstai (S1E4) (The Thundermans: Undercover). Veiksmo, fantastinis, visai šeimai. JAV, 2025
12:45 Pavojingos pajėgos: Krampapalooza (S2E7) (Danger Force). Visai šeimai, komedija, veiksmo. JAV, 2021
13:10 Pavojingos pajėgos: Butelių vagys (S2E8) (Danger Force). Visai šeimai, komedija, veiksmo. JAV, 2022
13:35 Pavojingasis Henris: Per daug žaidimų (S1E10) (Henry Danger). Veiksmo, visai šeimai, komedija. JAV, 2014
13:55 Pavojingasis Henris: Henris Žmogus-Žvėris (S1E11) (Henry Danger). Veiksmo, visai šeimai, komedija. JAV, 2014
14:20 Triukšmingi namai: Hologramų šėlionės / Tėčio liga (S9E11) (The Loud House).
14:45 Triukšmingi namai: Vakarienė ir sprogimas / Viso, sofa (S6E8) (The Loud House). Animacinis, visai šeimai, komedija. JAV, 2021
15:05 Wylde Pak: Galios mėsos / Pas Negyvėlį Edą (S1E5). Animacinis, visai šeimai, komedija. JAV, 2025
15:30 Kempiniukas Plačiakelnis: Vairavimo mainų programa / Šiurpusis Krabas (S16E322) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2025
15:55 Kempiniukas Plačiakelnis: Kempiniuko ir Patriko laiko linijų painiava. Pirma dalis. (S16E323) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2025
16:15 Kempiniukas Plačiakelnis: Sveiki atvykę į dvinarį dugną (S13E279) (SpongeBob SquarePants). Animacinis, visai šeimai,
16:30 Triukšmingi namai: Štai ir sesuo / Tvarka ir taika (S1E12) (The Loud House). Animacinis, visai šeimai, komedija. JAV, 2016
16:55 Triukšmingi namai: Ir griaudėjo ROKAS / Tas triukšmingas, triukšmingas, triukšmingas namas! (S1E13) (The Loud House). Animacinis, visai šeimai, komedija. JAV, 2016
17:15 Wylde Pak: Kelionė pas ūdras (S1E13). Animacinis, visai šeimai, komedija. JAV, 2025
17:40 Wylde Pak: Užtrauktuko principo etiketas (S2E1). Animacinis, visai šeimai,
18:05 Kempiniukas Plačiakelnis: Pinokis / Šefas Kempinė (S11E234) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2018
18:30 Kempiniukas Plačiakelnis: Plangtono paranoja / Bibliotekos kortelė (S11E235) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2018
18:50 Kempiniukas Plačiakelnis: Pabėgimas (S9E184) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2013
19:05 Triukšmingi namai: Pašėlusios maudynės (S9E12) (The Loud House).
19:15 Triukšmingi namai: Tėčio liga (S9E11) (The Loud House). Animacinis, visai šeimai, komedija. JAV, 2025
19:25 Triukšmingi namai: Verksmo prakeiksmas / Anti socialinis (S2E25) (The Loud House). Animacinis, visai šeimai, komedija. JAV, 2017
19:50 Triukšmingi namai: Šnipinėjimas (S4E25) (The Loud House). Animacinis, visai šeimai, komedija. JAV, 2020
20:00 Griausmingieji: Po priedanga: Gimtadienio apiplėšimas (S2E10) (The Thundermans: Undercover). Veiksmo, fantastinis, visai šeimai. JAV, 2025
20:25 Griausmingieji: Po priedanga: Perkūno priedanga (S1E1) (The Thundermans: Undercover). Veiksmo, fantastinis, visai šeimai. JAV, 2025
20:50 Pavojingasis Henris: Telefonų karai (S5E35) (Henry Danger). Veiksmo, visai šeimai, komedija. JAV, 2020
21:15 Pavojingasis Henris: Pabėgimo kambarys (S5E36) (Henry Danger). Veiksmo, visai šeimai, komedija. JAV, 2020
21:35 Pavojingos pajėgos: Sakyk mano vardą (S1E3) (Danger Force). Visai šeimai, komedija, veiksmo. JAV, 2020
22:00 Aš Karlė: INevelio gailėjimas (S3E6) (ICarly). Melodrama, visai šeimai, komedija. JAV, 2011
22:25 Aš Karlė: IPasamdytas idiotas (S3E7) (ICarly). Melodrama, visai šeimai, komedija. JAV, 2011
22:50 Nugalėtoja: Telefonai draudžiami (S3E18) (Victorious). Melodrama, visai šeimai, drama. JAV, 2012
23:15 Sem ir Ketė: Frezno Mergaitė (S1E29) (Sam & Cat). Visai šeimai, drama, komedija. JAV, 2014
23:35 Vėžliukai nindzės: mutantų siautėjimas: Rikė žengia pirmąjį žingsnį (S1E5) (Tales of the Teenage Mutant Ninja Turtles).

2026-01-30 - Penktadienis
00:00 Vėžliukai nindzės: mutantų siautėjimas: Mechazoidų naktis (S1E6) (Tales of the Teenage Mutant Ninja Turtles).
00:25 Kempiniukas Plačiakelnis: Patriko kuponas / Pašalinti iš gyvenimo (S10E214) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2017
00:50 Kempiniukas Plačiakelnis: Urvinė kempinė / Geldelių užkalbėtojas (S11E216) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2017
01:10 Geriausias ir Geresnė: Marškiniuoti / Tai nieko neišsprendžia (S1E4) (Best & Bester). Animacinis, visai šeimai, komedija. Anglija, Suomija, Kanada, 2022
01:35 Geriausias ir Geresnė: Lopšinė Geriausiam / Tobulas kokteilis (S1E5) (Best & Bester). Animacinis, visai šeimai, komedija. Anglija, Suomija, Kanada, 2022
01:55 Geriausias ir Geresnė: Tenta-Dribsniai / Boso lygis (S1E6) (Best & Bester). Animacinis, visai šeimai, komedija. Anglija, Suomija, Kanada, 2022
02:20 Patriko žvaigždžių šou: Metas valgyti / Namų tvarkymas (S2E13) (The Patrick Star Show). Animacinis, fantastinis, komedija. JAV, 2024
02:45 Patriko žvaigždžių šou: Linksmybių kibiras / Patriko šou: Sutemus (S3E1) (The Patrick Star Show). Animacinis, fantastinis, komedija. JAV, 2024
03:10 Kempiniukas Plačiakelnis: Muzikos grupė / Paglostyk šunį (S13E270) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2021
03:30 Kempiniukas Plačiakelnis: Paglostyk šunį (S13E270) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2020
03:45 Griausmingieji: Po priedanga: Prank U kitą kartą (S1E12) (The Thundermans: Undercover). Veiksmo, fantastinis, visai šeimai. JAV, 2025
04:10 Pavojingos pajėgos: Dėdė Hambonas (S2E21) (Danger Force). Visai šeimai, komedija, veiksmo. JAV, 2022
04:30 Pavojingasis Henris: Matomas Bradas (S5E27) (Henry Danger). Veiksmo, visai šeimai, komedija. JAV, 2019
05:00 Vėžliukai nindzės: mutantų siautėjimas: Splinteris ir Eipril prieš auksinę žuvelę (S1E9) (Tales of the Teenage Mutant Ninja Turtles).
05:20 Wylde Pak: Sek pabarstukus / Kanjono slėnis prieš Dirką (S1E12). Animacinis, visai šeimai, komedija. JAV, 2025
05:45 Wylde Pak: Skubus šeimos tribunolas (S2E2). Animacinis, visai šeimai,
06:00 Kempiniukas Plačiakelnis: Traškio kalėjimas / Ananaso kelionė (S12E244) (SpongeBob SquarePants). Animacinis, visai šeimai, komedija. JAV, 2019
