-----
Sausis
-----
2007-01-01 - Pirmadienis

2007-01-02 - Antradienis

2007-01-03 - Trečiadienis

2007-01-04 - Ketvirtadienis
16.15	Midsomerio žmogžudystės VII. Prastos naujienos (k) (Midsomer Murders VII. Bad Tidings). 2004 m. Didžioji Britanija. Rež.: Peter Smith. Vaid.: John Nettles, John Hopkins, Jane Wymark. N7
Detektyvas
18.20	Pučinis (2) (Poochini). 2000 m. JAV. Rež.: Dave Marshall, Dave Thomas.
Animacinis serialas
18.30	"Nekviesta meilė" (37) (k). 2006 m. Lietuva. Rež.: Alvydas Šlepikas. Vaid.: Inga Jankauskaitė, Adolfas Večerskis, Rimantė Valiukaitė, Saulius Balandis.
Serialas
19.00	Šeštasis pojūtis (18) (Profiler I). 1996 m. JAV. Vaid.: Julian McMahon, Robert Davi, Roma Maffia. N7
Serialas
20.00	Tyrinėtojai. Audringas miegas (Quest. Violent Sleep). 1995 m. JAV.
Dokumentinis serialas
20.30	RETROSPEKTYVA "Dailininkas Mikalojus Vilutis". 1995 m. Lietuva. Autoriai Juozas Matonis ir Vytautas Damaševičius. Ciklas "Menininkų portretai".
Dokumentinis filmas
21.00	KINO PAVASARIS Dievo miestas (Cidade de Deus (City of God)). 2002 m. Brazilija, Prancūzija, JAV. Rež.: Fernando Meirelles. Vaid.: Douglas Silva, Phellipe Haagensen, Landro Firmino, Alexandre Rodrigues. N14
Drama
23.25	DUŠAS. Muzikinė pramoginė pokalbių laida. Tiesioginė transliacija iš TV1 studijos. Vedėjai Uršula, Varinė, Žvyras ir Nuodas. N14

2007-02-27 - Antradienis

2007-02-28 - Trečiadienis

-----
Kovas
-----
2007-03-01 - Ketvirtadienis

2007-03-02 - Penktadienis

2007-03-03 - Šeštadienis

2007-03-04 - Sekmadienis

2007-03-05 - Pirmadienis

2007-03-06 - Antradienis
08.25	Dienos programa.
08.30	Adamsų šeimynėlė (37) (k) (Addams Family, the). 1964 m. JAV. Rež.: Stanley Z. Cherry, Arthur Hiller. Vaid.: Carolyn Jones, John Astin, Ted Cassidy.
Serialas
09.00	Storulis Albertas (42) (k) (Fat Albert and the Cosby Kids). 1972 m. JAV.
Animacinis serialas
09.25	Mėnulio jūreivė (4) (k) (Sailor Moon). 1995 m. Japonija,Kanada. Rež.: Junichi Sato.
Animacinis serialas
09.50	Raganaitė Sabrina (18) (k) (Sabrina the Animated Series). 2001 m. JAV. Rež.: David Teague, Scott Heming.
Animacinis serialas
10.15	Bilis Bobas (4) (BB3B). 2005 m. Didžioji Britanija.
Animacinis serialas
10.40	Dvikovų meistrai (4) (Duel Masters I & II). 2004 m. JAV. Rež.: Michael Sorich.
Animacinis serialas
11.00	Žudymo instinktas (4) (Killer Instinct). 2001 m. JAV.
Dokumentinis serialas
11.58	Žodis - ne žvirblis.
12.00	Gelbėtojų komanda (10) (k) (Third Watch I). 1999 m. JAV. Rež.: Paul McCrane, Matt Earl Beesley. Vaid.: Coby Bell, Jason Wiles, Michael Beach. N7
Serialas
13.00	Žavučiai (2) (k) (Charmings). 1987 m. JAV. Rež.: Mark Cullingham, Howard Murray. Vaid.: Caitlin O'Heaney, Christopher Rich, Judy Parfitt.
13.30	Storulis Albertas (43) (Fat Albert and the Cosby Kids). 1972 m. JAV.
Animacinis serialas
13.55	Mėnulio jūreivė (5) (Sailor Moon). 1995 m. Japonija,Kanada. Rež.: Junichi Sato.
Animacinis serialas
14.20	Raganaitė Sabrina (19) (Sabrina the Animated Series). 2001 m. JAV. Rež.: David Teague, Scott Heming.
Animacinis serialas
14.45	Šviesos kampelis (119) (Rincon de Luz (Little House of Light)). 2003 m. Argentina. Rež.: Gerardo Mariani. Vaid.: Laura Anders, Valeria Britos, Monica Calho, Osvaldo Cappra.
Telenovelė
15.45	Be namų negerai (2801) (Home and Away). 2002 m. Australija. Rež.: Alan Bateman. Vaid.: Lyn Collingwood, Katie Ritchie, Vanessa Downing.
Telenovelė
16.15	Keisti ryšiai (k) (Strange Relations). 2001 m. Didžioji Britanija. Rež.: Paul Seed. Vaid.: Paul Reiser, Amber Rose Sealey, Lachele Carl. N7
Drama
18.20	Pučinis (10) (Poochini). 2000 m. JAV. Rež.: Dave Marshall, Dave Thomas.
Animacinis serialas
18.30	Nekviesta meilė (43) (k). 2006 m. Lietuva. Rež.: Alvydas Šlepikas. Vaid.: Inga Jankauskaitė, Adolfas Večerskis, Rimantė Valiukaitė, Saulius Balandis.
Serialas
19.00	San Francisko raganos III (60) (Charmed III). 2001 m. JAV. Rež.: John Behringer. Vaid.: Shannen Doherty, Holly Marie Combs, Alyssa Milano. N7
Serialas
20.00	Pavojingi susidūrimai (Deadly Encounters). 2002 m. JAV.
Dokumentinis filmas
21.00	NBA varžybos. Houston "Rockets" - Cleveland "Cavaliers". Vaizdo įrašas.
23.00	DUŠO KINAS. "Nefokuse". Režisierius Ernestas Jankauskas. Festivalis "AXX". N7
23.15	DUŠAS. Muzikinė pramoginė pokalbių laida. Tiesioginė transliacija iš TV1 studijos. Vedėjai Uršula, Varinė, Žvyras ir Nuodas. N14

2007-03-07 - Trečiadienis

2007-03-08 - Ketvirtadienis

2007-03-09 - Penktadienis

2007-03-10 - Šeštadienis

2007-03-11 - Sekmadienis

2007-03-12 - Pirmadienis

2007-03-13 - Antradienis

2007-03-14 - Trečiadienis

2007-03-15 - Ketvirtadienis
08.25	Dienos programa.
08.30	Žavučiai (3) (k) (Charmings). 1987 m. JAV. Rež.: Mark Cullingham, Howard Murray. Vaid.: Caitlin O'Heaney, Christopher Rich, Judy Parfitt.
09.00	Storulis Albertas (49) (k) (Fat Albert and the Cosby Kids). 1972 m. JAV.
Animacinis serialas
09.25	Mėnulio jūreivė (11) (k) (Sailor Moon). 1995 m. Japonija,Kanada. Rež.: Junichi Sato.
Animacinis serialas
09.50	Raganaitė Sabrina (25) (k) (Sabrina the Animated Series). 2001 m. JAV. Rež.: David Teague, Scott Heming.
Animacinis serialas
10.15	Bilis Bobas (11) (BB3B). 2005 m. Didžioji Britanija.
Animacinis serialas
10.40	Dvikovų meistrai (11) (Duel Masters I & II). 2004 m. JAV. Rež.: Michael Sorich.
Animacinis serialas
11.00	Žudymo instinktas (11) (Killer Instinct). 2001 m. JAV.
Dokumentinis serialas
12.00	Keistuoliai. Tikėti ar netikėti (51) (k) (Ripley). 2000 m. JAV.
Realybės dokumentika
13.00	Adamsų šeimynėlė (39) (k) (Addams Family, the). 1964 m. JAV. Rež.: Stanley Z. Cherry, Arthur Hiller. Vaid.: Carolyn Jones, John Astin, Ted Cassidy.
Serialas
13.30	Storulis Albertas (50) (Fat Albert and the Cosby Kids). 1972 m. JAV. 50 dalis brokuota. Rodytinos 49 dalys.
Animacinis serialas
13.55	Mėnulio jūreivė (12) (Sailor Moon). 1995 m. Japonija,Kanada. Rež.: Junichi Sato.
Animacinis serialas
14.20	Raganaitė Sabrina (26) (Sabrina the Animated Series). 2001 m. JAV. Rež.: David Teague, Scott Heming.
Animacinis serialas
14.43	Žodis - ne žvirblis.
14.45	Šviesos kampelis (126) (Rincon de Luz (Little House of Light)). 2003 m. Argentina. Rež.: Gerardo Mariani. Vaid.: Laura Anders, Valeria Britos, Monica Calho, Osvaldo Cappra.
Telenovelė
15.45	Be namų negerai (2808) (Home and Away). 2002 m. Australija. Rež.: Alan Bateman. Vaid.: Lyn Collingwood, Katie Ritchie, Vanessa Downing.
Telenovelė
16.15	Vieną kartą metro (Tube Tales). 1999 m. Didžioji Britanija. Rež.: Amy Jenkins. Vaid.: Bob Hoskins , Tom Bell, Jim Carter, Leonie Elliott.
Drama
17.50	Naujieji vėžliukai nindzės (4, 5) (Teenage Mutant Ninja Turtles).
18.30	Nekviesta meilė (49) (k). 2006 m. Lietuva. Rež.: Alvydas Šlepikas. Vaid.: Inga Jankauskaitė, Adolfas Večerskis, Rimantė Valiukaitė, Saulius Balandis.
Serialas
19.00	Dešimčia metų jaunesni per 10 dienų (21, 22) (10 Years Younger). 2004 m. Didžioji Britanija.
Realybės šou
20.00	Nepaprastos kelionės (Amazing Journeys). 1999 m. JAV.
Dokumentinis filmas
20.45	Mitai apie gyvūnus (6). 2001 m. Didžioji Britanija.
Dokumentinis serialas
21.00	Merės Higins Klark paslaptys. Po visą miestą (Mary Higgins Clark Collection. All Around the Town). 2002 m. Didžioji Britanija,Prancūzija,Kanada. Rež.: Paolo Barzman. Vaid.: Nastassja Kinski, Kim Schraner, Andrea Roth. N7
Detektyvas
22.45	DUŠAS. Muzikinė pramoginė pokalbių laida. Tiesioginė transliacija iš TV1 studijos. Vedėjai Uršula, Varinė, Žvyras ir Nuodas. N14

2007-03-16 - Penktadienis

2007-03-17 - Šeštadienis

2007-03-18 - Sekmadienis

2007-03-19 - Pirmadienis

2007-03-20 - Antradienis

2007-03-21 - Trečiadienis

2007-03-22 - Ketvirtadienis

2007-03-23 - Penktadienis
08.25	Dienos programa.
08.30	Žavučiai (6) (k) (Charmings). 1987 m. JAV. Rež.: Mark Cullingham, Howard Murray. Vaid.: Caitlin O'Heaney, Christopher Rich, Judy Parfitt.
09.00	Būrys "Delta (5) (k) (Delta State). 2004 m. Kanada,Prancūzija. Rež.: Pascal David, Wayne Moss.
Animacinis serialas
09.25	Mėnulio jūreivė (17) (k) (Sailor Moon). 1995 m. Japonija,Kanada. Rež.: Junichi Sato.
Animacinis serialas
09.50	Raganaitė Sabrina (31) (k) (Sabrina the Animated Series). 2001 m. JAV. Rež.: David Teague, Scott Heming.
Animacinis serialas
10.15	Karatė berniukas (4) (Karate Kid, the). 1989 m. JAV.
Animacinis serialas
10.40	Dvikovų meistrai (17) (Duel Masters I & II). 2004 m. JAV. Rež.: Michael Sorich.
Animacinis serialas
11.00	Žudymo instinktas (17) (Killer Instinct). 2001 m. JAV.
Dokumentinis serialas
11.58	Žodis - ne žvirblis.
12.00	San Francisko raganos III (62) (k) (Charmed III). 2001 m. JAV. Rež.: John Behringer. Vaid.: Shannen Doherty, Holly Marie Combs, Alyssa Milano. N7
Serialas
13.00	Dvynukės (9) (k) (Two of a Kind). 1998 m. JAV. Rež.: Howard Adler. Vaid.: Ashley Olsen, Mary-Kate Olsen, Christopher Sieber.
Humoro serialas
13.30	Būrys "Delta (6) (Delta State). 2004 m. Kanada,Prancūzija. Rež.: Pascal David, Wayne Moss.
Animacinis serialas
13.55	Mėnulio jūreivė (18) (Sailor Moon). 1995 m. Japonija,Kanada. Rež.: Junichi Sato.
Animacinis serialas
14.20	Raganaitė Sabrina (32) (Sabrina the Animated Series). 2001 m. JAV. Rež.: David Teague, Scott Heming.
Animacinis serialas
14.45	Šviesos kampelis (133) (Rincon de Luz (Little House of Light)). 2003 m. Argentina. Rež.: Gerardo Mariani. Vaid.: Laura Anders, Valeria Britos, Monica Calho, Osvaldo Cappra.
Telenovelė
15.45	Be namų negerai (2814) (Home and Away). 2002 m. Australija. Rež.: Alan Bateman. Vaid.: Lyn Collingwood, Katie Ritchie, Vanessa Downing.
Telenovelė
16.15	Merės Higins Klark paslaptys. Mėgstu muziką ir šokį (k) (Mary Higgins Clark Collection: Loves Music, Loves to Dance). 2001 m. JAV. Rež.: Mario Azzopardi. Vaid.: Patsy Kensit, Synthia Preston, Dean McDermott. N7
Detektyvas
18.00	Lioko kodas (22) (Code Lyoko). 2004 m. Prancūzija.
Animacinis serialas
18.20	Pučinis (23) (Poochini). 2000 m. JAV. Rež.: Dave Marshall, Dave Thomas.
Animacinis serialas
18.28	Žodis - ne žvirblis.
18.30	Nekviesta meilė (54) (k). 2006 m. Lietuva. Rež.: Alvydas Šlepikas. Vaid.: Inga Jankauskaitė, Adolfas Večerskis, Rimantė Valiukaitė, Saulius Balandis.
Serialas
19.00	Naujausi pasaulio Gineso rekordai (20, 21) (Ultimate Guiness World Records). 2004 m. JAV.
Realybės dokumentika
20.00	Keistuoliai. Tikėti ar netikėti (53) (Ripley's Believe It or Not). 2000 m. JAV.
Realybės dokumentika
21.00	PENKTADIENIO DETEKTYVAS Midsomerio žmogžudystės VII. Šiaudinė moteris (Midsomer Murders VII. Straw Woman, The). 2004 m. Didžioji Britanija. Rež.: Sarah Hellings. Vaid.: John Nettles, John Hopkins, Jane Wymark. N7
Detektyvas
23.00	Tas džiazuojantis pasaulis. Vedėja Julija Jačėnaitė.
23.30	DUŠAS. Muzikinė pramoginė pokalbių laida. Tiesioginė transliacija iš TV1 studijos. Vedėjai Uršula, Varinė, Žvyras ir Nuodas. N14

2007-03-24 - Šeštadienis

2007-03-25 - Sekmadienis

2007-03-26 - Pirmadienis

2007-03-27 - Antradienis

2007-03-28 - Trečiadienis

2007-03-29 - Ketvirtadienis

2007-03-30 - Penktadienis

2007-03-31 - Šeštadienis

-----
Balandis
-----
2007-04-01 - Sekmadienis

2007-04-02 - Pirmadienis

2007-04-03 - Antradienis

2007-04-04 - Trečiadienis

2007-04-05 - Ketvirtadienis

2007-04-06 - Penktadienis
08.25	Dienos programa.
08.30	Žavučiai (10) (k) (Charmings). 1987 m. JAV. Rež.: Mark Cullingham, Howard Murray. Vaid.: Caitlin O'Heaney, Christopher Rich, Judy Parfitt.
09.00	Būrys "Delta (15) (k) (Delta State). 2004 m. Kanada,Prancūzija. Rež.: Pascal David, Wayne Moss.
Animacinis serialas
09.25	Mėnulio jūreivė (27) (k) (Sailor Moon). 1995 m. Japonija,Kanada. Rež.: Junichi Sato.
Animacinis serialas
09.50	Raganaitė Sabrina (41) (k) (Sabrina the Animated Series). 2001 m. JAV. Rež.: David Teague, Scott Heming.
Animacinis serialas
10.15	Godzila (1) (Godzilla: the Series). 1998 m. JAV. Rež.: Natham Chew, David Hartman.
Animacinis serialas
10.40	Dvikovų meistrai (27) (Duel Masters I & II). 2004 m. JAV. Rež.: Michael Sorich.
Animacinis serialas
11.00	Žudymo instinktas (27) (Killer Instinct). 2001 m. JAV.
Dokumentinis serialas
12.00	San Francisko raganos III (64) (k) (Charmed III). 2001 m. JAV. Rež.: John Behringer. Vaid.: Shannen Doherty, Holly Marie Combs, Alyssa Milano. N7
Serialas
12.58	Žodis - ne žvirblis.
13.00	Dvynukės (13) (k) (Two of a Kind). 1998 m. JAV. Rež.: Howard Adler. Vaid.: Ashley Olsen, Mary-Kate Olsen, Christopher Sieber.
Humoro serialas
13.30	Būrys "Delta (16) (Delta State). 2004 m. Kanada,Prancūzija. Rež.: Pascal David, Wayne Moss.
Animacinis serialas
13.55	Mėnulio jūreivė (28) (Sailor Moon). 1995 m. Japonija,Kanada. Rež.: Junichi Sato.
Animacinis serialas
14.20	Raganaitė Sabrina (42) (Sabrina the Animated Series). 2001 m. JAV. Rež.: David Teague, Scott Heming.
Animacinis serialas
14.45	Šviesos kampelis (143) (Rincon de Luz (Little House of Light)). 2003 m. Argentina. Rež.: Gerardo Mariani. Vaid.: Laura Anders, Valeria Britos, Monica Calho, Osvaldo Cappra.
Telenovelė
15.45	Be namų negerai (2824) (Home and Away). 2002 m. Australija. Rež.: Alan Bateman. Vaid.: Lyn Collingwood, Katie Ritchie, Vanessa Downing.
Telenovelė
16.15	Merės Higins Klark paslaptys. Apsimesk, kad nematai (k) (Mary Higgins Clark Collection: Pretend You Don`t See Her). 2002 m. JAV. Rež.: Rene Bonniere. Vaid.: Emma Samms, Hannes Jaenicke, Beau Starr. N7
Detektyvas
18.00	Naujieji vėžliukai nindzės (12) (Teenage Mutant Ninja Turtles). 2003 m. JAV.
Animacinis serialas
18.20	Pučinis (36) (Poochini). 2000 m. JAV. Rež.: Dave Marshall, Dave Thomas.
Animacinis serialas
18.30	Nekviesta meilė (62) (k). 2006 m. Lietuva. Rež.: Alvydas Šlepikas. Vaid.: Inga Jankauskaitė, Adolfas Večerskis, Rimantė Valiukaitė, Saulius Balandis.
Serialas
19.00	Naujausi pasaulio Gineso rekordai (24, 25) (Ultimate Guiness World Records). 2004 m. JAV.
Realybės dokumentika
20.00	Keistuoliai. Tikėti ar netikėti (55) (Ripley's Believe It or Not). 2000 m. JAV.
Realybės dokumentika
21.00	PENKTADIENIO DETEKTYVAS Midsomerio žmogžudystės VIII. Tai, kas nutinka naktį (Midsomer Murders VIII. Things That Go Bump in the Night). 2004 m. Didžioji Britanija. Rež.: Peter Smith. Vaid.: John Nettles, John Hopkins, Jane Wymark. N7
Detektyvas
23.00	Tas džiazuojantis pasaulis. Vedėja Julija Jačėnaitė.
23.30	DUŠAS. Muzikinė pramoginė pokalbių laida. Tiesioginė transliacija iš TV1 studijos. Vedėjai Uršula, Varinė, Žvyras ir Nuodas. N14
03.00	NBA varžybų tiesioginė transliacija. Cleveland "Cavaliers" - Washington "Wizzards".

2007-04-07 - Šeštadienis

2007-04-08 - Sekmadienis

2007-04-09 - Pirmadienis

2007-04-10 - Antradienis

2007-04-11 - Trečiadienis

2007-04-12 - Ketvirtadienis

2007-04-13 - Penktadienis

2007-04-14 - Šeštadienis

2007-04-15 - Sekmadienis

2007-04-16 - Pirmadienis

2007-04-17 - Antradienis

2007-04-18 - Trečiadienis

2007-04-19 - Ketvirtadienis

2007-04-20 - Penktadienis

2007-04-21 - Šeštadienis

2007-04-22 - Sekmadienis

2007-04-23 - Pirmadienis

2007-04-24 - Antradienis

2007-04-25 - Trečiadienis

2007-04-26 - Ketvirtadienis

2007-04-27 - Penktadienis

2007-04-28 - Šeštadienis

2007-04-29 - Sekmadienis

2007-04-30 - Pirmadienis

-----
Gegužė
-----
2007-05-01 - Antradienis

2007-05-02 - Trečiadienis

2007-05-03 - Ketvirtadienis

2007-05-04 - Penktadienis

2007-05-05 - Šeštadienis
08.25	Dienos programa.
08.30	Daktaras Holivudas (k) (Doc Hollywood). 1991 m. JAV. Rež.: Michael Caton-Jones. Vaid.: Michael J. Fox, Julie Warner, Barnard Hughes.
Romantinė komedija
10.28	Žodis - ne žvirblis.
10.30	Dvynukės (21) (Two of a Kind). 1998 m. JAV. Rež.: Howard Adler. Vaid.: Ashley Olsen, Mary-Kate Olsen, Christopher Sieber.
Humoro serialas
11.00	Naujausi pasaulio Gineso rekordai (32, 33) (k) (Ultimate Guiness World Records). 2004 m. JAV.
Realybės dokumentika
12.00	Žavučiai (18) (Charmings). 1987 m. JAV. Rež.: Mark Cullingham, Howard Murray. Vaid.: Caitlin O'Heaney, Christopher Rich, Judy Parfitt.
12.30	Adamsų šeimynėlė (53) (Addams Family, the). 1964 m. JAV. Rež.: Stanley Z. Cherry, Arthur Hiller. Vaid.: Carolyn Jones, John Astin, Ted Cassidy.
Serialas
13.00	Naujieji vėžliukai nindzės (20) (Teenage Mutant Ninja Turtles). 2003 m. JAV.
Animacinis serialas
13.25	Lioko kodas (34) (Code Lyoko). 2004 m. Prancūzija. Rež.: Jérome Mouscadet.
Animacinis serialas
13.50	Pučinis (53) (Poochini). 2000 m. JAV. Rež.: Dave Marshall, Dave Thomas.
Animacinis serialas
14.00	Stambiųjų kačių dienoraščiai. III (3) (k) (Big Cat Diary III). 2003 m. JAV.
Dokumentinis filmas
15.00	Rudas vabzdžiagaudys (11) (Buging with Ruud). 2005 m. JAV.
Dokumentinis serialas
16.00	Viskas apie ją (She's All That). 1999 m. JAV. Rež.: Robert Iscove. Vaid.: Freddie Prinze Jr., Rachel Leigh Cook, Matthew Lillard. N7
Romantinė komedija
17.45	Pučinis (47, 48) (Poochini). 2000 m. JAV. Rež.: Dave Marshall, Dave Thomas.
Animacinis serialas
18.00	Nuotakos siaubūnės (37) (k) (Bridezillas). 2005 m. JAV.
Realybės šou
19.00	Gelbėtojų komanda (26) (Third Watch II). 2000 m. JAV. Rež.: Paul McCrane, Matt Earl Beesley. Vaid.: Coby Bell, Jason Wiles, Michael Beach. N7
Serialas
20.00	F. T. Budrioji akis (46) (Sue Thomas: F. B. Eye). 2002 m. JAV. Rež.: Dave Alan Johnson , Gary R. Johnson . Vaid.: Deanne Bray, Yannick Bisson, Rick Peters.
Kriminalinis veiksmo serialas
21.00	Karalius žvejys (Fisher King, the). 1991 m. JAV. Rež.: Terry Gilliam. Vaid.: Robin Williams, Jeff Bridges, Amanda Plummer. N7
Fantastinė komedija
23.35	Baltoji grafienė (k) (White Countess). 2005 m. Kinija,Vokietija,JAV,Didžioji Britanija. Rež.: James Ivory. Vaid.: Natasha Richardson, Lynn Redgrave, Madeleine Potter. N7 - Drama

2007-05-06 - Sekmadienis

2007-05-07 - Pirmadienis

2007-05-08 - Antradienis

2007-05-09 - Trečiadienis
08.25	Dienos programa.
08.30	Dvynukės (21) (k) (Two of a Kind). 1998 m. JAV. Rež.: Howard Adler. Vaid.: Ashley Olsen, Mary-Kate Olsen, Christopher Sieber.
Humoro serialas
09.00	Anė iš Žaliųjų mansardų (9) (k) (Anne of Green Gables: The Animated Series). 2000 m. Kanada.
Animacinis serialas
09.25	Mėnulio jūreivė (47) (k) (Sailor Moon). 1995 m. Japonija,Kanada. Rež.: Junichi Sato.
Animacinis serialas
09.50	Raganaitė Sabrina (61) (k) (Sabrina the Animated Series). 2001 m. JAV. Rež.: David Teague, Scott Heming.
Animacinis serialas
10.15	Godzila (21) (Godzilla: the Series). 1998 m. JAV. Rež.: Natham Chew, David Hartman.
Animacinis serialas
10.40	Dvikovų meistrai (47) (Duel Masters I & II). 2004 m. JAV. Rež.: Michael Sorich.
Animacinis serialas
11.00	Žudymo instinktas (47) (Killer Instinct). 2001 m. JAV.
Dokumentinis serialas
12.00	Naujausi pasaulio Gineso rekordai (32, 33) (k) (Ultimate Guiness World Records). 2004 m. JAV.
Realybės dokumentika
13.00	Adamsų šeimynėlė (53) (k) (Addams Family, the). 1964 m. JAV. Rež.: Stanley Z. Cherry, Arthur Hiller. Vaid.: Carolyn Jones, John Astin, Ted Cassidy.
Humoro serialas
13.30	Anė iš Žaliųjų mansardų (10) (Anne of Green Gables: The Animated Series). 2000 m. Kanada.
Animacinis serialas
13.55	Mėnulio jūreivė (48) (Sailor Moon). 1995 m. Japonija,Kanada. Rež.: Junichi Sato.
Animacinis serialas
14.20	Raganaitė Sabrina (62) (Sabrina the Animated Series). 2001 m. JAV. Rež.: David Teague, Scott Heming.
Animacinis serialas
14.43	Žodis - ne žvirblis.
14.45	Šviesos kampelis (164) (Rincon de Luz (Little House of Light)). 2003 m. Argentina. Rež.: Gerardo Mariani. Vaid.: Laura Anders, Valeria Britos, Monica Calho, Osvaldo Cappra.
Telenovelė
15.45	Be namų negerai (2845) (Home and Away). 2002 m. Australija. Rež.: Alan Bateman. Vaid.: Lyn Collingwood, Katie Ritchie, Vanessa Downing.
Telenovelė
16.15	Princesė ant žirnio (Princess & The Pea). 2002 m. JAV. Rež.: Mark Swan.
Animacinis filmas
17.55	Lioko kodas (34) (Code Lyoko). 2004 m. Prancūzija. Rež.: Jérome Mouscadet.
Animacinis serialas
18.20	Pučinis (48) (Poochini). 2000 m. JAV. Rež.: Dave Marshall, Dave Thomas.
Animacinis serialas
18.30	Nekviesta meilė (75) (k). 2006 m. Lietuva. Rež.: Alvydas Šlepikas. Vaid.: Inga Jankauskaitė, Rimantė Valiukaitė, Saulius Balandis.
Serialas
19.00	Viengungis IV (32) (Bachelor IV). 2005 m. JAV. Vaid.: Chris Harrison, Alex Michel, Amanda Marsh.
Realybės šou
20.00	Gyvoji jūra (Living the Sea). 1995 m. JAV.
Dokumentinis filmas
20.45	Ginkluoti nuodais (8, 9) (Stingers). 2001 m. Didžioji Britanija.
Dokumentinis serialas
21.00	NBA konferencijos pusfinalio varžybos. Vaizdo įrašas .
23.00	ŠMC TV.
23.20	DUŠAS. Muzikinė pramoginė pokalbių laida. Tiesioginė transliacija iš TV1 studijos. Vedėjai Uršula, Varinė, Žvyras ir Nuodas. N14

2007-05-10 - Ketvirtadienis

2007-05-11 - Penktadienis

2007-05-12 - Šeštadienis

2007-05-13 - Sekmadienis

2007-05-14 - Pirmadienis

2007-05-15 - Antradienis

2007-05-16 - Trečiadienis

2007-05-17 - Ketvirtadienis

2007-05-18 - Penktadienis

2007-05-19 - Šeštadienis

2007-05-20 - Sekmadienis

2007-05-21 - Pirmadienis

2007-05-22 - Antradienis

2007-05-23 - Trečiadienis

2007-05-24 - Ketvirtadienis

2007-05-25 - Penktadienis

2007-05-26 - Šeštadienis

2007-05-27 - Sekmadienis
08.25	Dienos programa.
08.30	Laimingas atsitiktinumas (k) (Serendipity). 2001 m. JAV. Rež.: Peter Chelsom. Vaid.: Joan Cusack, Kate Beckinsale, Lilli Lavine. N7
Romantinė komedija
10.10	Mėnulio jūreivė (54) (Sailor Moon). 1995 m. Japonija, Kanada. Rež.: Junichi Sato.
Animacinis serialas
10.30	Nutrūktgalviai (6) (Coolroom). JAV.
Realybės dokumentika
11.00	Keistuoliai. Tikėti ar netikėti (62) (k) (Ripley). 2000 m. JAV.
Realybės dokumentika
12.00	Adamsų šeimynėlė (60) (Addams Family, the). 1964 m. JAV. Rež.: Stanley Z. Cherry, Arthur Hiller. Vaid.: Carolyn Jones, John Astin, Ted Cassidy.
Serialas
12.30	Labai slaptos agentės (4) (Totally Spies I). 2001 m. Prancūzija,JAV.
Animacinis serialas
13.00	Naujieji vėžliukai nindzės (27) (Teenage Mutant Ninja Turtles). 2003 m. JAV.
Animacinis serialas
13.25	Lioko kodas (41) (Code Lyoko). 2004 m. Prancūzija. Rež.: Jérome Mouscadet.
Animacinis serialas
13.50	Pučinis (60) (Poochini). 2000 m. JAV. Rež.: Dave Marshall, Dave Thomas.
Animacinis serialas
14.00	Sveikatos ABC.
14.30	Tyrinėtojai. Didžiapėdis (k) (Quest. Bigfoot). 1995 m. JAV.
Dokumentinis serialas
15.00	Augintiniai (5) (Growing Up...). 2005 m.
Dokumentinis serialas
16.00	Hansas Kristianas Andersenas. Mano gyvenimo pasaka (2) (Hans Christian Andersen: My Life as a Fairy Tale). 2001 m. JAV. Rež.: Philip Saville. Vaid.: Kieran Bew, Hugh Bonneville, Flora Montgomery, Mark Dexter.
Biografinė drama
17.40	Mėnulio jūreivė (55) (Sailor Moon). 1995 m. Japonija, Kanada. Rež.: Junichi Sato.
Animacinis serialas
18.00	Nešas Bridžas (9) (k) (Nash Bridges). 1996 m. JAV. Vaid.: Don Johnson, Cheech Marin, Jaime Gomez. N7
Veiksmo serialas
19.00	Gelbėtojų komanda (33) (Third Watch II). 2000 m. JAV. Vaid.: Coby Bell, Jason Wiles, Michael Beach. N7
Serialas
20.00	Ekipažas (k). TV žurnalas. Vedėjai Valdas Valiukevičius ir Dainius Leonavičius.
20.30	NBA apžvalga (NBA action!). 2007 m. JAV.
21.00	Kontraktas su neūžauga (Get Shorty). 1995 m. JAV. Rež.: Barry Sonnenfeld. Vaid.: John Travolta, Gene Hackman, Rene Russo, Danny De Vito, James Gandolfini. N7
Komedija
23.00	DUŠAS. Muzikinė pramoginė pokalbių laida. Tiesioginė transliacija iš TV1 studijos. Vedėjai Uršula, Varinė, Žvyras ir Nuodas. N14

2007-05-28 - Pirmadienis

2007-05-29 - Antradienis

2007-05-30 - Trečiadienis

2007-05-31 - Ketvirtadienis

-----
Birželis
-----
2007-06-01 - Penktadienis

2007-06-02 - Šeštadienis

2007-06-03 - Sekmadienis

2007-06-04 - Pirmadienis

2007-06-05 - Antradienis

2007-06-06 - Trečiadienis

2007-06-07 - Ketvirtadienis
08.25	Dienos programa.
08.30	Nutrūktgalviai (7) (k) (Coolroom). JAV.
Realybės dokumentika
09.00	Raudonoji siena (4) (k) (Redwall I-III). 1999 m. Prancūzija,Kanada. Rež.: Raymond Jafelice.
Animacinis serialas
09.25	Mėnulio jūreivė (68) (k) (Sailor Moon). 1995 m. Japonija,Kanada. Rež.: Junichi Sato.
Animacinis serialas
