TV1
-----
Sausis
-----
2012-01-01 - Sekmadienis
22:50 Komedija „Įpūsk ir perduok“.
00:40 Komedija „Karalius Ralfas“.
08:40 „Vilniaus senamiestis“.
09:05 „Blogiau nebūna“.
10:00 „Dienos zoologijos sode“.
11:00 „Kas namie šeimininkas?“.
12:00 „Kaimo daktarė“.
13:00 „Paskutinis jaunavedžių išbandymas“.
14:00 „Keistuolių nuotykiai Amerikoje“.
15:00 Teleparduotuvė.
15:30 Nuotykių komedija „Naminukai“.
17:15 Muzikinė drama „Mylimoji“.
20:00 Komedija „Jaunėlis“.
22:15 Nuotykių drama „Planketas ir Makleinas“.
00:20 „Paskutinis jaunavedžių išbandymas“.

2012-01-02 - Pirmadienis
8.05 Teleparduotuvė.
8.40 „Drakonų kova Z“.
9.10 „Betmeno nuotykiai“.
9.35 „Džekio Čano nuotykiai“.
10.05 „Geniuko Vudžio šou“.
10.30 Būk mano meile!.
11.30 „Meilės sparnai“.
12.30 „Intrigų dvaras“.
13.30 „Indiškos aistros“.
14.30 „Meilė ir kančia“.
15.30 Teleparduotuvė.
16.00 „Gilmoro merginos“.
17.00 „Pasaulio Gineso rekordai“.
18.00 „Daktaras Ozas. Šeimos gydytojo patarimai“.
18.57 Žodis – ne žvirblis.
19.00 „Alisa. Širdžiai neįsakysi“.
20.00 „Detektyvė Džonson“.
21.00 Iš Utos Danielos kolekcijos. „Meilė suteikia sparnus“.
22.50 „Draugai IX“.
23.50 Sveikatos ABC.

2012-01-03 - Antradienis
8.05 Teleparduotuvė.
8.40 „Drakonų kova Z“.
9.10 „Betmeno nuotykiai“.
9.35 „Džekio Čano nuotykiai“.
10.05 „Geniuko Vudžio šou“.
10.30 Būk mano meile!.
11.30 „Meilės sparnai“.
12.30 „Intrigų dvaras“.
13.30 „Indiškos aistros“.
14.30 „Meilė ir kančia“.
15.30 Teleparduotuvė.
16.00 „Gilmoro merginos“.
17.00 „Pasaulio Gineso rekordai“.
18.00 „Daktaras Ozas. Šeimos gydytojo patarimai“.
19.00 „Alisa. Širdžiai neįsakysi“.
20.00 „Detektyvė Džonson“.
21.00 Kriminalinė drama „Futbolo gauja“.
23.30 „Draugai IX“.
24.00 „Mėnesiena“.

2012-01-04 - Trečiadienis
8.05 Teleparduotuvė.
8.40 „Drakonų kova Z“.
9.10 „Betmeno nuotykiai“.
9.35 „Džekio Čano nuotykiai“.
10.05 „Geniuko Vudžio šou“.
10.30 Būk mano meile!.
11.30 „Meilės sparnai“.
12.30 „Intrigų dvaras“.
13.30 „Indiškos aistros“.
14.30 „Meilė ir kančia“.
15.30 Teleparduotuvė.
16.00 „Gilmoro merginos“.
17.00 „Pasaulio Gineso rekordai“.
18.00 „Daktaras Ozas. Šeimos gydytojo patarimai“.
19.00 „Alisa. Širdžiai neįsakysi“.
20.00 „Detektyvė Džonson“.
21.00 Vaid. f. „Juodasis Džekas“.
22.55 „Draugai IX“.
23.55 „Mėnesiena“.

2012-01-05 - Ketvirtadienis
8.05 Teleparduotuvė.
8.40 „Drakonų kova Z“.
9.10 „Betmeno nuotykiai“.
9.35 „Džekio Čano nuotykiai“.
10.05 „Geniuko Vudžio šou“.
10.30 Būk mano meile!.
11.30 „Meilės sparnai“.
12.30 „Intrigų dvaras“.
13.30 „Indiškos aistros“.
14.30 „Laukinė širdis“.
15.30 Teleparduotuvė.
16.00 „Gilmoro merginos“.
17.00 „Pasaulio Gineso rekordai“.
18.00 „Daktaras Ozas. Šeimos gydytojo patarimai“.
19.00 „Alisa. Širdžiai neįsakysi“.
20.00 „Detektyvė Džonson“.
21.00 „Volanderis“. 2 s.
22.50 „Vyriški reikalai“.
23.50 „Mėnesiena“.

2012-01-06 - Penktadienis
